,day,factor,required,delivery,percents,num_vehicle,carbon_emission(kg)
0,1,2.0,20.16,20.16,100.0,2,3.6346525608868814
0,2,2.0,6.5,6.5,100.0,3,1.269567157769246
0,3,2.0,219.6,219.6,100.0,15,54.323607586214514
0,4,2.0,279.44,279.44,100.0,18,63.842125966332695
0,5,2.0,183.38,183.38,100.0,12,47.67212885993882
0,6,2.0,281.45,249.06,88.49,16,65.88908190985106
0,7,2.0,235.8,235.8,100.0,14,60.011576437621834
0,8,2.0,267.84,258.84,96.64,16,57.771670613742444
0,9,2.0,228.96,228.96,100.0,15,54.90273568570873
0,10,2.0,236.74,236.74,100.0,17,60.05240606125457
0,11,2.0,259.1,259.1,100.0,17,73.85357499382035
0,12,2.0,283.46,283.46,100.0,18,71.59467591324929
0,13,2.0,28.2,28.2,100.0,3,8.34567577984465
0,14,2.0,75.6,75.6,100.0,4,20.568667992335982
0,15,2.0,7.2,7.2,100.0,1,0.9399855725038194
0,16,2.0,338.26,331.83,98.1,18,63.30133112304395
0,17,2.0,193.68,193.68,100.0,13,39.10547678830686
0,18,2.0,185.47,185.47,100.0,14,37.21921714079515
0,19,2.0,227.88,227.88,100.0,14,58.15487518938429
0,20,2.0,28.63,28.63,100.0,3,8.38361520505248
0,21,2.0,54.0,54.0,100.0,3,13.139890513199965
0,22,2.0,224.78,216.68,96.4,15,52.8682479237852
0,23,2.0,385.06,368.47,95.69,21,71.40191119655142
0,24,2.0,175.68,175.68,100.0,11,41.19196104834832
0,25,2.0,168.98,168.98,100.0,11,36.57648756819282
0,26,2.0,253.08,253.08,100.0,18,65.74597700437214
0,27,2.0,3.05,3.05,100.0,1,0.7247574624042172
0,28,2.0,302.66,295.27,97.56,20,73.580754115948
0,29,2.0,298.08,298.08,100.0,21,65.7772202810105
0,30,2.0,254.52,254.52,100.0,18,62.174385499579834
0,31,2.0,216.58,216.58,100.0,17,60.6004188802742
0,32,2.0,333.72,320.2,95.95,18,75.46920722004411
0,33,2.0,27.17,27.17,100.0,3,7.291303218317256
0,34,2.0,273.6,273.6,100.0,17,55.77321512986023
0,35,2.0,250.92,250.92,100.0,17,52.17858915805443
0,36,2.0,287.5,287.5,100.0,18,61.19345222791939
0,37,2.0,221.88,221.88,100.0,15,46.64346257200134
0,38,2.0,210.6,210.6,100.0,15,50.02529121928213
0,39,2.0,2.59,2.59,100.0,2,0.5658211692703382
0,40,2.0,41.76,41.76,100.0,2,8.83910880837018
0,41,2.0,348.34,341.46,98.02,21,74.38909825561544
0,42,2.0,291.24,291.24,100.0,16,50.03066392712771
0,43,2.0,209.3,209.3,100.0,17,37.53775630407437
0,44,2.0,250.06,249.41,99.74,16,41.68674681334196
0,45,2.0,33.84,33.84,100.0,2,8.336243248435338
0,46,2.0,59.04,59.04,100.0,4,10.935795682666578
0,47,2.0,222.12,222.12,100.0,16,41.15499976997657
0,48,2.0,387.22,387.22,100.0,26,73.06659355903807
0,49,2.0,361.8,361.8,100.0,26,69.88457587935324
0,50,2.0,273.6,273.6,100.0,17,50.08615419454057
0,51,2.0,355.32,355.32,100.0,26,60.28222413152788
0,52,2.0,38.98,38.98,100.0,4,9.737780506603924
0,53,2.0,34.2,34.2,100.0,1,9.767381699989375
0,54,2.0,244.56,244.56,100.0,19,37.798182591640966
0,55,2.0,287.14,287.14,100.0,20,50.77703367303681
0,56,2.0,270.72,267.05,98.64,17,47.569457357221154
0,57,2.0,264.0,264.0,100.0,19,32.6190498308045
0,58,2.0,270.72,270.72,100.0,18,48.177276518365
0,59,2.0,51.7,51.7,100.0,6,13.181308598096035
0,60,2.0,33.84,33.84,100.0,3,10.540707807707058
0,61,2.0,249.12,248.12,99.6,18,62.33540256488718
0,62,2.0,254.52,254.52,100.0,19,50.91548103021584
0,63,2.0,274.46,274.46,100.0,18,55.10339906706596
0,64,2.0,270.84,270.84,100.0,18,43.714644741325166
0,65,2.0,274.46,274.46,100.0,19,62.26270446347809
0,66,2.0,51.0,51.0,100.0,5,8.224976347657632
0,67,2.0,311.73,299.2,95.98,19,50.002236268373785
0,68,2.0,358.56,358.56,100.0,25,77.98817099454418
0,69,2.0,299.16,299.16,100.0,19,72.48781436740998
0,70,2.0,254.64,254.64,100.0,18,59.611628560897095
0,71,2.0,346.32,346.32,100.0,22,44.18604095518283
0,72,2.0,68.4,68.4,100.0,6,10.52317574370973
0,73,2.0,44.64,44.64,100.0,4,10.668677893827796
0,74,2.0,217.22,217.22,100.0,18,41.198795242282884
0,75,2.0,385.56,378.17,98.08,23,84.52013807841098
0,76,2.0,275.4,275.4,100.0,20,66.61747519350845
0,77,2.0,247.08,247.08,100.0,16,59.814195002566365
0,78,2.0,256.54,256.54,100.0,20,44.21790540661433
0,79,2.0,24.41,24.41,100.0,3,5.70626868178786
0,80,2.0,57.6,57.6,100.0,3,12.540500927733707
0,81,2.0,261.69,261.69,100.0,20,46.9794757358719
0,82,2.0,363.53,362.18,99.63,27,71.51253817453379
0,83,2.0,306.0,294.18,96.14,21,59.718423249235705
0,84,2.0,349.32,337.71,96.68,23,68.32398114770692
0,85,2.0,229.32,229.32,100.0,17,42.809566868572674
0,86,2.0,44.64,44.64,100.0,3,9.774967471434495
0,87,2.0,8.64,8.64,100.0,1,2.2941443002775515
0,88,2.0,275.76,275.76,100.0,20,43.68716513187674
0,89,2.0,277.78,277.78,100.0,20,52.7403075027604
0,90,2.0,270.0,270.0,100.0,21,56.43500850484876
0,91,2.0,304.68,299.27,98.22,18,51.68029265515786
0,92,2.0,343.58,343.58,100.0,22,46.75275700226204
0,93,2.0,21.6,21.6,100.0,2,5.9431718042652575
0,94,2.0,14.4,14.4,100.0,1,1.4396963182607745
0,95,2.0,341.28,336.58,98.62,20,47.65123821786878
0,96,2.0,318.24,305.15,95.89,18,41.69603375503204
0,97,2.0,329.18,329.18,100.0,22,44.62731528570695
0,98,2.0,322.82,311.1,96.37,21,39.87312219709872
0,99,2.0,383.76,376.68,98.16,24,41.67267343504286
0,100,2.0,50.16,50.16,100.0,6,8.516286748939994
0,101,2.0,106.42,106.42,100.0,7,15.29262141498193
0,102,2.0,420.48,420.48,100.0,31,54.26715208197131
0,103,2.0,356.76,336.98,94.46,27,47.43904300102814
0,104,2.0,335.92,335.72,99.94,26,51.76071088311847
0,105,2.0,431.14,413.21,95.84,32,62.995442991851036
0,106,2.0,273.24,273.24,100.0,17,42.05641486993383
0,107,2.0,28.8,28.8,100.0,2,5.539589764494996
0,108,2.0,28.8,28.8,100.0,1,2.980781923682176
0,109,2.0,200.3,200.3,100.0,17,24.67969848771132
0,110,2.0,407.16,402.44,98.84,25,51.987042104984475
0,111,2.0,295.18,295.18,100.0,21,47.36799214246987
0,112,2.0,309.22,309.22,100.0,25,42.86766742325913
0,113,2.0,237.6,237.6,100.0,16,29.682698370432423
0,114,2.0,51.84,51.84,100.0,5,9.572792928285372
0,115,2.0,8.64,8.64,100.0,1,2.1226598070422305
0,116,2.0,338.57,338.57,100.0,23,38.88133486728295
0,117,2.0,378.22,373.53,98.76,27,50.32456914775251
0,118,2.0,444.1,410.97,92.54,29,62.85721723120507
0,119,2.0,304.92,298.85,98.01,24,52.393574252083845
0,120,2.0,393.84,387.37,98.36,26,39.23301414031981
0,121,2.0,263.3,263.3,100.0,20,20.16833492344305
0,122,2.0,450.72,431.16,95.66,28,55.912518163590775
0,123,2.0,354.96,351.58,99.05,24,58.30644330277289
0,124,2.0,350.06,350.06,100.0,23,60.86892997745143
0,125,2.0,410.18,390.08,95.1,27,56.418664356834654
0,126,2.0,41.76,41.76,100.0,4,7.108303539316528
0,127,2.0,15.84,15.84,100.0,2,2.820835068916044
0,128,2.0,275.04,275.04,100.0,21,28.720825095898995
0,129,2.0,447.48,443.99,99.22,32,62.61253286655369
0,130,2.0,307.3,307.3,100.0,24,46.341698359608294
0,131,2.0,261.39,261.39,100.0,24,44.414994000543466
0,132,2.0,401.12,369.33,92.07,27,61.94135122353315
0,133,2.0,21.6,21.6,100.0,2,4.858084113572012
0,134,2.0,21.6,21.6,100.0,2,5.223194712075146
0,135,2.0,287.83,287.83,100.0,22,29.572367434633367
0,136,2.0,326.96,326.96,100.0,23,36.82734999913121
0,137,2.0,261.0,261.0,100.0,21,29.224852997602156
0,138,2.0,400.93,379.07,94.55,28,33.389688585635255
0,139,2.0,295.2,292.45,99.07,19,33.52320397604905
0,140,2.0,15.84,15.84,100.0,2,2.637706380261125
0,141,2.0,8.64,8.64,100.0,1,2.137547427338916
0,142,2.0,23.98,23.98,100.0,3,3.8221547491179937
0,143,2.0,415.8,415.8,100.0,28,62.03851601149534
0,144,2.0,377.86,377.82,99.99,26,55.71188126412126
0,145,2.0,332.35,332.35,100.0,25,57.6236576649888
0,146,2.0,325.08,311.19,95.73,20,44.24999017330648
0,147,2.0,274.93,274.93,100.0,20,40.5748927321262
0,148,2.0,392.98,385.93,98.21,29,31.566156625510008
0,149,2.0,415.44,407.79,98.16,28,44.52153722523883
0,150,2.0,441.48,436.67,98.91,29,67.8504864804204
0,151,2.0,423.72,404.37,95.43,29,74.5659730903361
0,152,2.0,30.24,30.24,100.0,3,8.2008058877366
0,153,2.0,37.44,37.44,100.0,3,7.489981083928554
0,154,2.0,306.58,306.58,100.0,24,51.21201201992199
0,155,2.0,400.18,400.18,100.0,27,50.72019356099959
0,156,2.0,273.6,273.6,100.0,22,29.31297704505057
0,157,2.0,340.92,340.92,100.0,25,58.205206712342125
0,158,2.0,168.48,152.33,90.41,11,17.22666408894298
0,159,2.0,21.6,21.6,100.0,2,5.68606512717414
0,160,2.0,28.8,28.8,100.0,3,5.990933125845345
0,161,2.0,369.72,364.49,98.59,24,51.180893775979015
0,162,2.0,335.02,333.23,99.47,25,45.08044766893401
0,163,2.0,342.36,342.36,100.0,25,40.05472653479231
0,164,2.0,293.76,293.76,100.0,23,57.78410949086542
0,165,2.0,302.18,281.83,93.27,19,57.338966421049854
0,166,2.0,29.66,29.66,100.0,2,7.899364499107895
0,167,2.0,8.64,8.64,100.0,1,2.6651625042205613
0,168,2.0,294.98,294.98,100.0,22,66.76209845095036
0,169,2.0,494.28,484.52,98.03,32,97.49409162714646
0,170,2.0,231.08,231.08,100.0,20,37.37734068748734
0,171,2.0,302.04,302.04,100.0,25,51.32675633367998
0,172,2.0,417.74,413.08,98.88,27,83.65988113129592
0,173,2.0,21.6,21.6,100.0,2,6.480510694064508
0,174,2.0,20.16,20.16,100.0,2,3.585979387145059
0,175,2.0,398.52,398.52,100.0,26,68.44689170678714
0,176,2.0,285.84,278.64,97.48,24,47.93044025253895
0,177,2.0,342.36,342.36,100.0,29,60.23151442456289
0,178,2.0,283.9,283.9,100.0,21,55.205042638107116
0,179,2.0,23.04,23.04,100.0,2,5.32876038179057
0,180,2.0,8.64,8.64,100.0,1,2.6107931424541726
0,181,2.0,337.44,333.81,98.92,25,70.44631056687096
0,182,2.0,389.98,387.58,99.38,28,85.96150729270946
0,183,2.0,401.86,400.18,99.58,30,84.4299677531561
0,184,2.0,389.4,389.4,100.0,27,65.40321888009322
0,185,2.0,340.42,340.42,100.0,24,56.22972492684529
0,186,2.0,419.9,406.4,96.78,27,73.05520348331137
0,187,2.0,428.4,425.1,99.23,29,86.13551821805295
0,188,2.0,391.68,391.68,100.0,28,86.82141376945144
0,189,2.0,395.42,395.42,100.0,28,91.10389228523178
0,190,2.0,454.54,448.69,98.71,29,92.72973705158743
0,191,2.0,8.64,8.64,100.0,1,2.3169583434412027
0,192,2.0,51.84,51.84,100.0,3,10.954664833174858
0,193,2.0,448.2,434.16,96.87,31,98.47273154657697
0,194,2.0,484.56,464.49,95.86,31,101.71047254494654
0,195,2.0,415.72,411.21,98.92,26,86.3297055291074
0,196,2.0,343.44,338.6,98.59,21,72.82297611891032
0,197,2.0,402.62,374.6,93.04,26,84.57173663823187
0,198,2.0,46.8,46.8,100.0,3,13.303534544843696
0,199,2.0,483.48,462.68,95.7,30,113.24629725756044
0,200,2.0,358.08,342.51,95.65,25,77.92200568382032
0,201,2.0,440.76,440.24,99.88,32,100.73142147105472
0,202,2.0,316.66,316.66,100.0,22,72.5395899460373
0,203,2.0,395.42,378.52,95.73,27,87.78251738027609
0,204,2.0,456.26,424.06,92.94,26,98.83435116377107
0,205,2.0,461.58,443.31,96.04,31,92.91405525425031
0,206,2.0,508.32,478.12,94.06,33,117.33220573533147
0,207,2.0,495.16,485.06,97.96,36,108.56778926285789
0,208,2.0,499.2,472.76,94.7,34,111.58104441005952
0,209,2.0,21.6,21.6,100.0,2,6.457180099675559
0,210,2.0,43.2,43.2,100.0,3,11.697647640021097
0,211,2.0,450.98,431.87,95.76,28,95.79643652496259
0,212,2.0,499.08,485.39,97.26,36,90.01454729343767
0,213,2.0,429.6,427.05,99.41,29,91.64992698270882
0,214,2.0,479.16,479.16,100.0,31,102.69263131892365
0,215,2.0,356.26,356.26,100.0,25,70.78543289464616
0,216,2.0,21.6,21.6,100.0,1,4.03280544505282
0,217,2.0,36.0,36.0,100.0,3,9.067439474634675
0,218,2.0,544.7,516.95,94.91,32,108.24293649561471
0,219,2.0,427.06,392.8,91.98,29,72.34817707815638
0,220,2.0,504.36,481.0,95.37,34,106.68475617941543
0,221,2.0,608.26,548.87,90.24,37,134.87477053268003
0,222,2.0,440.28,429.86,97.63,28,106.7524446743221
0,223,2.0,7.2,7.2,100.0,1,1.4613974352488734
0,224,2.0,432.22,432.22,100.0,32,85.34591185395432
0,225,2.0,404.9,404.9,100.0,29,95.90810306361142
0,226,2.0,403.68,397.23,98.4,27,86.28225886589075
0,227,2.0,325.94,325.94,100.0,24,77.99963920991286
