,day,factor,required,delivery,percents,num_vehicle,carbon_emission(kg)
0,2,2,20.16,20.16,100.0,2,4.261609490354784
0,3,2,6.5,6.5,100.0,3,1.3202647880111207
0,4,2,219.6,160.95,73.29,15,38.92995923502053
0,5,2,279.44,192.08,68.74,18,45.224656098354586
0,6,2,183.38,142.22,77.55,12,36.40723163131157
0,7,2,281.45,195.0,69.28,16,54.41491612985554
0,8,2,235.8,164.55,69.78,14,40.75782048394967
0,9,2,267.84,172.11,64.26,16,38.99679978702053
0,10,2,228.96,194.58,84.98,15,48.28326293974143
0,11,2,236.74,182.7,77.17,17,46.48680481099791
0,12,2,259.1,175.52,67.74,17,50.406922810563515
0,13,2,283.46,190.2,67.1,18,49.234627163832705
0,14,2,28.2,28.2,100.0,3,8.373714077089284
0,15,2,75.6,72.82,96.32,4,19.72541363221401
0,16,2,7.2,7.2,100.0,1,0.9399855725038194
0,17,2,338.26,157.5,46.56,18,31.609645961977712
0,18,2,193.68,129.57,66.9,13,24.74835192580703
0,19,2,185.47,152.94,82.46,14,30.74672406148002
0,20,2,227.88,168.3,73.85,14,42.194348910721246
0,21,2,28.63,28.63,100.0,3,8.418049413193238
0,22,2,54.0,54.0,100.0,3,13.153256798212134
0,23,2,224.78,195.82,87.12,15,49.82797031967167
0,24,2,385.06,197.7,51.34,21,41.215480704693576
0,25,2,175.68,115.95,66.0,11,26.44232562450569
0,26,2,168.98,122.72,72.62,11,25.444685399924776
0,27,2,253.08,135.0,53.34,18,34.745293961575356
0,28,2,3.05,3.05,100.0,1,0.7252626802670213
0,29,2,302.66,167.39,55.31,20,41.03008806681776
0,30,2,298.08,212.1,71.16,21,48.83053221583556
0,31,2,254.52,178.18,70.01,18,42.83348727713609
0,32,2,216.58,177.36,81.89,17,49.2347276034284
0,33,2,333.72,149.94,44.93,18,36.77148888032114
0,34,2,27.17,27.17,100.0,3,7.306563350747698
0,35,2,273.6,155.32,56.77,17,30.880770063448864
0,36,2,250.92,177.75,70.84,17,38.141539976279766
0,37,2,287.5,159.7,55.55,18,32.79106116323113
0,38,2,221.88,140.22,63.2,15,28.629289741591474
0,39,2,210.6,125.34,59.52,15,28.788659903306232
0,40,2,2.59,2.59,100.0,2,0.5801849077185806
0,41,2,41.76,41.76,100.0,2,8.991891353014164
0,42,2,348.34,181.22,52.02,21,42.234767394279565
0,43,2,291.24,183.75,63.09,16,31.208548280348325
0,44,2,209.3,143.46,68.54,17,24.46375969173426
0,45,2,250.06,190.52,76.19,16,34.51387666729239
0,46,2,33.84,33.84,100.0,2,8.445462474079545
0,47,2,59.04,59.04,100.0,4,11.193012208097512
0,48,2,222.12,186.96,84.17,16,34.064540737607295
0,49,2,387.22,198.84,51.35,26,41.15602613159818
0,50,2,361.8,238.14,65.82,26,49.846807831622435
0,51,2,273.6,205.14,74.98,17,37.383412673303376
0,52,2,355.32,211.96,59.65,26,39.035010578254656
0,53,2,38.98,38.98,100.0,4,9.754522064916765
0,54,2,34.2,34.2,100.0,1,9.846572474313952
0,55,2,244.56,164.85,67.41,19,25.192242030265813
0,56,2,287.14,183.75,63.99,20,33.227733487865244
0,57,2,270.72,194.55,71.86,17,34.66060044616545
0,58,2,264.0,158.64,60.09,19,19.984260084927268
0,59,2,270.72,172.89,63.86,18,33.08273005835527
0,60,2,51.7,51.7,100.0,6,13.289446819257398
0,61,2,33.84,33.84,100.0,3,10.634260084894166
0,62,2,249.12,188.02,75.47,18,48.3308262403943
0,63,2,254.52,158.31,62.2,19,30.855759376359384
0,64,2,274.46,210.54,76.71,18,43.440363775904366
0,65,2,270.84,152.72,56.39,18,25.073297996675937
0,66,2,274.46,207.26,75.52,19,48.715251824982744
0,67,2,51.0,51.0,100.0,5,8.368484157181424
0,68,2,311.73,184.62,59.22,19,33.94697599224034
0,69,2,358.56,218.32,60.89,25,51.5273750301024
0,70,2,299.16,208.27,69.62,19,51.57568942015859
0,71,2,254.64,192.63,75.65,18,45.5015098271778
0,72,2,346.32,219.62,63.42,22,30.476902422843747
0,73,2,68.4,68.4,100.0,6,12.70787216667279
0,74,2,44.64,44.64,100.0,4,10.69927106141098
0,75,2,217.22,209.34,96.37,18,43.05961355999502
0,76,2,385.56,177.39,46.01,23,39.72830904673885
0,77,2,275.4,162.48,59.0,20,37.32377431917337
0,78,2,247.08,161.85,65.51,16,38.00759304275356
0,79,2,256.54,184.04,71.74,20,32.30653809159712
0,80,2,24.41,24.41,100.0,3,5.723756981996261
0,81,2,57.6,57.6,100.0,3,12.695486632543977
0,82,2,261.69,185.07,70.72,20,33.4740824480216
0,83,2,363.53,196.18,53.97,27,40.3659934301237
0,84,2,306.0,205.65,67.21,21,43.18580498690796
0,85,2,349.32,207.45,59.39,23,40.86598931973614
0,86,2,229.32,174.76,76.21,17,29.618640281581843
0,87,2,44.64,44.64,100.0,3,9.922924477575258
0,88,2,8.64,8.64,100.0,1,2.3313346312179064
0,89,2,275.76,190.17,68.96,20,30.700920189455733
0,90,2,277.78,214.96,77.38,20,41.674889320774554
0,91,2,270.0,182.12,67.45,21,39.50690312793337
0,92,2,304.68,238.17,78.17,18,43.46722324755137
