,day,factor,required,delivery,percents,num_vehicle,carbon_emission(kg)
0,2,2,20.16,20.16,100.0,2,4.261609490354784
0,3,2,6.5,6.5,100.0,3,1.3202647880111207
0,4,2,219.6,217.5,99.04,15,53.766693910380845
0,5,2,279.44,279.44,100.0,18,64.53325522529417
0,6,2,183.38,183.38,100.0,12,48.358039307991426
0,7,2,281.45,249.06,88.49,16,67.13996996009959
0,8,2,235.8,227.86,96.63,14,58.22606767663163
0,9,2,267.84,258.84,96.64,16,59.1595697206689
0,10,2,228.96,228.96,100.0,15,57.7564941187386
0,11,2,236.74,236.74,100.0,17,61.75988921150247
0,12,2,259.1,244.64,94.42,17,70.27257432194183
0,13,2,283.46,283.46,100.0,18,72.89544645104206
0,14,2,28.2,28.2,100.0,3,8.373714077089284
0,15,2,75.6,75.6,100.0,4,20.574082311452955
0,16,2,7.2,7.2,100.0,1,0.9399855725038194
0,17,2,338.26,297.77,88.03,18,58.93933339681072
0,18,2,193.68,185.66,95.86,13,37.542672470505636
0,19,2,185.47,185.47,100.0,14,39.56489225821101
0,20,2,227.88,227.88,100.0,14,58.70650031793042
0,21,2,28.63,28.63,100.0,3,8.418049413193238
0,22,2,54.0,54.0,100.0,3,13.153256798212134
0,23,2,224.78,216.68,96.4,15,54.18452336227035
0,24,2,385.06,347.7,90.3,21,69.32737683443881
0,25,2,175.68,173.13,98.55,11,40.70862348919955
0,26,2,168.98,165.98,98.22,11,36.25526006877359
0,27,2,253.08,220.47,87.11,18,57.317284126110074
0,28,2,3.05,3.05,100.0,1,0.7252626802670213
0,29,2,302.66,259.25,85.66,20,64.31558647404854
0,30,2,298.08,285.86,95.9,21,64.24914968427483
0,31,2,254.52,251.52,98.82,18,61.663181217429376
0,32,2,216.58,216.58,100.0,17,61.675914588637355
0,33,2,333.72,247.44,74.15,18,59.59414421344522
0,34,2,27.17,27.17,100.0,3,7.306563350747698
0,35,2,273.6,255.99,93.56,17,51.6333676291326
0,36,2,250.92,250.92,100.0,17,53.751927654172185
0,37,2,287.5,258.34,89.86,18,54.07886082235838
0,38,2,221.88,207.72,93.62,15,44.82368860519869
0,39,2,210.6,185.34,88.01,15,43.661370191446416
0,40,2,2.59,2.59,100.0,2,0.5801849077185806
0,41,2,41.76,41.76,100.0,2,8.991891353014164
0,42,2,348.34,325.6,93.47,21,74.02373735464994
0,43,2,291.24,266.13,91.38,16,45.74006876273818
0,44,2,209.3,197.98,94.59,17,35.66227047058281
0,45,2,250.06,249.41,99.74,16,45.965209936935324
0,46,2,33.84,33.84,100.0,2,8.445462474079545
0,47,2,59.04,59.04,100.0,4,11.193012208097512
0,48,2,222.12,222.12,100.0,16,44.01383281692788
0,49,2,387.22,331.52,85.62,26,64.26844447796151
0,50,2,361.8,354.09,97.87,26,70.49217526433542
0,51,2,273.6,270.75,98.96,17,49.8554324184759
0,52,2,355.32,338.46,95.25,26,58.165944247404006
0,53,2,38.98,38.98,100.0,4,9.754522064916765
0,54,2,34.2,34.2,100.0,1,9.846572474313952
0,55,2,244.56,244.56,100.0,19,39.05378831015376
0,56,2,287.14,284.06,98.93,20,50.71687194029854
0,57,2,270.72,264.05,97.54,17,47.85970297162307
0,58,2,264.0,249.92,94.67,19,32.4460491483911
0,59,2,270.72,242.08,89.42,18,45.502758832996854
0,60,2,51.7,51.7,100.0,6,13.289446819257398
0,61,2,33.84,33.84,100.0,3,10.634260084894166
0,62,2,249.12,248.12,99.6,18,63.75724343177198
0,63,2,254.52,218.31,85.77,19,44.309651408718395
0,64,2,274.46,274.46,100.0,18,57.007514163016346
0,65,2,270.84,243.03,89.73,18,39.9644801881524
0,66,2,274.46,274.46,100.0,19,64.65237353063232
0,67,2,51.0,51.0,100.0,5,8.368484157181424
0,68,2,311.73,291.18,93.41,19,50.16763301053732
0,69,2,358.56,332.25,92.66,25,75.23566878749473
0,70,2,299.16,287.85,96.22,19,70.75995487821936
0,71,2,254.64,244.74,96.11,18,59.16340219524778
0,72,2,346.32,321.96,92.97,22,42.44773650250704
0,73,2,68.4,68.4,100.0,6,12.70787216667279
0,74,2,44.64,44.64,100.0,4,10.69927106141098
0,75,2,217.22,217.22,100.0,18,44.902272522876636
0,76,2,385.56,311.21,80.72,23,69.01683588781891
0,77,2,275.4,234.1,85.0,20,56.26184566307808
0,78,2,247.08,225.72,91.36,16,54.50469544646859
0,79,2,256.54,256.54,100.0,20,45.08054931116643
0,80,2,24.41,24.41,100.0,3,5.723756981996261
0,81,2,57.6,57.6,100.0,3,12.695486632543977
0,82,2,261.69,245.07,93.65,20,45.31915443916582
0,83,2,363.53,317.42,87.32,27,62.68014068741737
0,84,2,306.0,292.98,95.75,21,61.35363323785049
0,85,2,349.32,282.45,80.86,23,57.01398251174331
0,86,2,229.32,226.32,98.69,17,42.583069465948554
0,87,2,44.64,44.64,100.0,3,9.922924477575258
0,88,2,8.64,8.64,100.0,1,2.3313346312179064
0,89,2,275.76,270.8,98.2,20,44.88498258184792
0,90,2,277.78,277.78,100.0,20,53.735623964802194
0,91,2,270.0,267.9,99.22,21,57.71625002796309
0,92,2,304.68,299.27,98.22,18,53.18208005337404
