,day,factor,required,delivery,percents,num_vehicle,carbon_emission(kg)
0,1,1.0,20.16,20.16,100.0,2,3.6346525608868814
0,2,1.0,6.5,6.5,100.0,3,1.269567157769246
0,3,1.0,219.6,191.55,87.23,15,46.78056080683205
0,4,1.0,279.44,254.3,91.0,18,57.881284840460125
0,5,1.0,183.38,179.63,97.96,12,46.45338363574296
0,6,1.0,281.45,245.31,87.16,16,66.42458418616597
0,7,1.0,235.8,201.62,85.5,14,50.4589460938081
0,8,1.0,267.84,220.86,82.46,16,49.13093614133842
0,9,1.0,228.96,228.96,100.0,15,55.08908474303642
0,10,1.0,236.74,231.66,97.85,17,58.58297489302576
0,11,1.0,259.1,214.64,82.84,17,61.51415958146227
0,12,1.0,283.46,249.08,87.87,18,63.52925856939367
0,13,1.0,28.2,28.2,100.0,3,8.34567577984465
0,14,1.0,75.6,75.6,100.0,4,20.568667992335982
0,15,1.0,7.2,7.2,100.0,1,0.9399855725038194
0,16,1.0,338.26,230.62,68.18,18,45.821780144461016
0,17,1.0,193.68,159.57,82.39,13,31.276943444333597
0,18,1.0,185.47,184.66,99.56,14,37.4132326763081
0,19,1.0,227.88,201.72,88.52,14,51.06440956791431
0,20,1.0,28.63,28.63,100.0,3,8.38361520505248
0,21,1.0,54.0,54.0,100.0,3,13.139890513199965
0,22,1.0,224.78,216.68,96.4,15,53.29802519002001
0,23,1.0,385.06,272.7,70.82,21,55.266498079388555
0,24,1.0,175.68,148.62,84.6,11,34.3336458928431
0,25,1.0,168.98,147.23,87.13,11,30.98178698965084
0,26,1.0,253.08,184.08,72.74,18,47.56975019360451
0,27,1.0,3.05,3.05,100.0,1,0.7247574624042172
0,28,1.0,302.66,224.03,74.02,20,54.80013123457056
0,29,1.0,298.08,262.05,87.91,21,57.7451892140563
0,30,1.0,254.52,218.54,85.86,18,52.74675926230591
0,31,1.0,216.58,202.03,93.28,17,56.28030378819041
0,32,1.0,333.72,198.69,59.54,18,48.13873728259168
0,33,1.0,27.17,27.17,100.0,3,7.291303218317256
0,34,1.0,273.6,216.57,79.16,17,42.826856665288716
0,35,1.0,250.92,242.91,96.81,17,50.87301711666609
0,36,1.0,287.5,228.34,79.42,18,46.406051985714164
0,37,1.0,221.88,177.72,80.1,15,37.110136028671526
0,38,1.0,210.6,155.34,73.76,15,36.11383020739901
0,39,1.0,2.59,2.59,100.0,2,0.5658211692703382
0,40,1.0,41.76,41.76,100.0,2,8.83910880837018
0,41,1.0,348.34,256.22,73.55,21,58.761893798395576
0,42,1.0,291.24,235.98,81.03,16,39.55264104400511
0,43,1.0,209.3,173.46,82.88,17,30.150404934174357
0,44,1.0,250.06,248.33,99.31,16,42.08783969148809
0,45,1.0,33.84,33.84,100.0,2,8.336243248435338
0,46,1.0,59.04,59.04,100.0,4,10.935795682666578
0,47,1.0,222.12,216.96,97.68,16,40.0305060788724
0,48,1.0,387.22,270.09,69.75,26,53.654149483837884
0,49,1.0,361.8,309.39,85.51,26,61.66106264193591
0,50,1.0,273.6,248.25,90.73,17,44.46753627370611
0,51,1.0,355.32,286.96,80.76,26,49.64646823717864
0,52,1.0,38.98,38.98,100.0,4,9.737780506603924
0,53,1.0,34.2,34.2,100.0,1,9.767381699989375
0,54,1.0,244.56,215.34,88.05,19,32.90516864878528
0,55,1.0,287.14,256.48,89.32,20,44.664356171485984
0,56,1.0,270.72,236.44,87.34,17,42.08559634085803
0,57,1.0,264.0,219.59,83.18,19,27.08598399595281
0,58,1.0,270.72,210.81,77.87,18,39.459404529233666
0,59,1.0,51.7,51.7,100.0,6,13.181308598096035
0,60,1.0,33.84,33.84,100.0,3,10.540707807707058
0,61,1.0,249.12,247.52,99.36,18,62.76928184799927
0,62,1.0,254.52,188.31,73.99,19,37.36599880845773
0,63,1.0,274.46,258.2,94.08,18,51.920084495264405
0,64,1.0,270.84,203.22,75.03,18,33.09787266619254
0,65,1.0,274.46,260.3,94.84,19,59.66019890859964
0,66,1.0,51.0,51.0,100.0,5,8.224976347657632
0,67,1.0,311.73,248.37,79.67,19,43.5924609661041
0,68,1.0,358.56,284.97,79.48,25,65.17105990797933
0,69,1.0,299.16,259.59,86.77,19,63.28979904357715
0,70,1.0,254.64,220.23,86.49,18,51.627916964014695
0,71,1.0,346.32,283.99,82.0,22,37.153403547961055
0,72,1.0,68.4,68.4,100.0,6,10.52317574370973
0,73,1.0,44.64,44.64,100.0,4,10.668677893827796
0,74,1.0,217.22,217.22,100.0,18,41.2501998876154
0,75,1.0,385.56,251.2,65.15,23,55.4491873585256
0,76,1.0,275.4,200.36,72.75,20,47.01779318336769
0,77,1.0,247.08,195.72,79.21,16,46.27307414107593
0,78,1.0,256.54,236.53,92.2,20,40.29548628988026
0,79,1.0,24.41,24.41,100.0,3,5.70626868178786
0,80,1.0,57.6,57.6,100.0,3,12.540500927733707
0,81,1.0,261.69,215.07,82.19,20,39.12329298698513
0,82,1.0,363.53,259.92,71.5,27,51.8233228159618
0,83,1.0,306.0,252.52,82.52,21,51.59595514754496
0,84,1.0,349.32,244.95,70.12,23,47.502150764265295
0,85,1.0,229.32,205.86,89.77,17,36.26928799031675
0,86,1.0,44.64,44.64,100.0,3,9.774967471434495
0,87,1.0,8.64,8.64,100.0,1,2.2941443002775515
0,88,1.0,275.76,233.3,84.6,20,37.547250660619895
0,89,1.0,277.78,265.9,95.72,20,50.44944119431747
0,90,1.0,270.0,232.23,86.01,21,49.7189352018747
0,91,1.0,304.68,290.59,95.38,18,51.06118197302596
0,92,1.0,343.58,250.86,73.01,22,36.68878166996562
0,93,1.0,21.6,21.6,100.0,2,5.9431718042652575
0,94,1.0,14.4,14.4,100.0,1,1.4396963182607745
0,95,1.0,341.28,289.99,84.97,20,42.58716073681165
0,96,1.0,318.24,250.2,78.62,18,35.79146822734304
0,97,1.0,329.18,272.03,82.64,22,36.534595868125976
0,98,1.0,322.82,255.08,79.02,21,32.29482940010365
0,99,1.0,383.76,268.2,69.89,24,33.067549330168056
0,100,1.0,50.16,50.16,100.0,6,8.516286748939994
0,101,1.0,106.42,106.42,100.0,7,15.29262141498193
0,102,1.0,420.48,302.19,71.87,31,42.1549549736876
0,103,1.0,356.76,232.59,65.2,27,31.27564312463486
0,104,1.0,335.92,225.52,67.14,26,33.57993126859268
0,105,1.0,431.14,290.91,67.47,32,42.79371944211361
0,106,1.0,273.24,204.08,74.69,17,32.28568173993024
0,107,1.0,28.8,28.8,100.0,2,5.539589764494996
0,108,1.0,28.8,28.8,100.0,1,2.980781923682176
0,109,1.0,200.3,198.8,99.25,17,24.41586449780327
0,110,1.0,407.16,273.15,67.09,25,35.1048079227966
