,day,factor,required,delivery,percents,num_vehicle,carbon_emission(kg)
0,2,1,20.16,20.16,100.0,2,4.261609490354784
0,3,1,6.5,6.5,100.0,3,1.3202647880111207
0,4,1,219.6,160.95,73.29,15,38.92995923502053
0,5,1,279.44,192.08,68.74,18,45.22465609835459
0,6,1,183.38,142.22,77.55,12,36.40723163131157
0,7,1,281.45,195.0,69.28,16,54.41491612985554
0,8,1,235.8,164.55,69.78,14,40.75782048394967
0,9,1,267.84,172.11,64.26,16,38.99679978702053
0,10,1,228.96,194.58,84.98,15,48.28326293974143
0,11,1,236.74,182.7,77.17,17,46.48680481099791
0,12,1,259.1,175.52,67.74,17,50.406922810563515
0,13,1,283.46,190.2,67.1,18,49.234627163832705
0,14,1,28.2,28.2,100.0,3,8.373714077089284
0,15,1,75.6,72.82,96.32,4,19.72541363221401
0,16,1,7.2,7.2,100.0,1,0.9399855725038194
0,17,1,338.26,157.5,46.56,18,31.609645961977705
0,18,1,193.68,129.57,66.9,13,24.74835192580703
0,19,1,185.47,152.94,82.46,14,30.74672406148002
0,20,1,227.88,168.3,73.85,14,42.194348910721246
0,21,1,28.63,28.63,100.0,3,8.418049413193238
0,22,1,54.0,54.0,100.0,3,13.153256798212134
0,23,1,224.78,195.82,87.12,15,49.82797031967167
0,24,1,385.06,197.7,51.34,21,41.215480704693576
0,25,1,175.68,115.95,66.0,11,26.44232562450569
0,26,1,168.98,122.72,72.62,11,25.444685399924776
0,27,1,253.08,135.0,53.34,18,34.745293961575356
0,28,1,3.05,3.05,100.0,1,0.7252626802670213
0,29,1,302.66,167.39,55.31,20,41.03008806681777
0,30,1,298.08,212.1,71.16,21,48.83053221583556
0,31,1,254.52,178.18,70.01,18,42.84129713063876
0,32,1,216.58,177.36,81.89,17,49.248237144926975
0,33,1,333.72,149.94,44.93,18,36.77148888032114
0,34,1,27.17,27.17,100.0,3,7.306563350747698
0,35,1,273.6,155.32,56.77,17,30.880770063448864
0,36,1,250.92,177.75,70.84,17,38.141539976279766
0,37,1,287.5,159.7,55.55,18,32.79106116323113
0,38,1,221.88,140.22,63.2,15,28.63055007627551
0,39,1,210.6,125.34,59.52,15,28.788659903306232
0,40,1,2.59,2.59,100.0,2,0.5801849077185806
0,41,1,41.76,41.76,100.0,2,8.991891353014164
0,42,1,348.34,181.22,52.02,21,42.234767394279565
0,43,1,291.24,183.75,63.09,16,31.208548280348325
0,44,1,209.3,143.46,68.54,17,24.46375969173426
0,45,1,250.06,190.52,76.19,16,34.51387666729239
0,46,1,33.84,33.84,100.0,2,8.445462474079545
0,47,1,59.04,59.04,100.0,4,11.193012208097512
0,48,1,222.12,186.96,84.17,16,34.064540737607295
0,49,1,387.22,198.84,51.35,26,41.15602613159818
0,50,1,361.8,238.14,65.82,26,49.846807831622435
0,51,1,273.6,205.14,74.98,17,37.383412673303376
0,52,1,355.32,211.96,59.65,26,39.035010578254656
0,53,1,38.98,38.98,100.0,4,9.754522064916765
0,54,1,34.2,34.2,100.0,1,9.846572474313952
0,55,1,244.56,164.85,67.41,19,25.192242030265817
0,56,1,287.14,183.75,63.99,20,33.227733487865244
0,57,1,270.72,194.55,71.86,17,34.66060044616546
0,58,1,264.0,158.64,60.09,19,19.98426008492726
0,59,1,270.72,172.89,63.86,18,33.08273005835527
0,60,1,51.7,51.7,100.0,6,13.289446819257398
0,61,1,33.84,33.84,100.0,3,10.634260084894166
