,day,factor,required,delivery,percents,num_vehicle,carbon_emission(kg)
0,2,1,20.16,20.16,100.0,2,4.261609490354784
0,3,1,6.5,6.5,100.0,3,1.3202647880111207
0,4,1,219.6,191.55,87.23,15,46.817445664629865
0,5,1,279.44,254.3,91.0,18,58.20868475045895
0,6,1,183.38,179.63,97.96,12,46.555147119209956
0,7,1,281.45,245.31,87.16,16,66.64113369221262
0,8,1,235.8,201.62,85.5,14,50.53839279741789
0,9,1,267.84,220.86,82.46,16,49.2868310352036
0,10,1,228.96,228.96,100.0,15,56.80834679145744
0,11,1,236.74,231.65,97.85,17,58.7288692545265
0,12,1,259.1,214.64,82.84,17,61.6147781928098
0,13,1,283.46,249.08,87.87,18,63.715563517245265
0,14,1,28.2,28.2,100.0,3,8.373714077089284
0,15,1,75.6,75.6,100.0,4,20.574082311452955
0,16,1,7.2,7.2,100.0,1,0.9399855725038194
0,17,1,338.26,230.62,68.18,18,45.82178014446101
0,18,1,193.68,159.57,82.39,13,31.41590032991696
0,19,1,185.47,184.66,99.56,14,38.077107385275745
0,20,1,227.88,201.72,88.52,14,51.26053447836281
0,21,1,28.63,28.63,100.0,3,8.418049413193238
0,22,1,54.0,54.0,100.0,3,13.153256798212134
0,23,1,224.78,216.68,96.4,15,54.583936707322366
0,24,1,385.06,272.7,70.82,21,55.27142876956619
0,25,1,175.68,148.62,84.6,11,34.437052254579186
0,26,1,168.98,147.23,87.13,11,31.436358708146425
0,27,1,253.08,184.08,72.74,18,47.582096390596824
0,28,1,3.05,3.05,100.0,1,0.7252626802670213
0,29,1,302.66,224.03,74.02,20,54.90639394890546
0,30,1,298.08,262.05,87.91,21,58.145104797780704
0,31,1,254.52,218.54,85.86,18,53.03031840584291
0,32,1,216.58,202.03,93.28,17,56.62390571025431
0,33,1,333.72,198.69,59.54,18,48.195410674243774
0,34,1,27.17,27.17,100.0,3,7.306563350747698
0,35,1,273.6,216.57,79.16,17,42.924739600059645
0,36,1,250.92,242.91,96.81,17,50.91414581496139
0,37,1,287.5,228.34,79.42,18,46.51132582874634
0,38,1,221.88,177.72,80.1,15,37.25805467192126
0,39,1,210.6,155.34,73.76,15,36.149912776887724
0,40,1,2.59,2.59,100.0,2,0.5801849077185806
0,41,1,41.76,41.76,100.0,2,8.991891353014164
0,42,1,348.34,256.22,73.55,21,58.88248975569817
0,43,1,291.24,235.98,81.03,16,39.73113457344169
0,44,1,209.3,173.46,82.88,17,30.377696728598007
0,45,1,250.06,248.33,99.31,16,43.275715135626825
0,46,1,33.84,33.84,100.0,2,8.445462474079545
0,47,1,59.04,59.04,100.0,4,11.193012208097512
0,48,1,222.12,216.96,97.68,16,40.42723432367605
0,49,1,387.22,270.09,69.75,26,53.77862278013378
0,50,1,361.8,309.39,85.51,26,61.73507533876681
0,51,1,273.6,248.25,90.73,17,44.753857843780864
0,52,1,355.32,286.97,80.76,26,49.746670883564995
0,53,1,38.98,38.98,100.0,4,9.754522064916765
0,54,1,34.2,34.2,100.0,1,9.846572474313952
0,55,1,244.56,215.34,88.05,19,33.09902154829249
0,56,1,287.14,256.48,89.32,20,44.799855910820746
0,57,1,270.72,236.44,87.34,17,42.17024722879573
0,58,1,264.0,219.59,83.18,19,27.130708982237373
0,59,1,270.72,210.81,77.87,18,39.60614586861656
0,60,1,51.7,51.7,100.0,6,13.289446819257398
0,61,1,33.84,33.84,100.0,3,10.634260084894166
