,day,factor,required,delivery,percents,num_vehicle,carbon_emission(kg)
0,1,1.0,20.16,20.16,100.0,2,3.6346525608868814
0,2,1.0,6.5,6.5,100.0,3,1.269567157769246
0,3,1.0,219.6,160.95,73.29,15,38.90994199146914
0,4,1.0,279.44,192.08,68.74,18,45.21983077457899
0,5,1.0,183.38,142.22,77.55,12,36.3330514696261
0,6,1.0,281.45,195.0,69.28,16,54.41491612985554
0,7,1.0,235.8,164.55,69.78,14,40.73742718767467
0,8,1.0,267.84,172.11,64.26,16,38.98771488232695
0,9,1.0,228.96,194.58,84.98,15,48.28047539658597
0,10,1.0,236.74,182.7,77.17,17,46.48168007357999
0,11,1.0,259.1,175.52,67.74,17,50.38812869699179
0,12,1.0,283.46,190.2,67.1,18,49.231241598989286
0,13,1.0,28.2,28.2,100.0,3,8.34567577984465
0,14,1.0,75.6,72.82,96.32,4,19.724403188278995
0,15,1.0,7.2,7.2,100.0,1,0.9399855725038194
0,16,1.0,338.26,157.5,46.56,18,31.609645961977705
0,17,1.0,193.68,129.57,66.9,13,24.629055868582235
0,18,1.0,185.47,152.94,82.46,14,30.68740760073621
0,19,1.0,227.88,168.3,73.85,14,42.153656787136306
0,20,1.0,28.63,28.63,100.0,3,8.38361520505248
0,21,1.0,54.0,54.0,100.0,3,13.139890513199965
0,22,1.0,224.78,195.82,87.12,15,49.82656233598008
0,23,1.0,385.06,197.7,51.34,21,41.21055001451594
0,24,1.0,175.68,115.95,66.0,11,26.437961968467825
0,25,1.0,168.98,122.72,72.62,11,25.106037542699966
0,26,1.0,253.08,135.0,53.34,18,34.745293961575356
0,27,1.0,3.05,3.05,100.0,1,0.7247574624042172
0,28,1.0,302.66,167.39,55.31,20,41.000323262153735
0,29,1.0,298.08,212.1,71.16,21,48.81830983485164
0,30,1.0,254.52,178.18,70.01,18,42.69927345997216
0,31,1.0,216.58,177.36,81.89,17,48.94323787903656
0,32,1.0,333.72,149.94,44.93,18,36.74000374339023
0,33,1.0,27.17,27.17,100.0,3,7.291303218317256
0,34,1.0,273.6,155.32,56.77,17,30.87707264958008
0,35,1.0,250.92,177.75,70.84,17,38.141509750411
0,36,1.0,287.5,159.7,55.55,18,32.79106116323113
0,37,1.0,221.88,140.22,63.2,15,28.50266818288162
0,38,1.0,210.6,125.34,59.52,15,28.71626340258109
0,39,1.0,2.59,2.59,100.0,2,0.5658211692703382
0,40,1.0,41.76,41.76,100.0,2,8.83910880837018
0,41,1.0,348.34,181.22,52.02,21,42.109431675001424
0,42,1.0,291.24,183.75,63.09,16,31.208548280348325
0,43,1.0,209.3,143.46,68.54,17,24.211862416765896
0,44,1.0,250.06,190.52,76.19,16,34.221443389637955
0,45,1.0,33.84,33.84,100.0,2,8.336243248435338
0,46,1.0,59.04,59.04,100.0,4,10.935795682666578
0,47,1.0,222.12,186.96,84.17,16,33.739362801936004
0,48,1.0,387.22,198.84,51.35,26,41.03155283530228
0,49,1.0,361.8,238.14,65.82,26,49.77279513479152
0,50,1.0,273.6,205.14,74.98,17,37.25708382306578
0,51,1.0,355.32,211.96,59.65,26,38.93290301461943
0,52,1.0,38.98,38.98,100.0,4,9.737780506603924
0,53,1.0,34.2,34.2,100.0,1,9.767381699989375
0,54,1.0,244.56,164.85,67.41,19,25.191919874880465
0,55,1.0,287.14,183.75,63.99,20,33.227733487865244
0,56,1.0,270.72,194.55,71.86,17,34.62629693569849
0,57,1.0,264.0,158.64,60.09,19,19.941579644155876
0,58,1.0,270.72,172.89,63.86,18,32.94890838985274
0,59,1.0,51.7,51.7,100.0,6,13.181308598096035
0,60,1.0,33.84,33.84,100.0,3,10.540707807707058
0,61,1.0,249.12,188.02,75.47,18,48.31556366258777
0,62,1.0,254.52,158.31,62.2,19,30.670562240850224
0,63,1.0,274.46,210.54,76.71,18,43.40948759358144
0,64,1.0,270.84,152.72,56.39,18,25.031591198492126
0,65,1.0,274.46,207.26,75.52,19,48.50491186427919
0,66,1.0,51.0,51.0,100.0,5,8.224976347657632
0,67,1.0,311.73,184.62,59.22,19,33.87196093158814
0,68,1.0,358.56,218.32,60.89,25,51.52159244620835
0,69,1.0,299.16,208.27,69.62,19,51.57040850967813
0,70,1.0,254.64,192.63,75.65,18,45.31676832245798
0,71,1.0,346.32,219.62,63.42,22,30.40956142407094
0,72,1.0,68.4,68.4,100.0,6,10.52317574370973
0,73,1.0,44.64,44.64,100.0,4,10.668677893827796
0,74,1.0,217.22,209.34,96.37,18,41.59894688033051
0,75,1.0,385.56,177.39,46.01,23,39.620058935377834
0,76,1.0,275.4,162.48,59.0,20,37.200248044688706
0,77,1.0,247.08,161.85,65.51,16,37.775496811329646
0,78,1.0,256.54,184.04,71.74,20,32.24177858610199
0,79,1.0,24.41,24.41,100.0,3,5.70626868178786
0,80,1.0,57.6,57.6,100.0,3,12.540500927733707
0,81,1.0,261.69,185.07,70.72,20,33.25250239772173
0,82,1.0,363.53,196.18,53.97,27,40.32757658197415
0,83,1.0,306.0,205.65,67.21,21,41.986080740749834
0,84,1.0,349.32,207.45,59.39,23,39.6264075681908
0,85,1.0,229.32,174.76,76.21,17,29.376622375990586
0,86,1.0,44.64,44.64,100.0,3,9.774967471434495
0,87,1.0,8.64,8.64,100.0,1,2.2941443002775515
0,88,1.0,275.76,190.17,68.96,20,30.466698464768363
0,89,1.0,277.78,214.96,77.38,20,41.62996081137335
0,90,1.0,270.0,182.12,67.45,21,39.46964215137425
0,91,1.0,304.68,238.17,78.17,18,43.40674013345066
0,92,1.0,343.58,194.62,56.64,22,28.92566944244364
0,93,1.0,21.6,21.6,100.0,2,5.9431718042652575
0,94,1.0,14.4,14.4,100.0,1,1.4396963182607745
0,95,1.0,341.28,212.5,62.27,20,32.9632179217665
0,96,1.0,318.24,179.1,56.28,18,26.366880947110932
0,97,1.0,329.18,201.88,61.33,22,27.767870618352735
0,98,1.0,322.82,192.02,59.48,21,24.228780777174713
0,99,1.0,383.76,200.7,52.3,24,25.862103553740297
0,100,1.0,50.16,50.16,100.0,6,8.516286748939994
0,101,1.0,106.42,106.42,100.0,7,15.29262141498193
0,102,1.0,420.48,224.64,53.42,31,33.19363363766725
0,103,1.0,356.76,172.59,48.38,27,23.48163393857207
0,104,1.0,335.92,167.7,49.92,26,24.957613069057007
0,105,1.0,431.14,218.64,50.71,32,34.48958291671834
0,106,1.0,273.24,161.14,58.97,17,25.696151202116205
0,107,1.0,28.8,28.8,100.0,2,5.539589764494996
0,108,1.0,28.8,28.8,100.0,1,2.980781923682176
0,109,1.0,200.3,168.42,84.08,17,21.466659791782455
0,110,1.0,407.16,192.52,47.28,25,25.280669176164793
0,111,1.0,295.18,186.27,63.1,21,31.164716892143584
