,day,factor,required,delivery,percents,num_vehicle,carbon_emission(kg)
0,1,2.0,20.16,20.16,100.0,2,3.6346525608868814
0,2,2.0,6.5,6.5,100.0,3,1.269567157769246
0,3,2.0,219.6,219.6,100.0,15,54.323607586214514
0,4,2.0,279.44,279.44,100.0,18,63.842125966332695
0,5,2.0,183.38,183.38,100.0,12,47.67212885993882
0,6,2.0,281.45,249.06,88.49,16,65.96497436451112
0,7,2.0,235.8,235.8,100.0,14,60.011576437621834
0,8,2.0,267.84,258.84,96.64,16,57.771670613742444
0,9,2.0,228.96,228.96,100.0,15,54.90273568570873
0,10,2.0,236.74,236.74,100.0,17,60.05240606125457
0,11,2.0,259.1,259.1,100.0,17,73.86095661521853
0,12,2.0,283.46,283.46,100.0,18,71.59467591324929
0,13,2.0,28.2,28.2,100.0,3,8.34567577984465
0,14,2.0,75.6,75.6,100.0,4,20.568667992335982
0,15,2.0,7.2,7.2,100.0,1,0.9399855725038194
0,16,2.0,338.26,331.83,98.1,18,64.09747181178281
0,17,2.0,193.68,193.68,100.0,13,39.10547678830686
0,18,2.0,185.47,185.47,100.0,14,37.21921714079515
0,19,2.0,227.88,227.88,100.0,14,58.15487518938429
0,20,2.0,28.63,28.63,100.0,3,8.38361520505248
0,21,2.0,54.0,54.0,100.0,3,13.139890513199965
0,22,2.0,224.78,216.68,96.4,15,52.8682479237852
0,23,2.0,385.06,368.47,95.69,21,71.6951881408614
0,24,2.0,175.68,175.68,100.0,11,41.19196104834832
0,25,2.0,168.98,168.98,100.0,11,36.57648756819282
0,26,2.0,253.08,250.47,98.97,18,65.35246838364301
0,27,2.0,3.05,3.05,100.0,1,0.7247574624042172
0,28,2.0,302.66,289.25,95.57,20,72.24716206581492
0,29,2.0,298.08,296.81,99.57,21,65.97063665807956
0,30,2.0,254.52,254.52,100.0,18,62.174385499579834
0,31,2.0,216.58,216.58,100.0,17,60.6004188802742
0,32,2.0,333.72,296.19,88.75,18,70.93620436099454
0,33,2.0,27.17,27.17,100.0,3,7.291303218317256
0,34,2.0,273.6,271.8,99.34,17,55.28487600791849
0,35,2.0,250.92,250.92,100.0,17,52.18633064328615
0,36,2.0,287.5,285.85,99.43,18,60.75772331768539
0,37,2.0,221.88,221.88,100.0,15,46.80588550191713
0,38,2.0,210.6,208.5,99.0,15,49.493890969434474
0,39,2.0,2.59,2.59,100.0,2,0.5658211692703382
0,40,2.0,41.76,41.76,100.0,2,8.83910880837018
0,41,2.0,348.34,341.46,98.02,21,74.71202363219453
0,42,2.0,291.24,291.24,100.0,16,50.27601782788207
0,43,2.0,209.3,209.3,100.0,17,37.53813934013517
0,44,2.0,250.06,249.41,99.74,16,41.68674681334196
0,45,2.0,33.84,33.84,100.0,2,8.336243248435338
0,46,2.0,59.04,59.04,100.0,4,10.935795682666578
0,47,2.0,222.12,222.12,100.0,16,41.15499976997657
0,48,2.0,387.22,379.48,98.0,26,73.19877042649853
0,49,2.0,361.8,361.8,100.0,26,70.09318499583524
0,50,2.0,273.6,273.6,100.0,17,50.08615419454057
0,51,2.0,355.32,355.32,100.0,26,60.60270375353237
0,52,2.0,38.98,38.98,100.0,4,9.737780506603924
0,53,2.0,34.2,34.2,100.0,1,9.767381699989375
0,54,2.0,244.56,244.56,100.0,19,37.798182591640966
0,55,2.0,287.14,287.14,100.0,20,50.778987901109815
0,56,2.0,270.72,267.05,98.64,17,47.569457357221154
0,57,2.0,264.0,264.0,100.0,19,33.36451430974444
0,58,2.0,270.72,266.0,98.26,18,49.27970677241867
0,59,2.0,51.7,51.7,100.0,6,13.181308598096035
0,60,2.0,33.84,33.84,100.0,3,10.540707807707058
0,61,2.0,249.12,248.12,99.6,18,62.39189678661328
0,62,2.0,254.52,248.31,97.56,19,50.84157110595493
0,63,2.0,274.46,274.46,100.0,18,55.10339906706596
0,64,2.0,270.84,270.84,100.0,18,44.92748029324612
0,65,2.0,274.46,274.46,100.0,19,62.26270446347809
0,66,2.0,51.0,51.0,100.0,5,8.224976347657632
0,67,2.0,311.73,299.2,95.98,19,50.01192101805272
0,68,2.0,358.56,353.31,98.54,25,77.69192685320267
0,69,2.0,299.16,299.16,100.0,19,72.56119764240151
0,70,2.0,254.64,254.64,100.0,18,59.61840124526456
0,71,2.0,346.32,344.67,99.52,22,44.899780646719
0,72,2.0,68.4,68.4,100.0,6,10.52317574370973
0,73,2.0,44.64,44.64,100.0,4,10.668677893827796
0,74,2.0,217.22,217.22,100.0,18,41.19991014421356
0,75,2.0,385.56,359.06,93.13,23,80.02057098173769
0,76,2.0,275.4,264.1,95.9,20,64.40960965536037
0,77,2.0,247.08,245.28,99.27,16,59.41879261463543
0,78,2.0,256.54,256.54,100.0,20,44.224239021936704
0,79,2.0,24.41,24.41,100.0,3,5.70626868178786
0,80,2.0,57.6,57.6,100.0,3,12.540500927733707
0,81,2.0,261.69,261.69,100.0,20,47.74918431600956
0,82,2.0,363.53,352.8,97.05,27,70.401620637133
0,83,2.0,306.0,294.18,96.14,21,59.75621759238867
0,84,2.0,349.32,316.2,90.52,23,63.522100819579414
0,85,2.0,229.32,229.32,100.0,17,42.809566868572674
0,86,2.0,44.64,44.64,100.0,3,9.774967471434495
0,87,2.0,8.64,8.64,100.0,1,2.2941443002775515
0,88,2.0,275.76,275.76,100.0,20,43.7556412716658
0,89,2.0,277.78,277.78,100.0,20,52.7403075027604
0,90,2.0,270.0,270.0,100.0,21,56.46352662310675
0,91,2.0,304.68,299.27,98.22,18,51.68029265515786
0,92,2.0,343.58,340.21,99.02,22,48.29789716148132
0,93,2.0,21.6,21.6,100.0,2,5.9431718042652575
0,94,2.0,14.4,14.4,100.0,1,1.4396963182607745
0,95,2.0,341.28,336.58,98.62,20,47.67814928291832
0,96,2.0,318.24,305.15,95.89,18,41.757211184436
0,97,2.0,329.18,329.18,100.0,22,44.91170450718295
0,98,2.0,322.82,311.1,96.37,21,40.8616746854591
0,99,2.0,383.76,376.68,98.16,24,42.322412196458934
0,100,2.0,50.16,50.16,100.0,6,8.516286748939994
0,101,2.0,106.42,106.42,100.0,7,15.29262141498193
0,102,2.0,420.48,414.78,98.64,31,54.27104742859266
0,103,2.0,356.76,313.07,87.75,27,43.68467818979423
0,104,2.0,335.92,309.71,92.2,26,47.61614873749961
0,105,2.0,431.14,388.92,90.21,32,58.79169024266808
0,106,2.0,273.24,273.24,100.0,17,43.352920783153756
0,107,2.0,28.8,28.8,100.0,2,5.539589764494996
0,108,2.0,28.8,28.8,100.0,1,2.980781923682176
0,109,2.0,200.3,200.3,100.0,17,24.67969848771132
0,110,2.0,407.16,386.68,94.97,25,50.14504519029266
0,111,2.0,295.18,294.4,99.74,21,48.23554664413349
0,112,2.0,309.22,309.22,100.0,25,43.311423830016004
0,113,2.0,237.6,237.6,100.0,16,29.68276596263051
0,114,2.0,51.84,51.84,100.0,5,9.572792928285372
0,115,2.0,8.64,8.64,100.0,1,2.1226598070422305
0,116,2.0,338.57,338.57,100.0,23,38.93790351434196
0,117,2.0,378.22,373.53,98.76,27,50.52095718135587
0,118,2.0,444.1,373.89,84.19,29,58.081162332565505
0,119,2.0,304.92,278.77,91.42,24,49.95514116488944
0,120,2.0,393.84,384.33,97.59,26,40.64673740086509
0,121,2.0,263.3,263.3,100.0,20,20.202990843740288
0,122,2.0,450.72,407.25,90.36,28,52.96599988241069
0,123,2.0,354.96,344.08,96.93,24,57.608910013845204
0,124,2.0,350.06,342.56,97.86,23,59.76244854781742
0,125,2.0,410.18,384.61,93.77,27,56.88559901781342
0,126,2.0,41.76,41.76,100.0,4,7.108303539316528
0,127,2.0,15.84,15.84,100.0,2,2.820835068916044
0,128,2.0,275.04,275.04,100.0,21,28.73055696590934
0,129,2.0,447.48,443.99,99.22,32,63.60931185526341
0,130,2.0,307.3,307.3,100.0,24,46.394770506778855
0,131,2.0,261.39,261.39,100.0,24,44.41660976211867
0,132,2.0,401.12,337.46,84.13,27,56.70886782476897
0,133,2.0,21.6,21.6,100.0,2,4.858084113572012
0,134,2.0,21.6,21.6,100.0,2,5.223194712075146
0,135,2.0,287.83,283.03,98.33,22,29.738153632436465
0,136,2.0,326.96,326.96,100.0,23,36.93455602162501
0,137,2.0,261.0,261.0,100.0,21,29.224852997602156
0,138,2.0,400.93,379.07,94.55,28,34.22212954208195
0,139,2.0,295.2,292.45,99.07,19,33.5280760184287
0,140,2.0,15.84,15.84,100.0,2,2.637706380261125
0,141,2.0,8.64,8.64,100.0,1,2.137547427338916
0,142,2.0,23.98,23.98,100.0,3,3.8221547491179937
0,143,2.0,415.8,400.8,96.39,28,60.41407342390928
0,144,2.0,377.86,372.75,98.65,26,56.30994374592129
0,145,2.0,332.35,332.35,100.0,25,58.34078065654533
0,146,2.0,325.08,309.72,95.28,20,44.571134353628594
0,147,2.0,274.93,274.93,100.0,20,40.6308882262646
0,148,2.0,392.98,363.03,92.38,29,31.156731774783246
0,149,2.0,415.44,402.28,96.83,28,45.698946942560944
0,150,2.0,441.48,422.82,95.77,29,68.34309929302495
0,151,2.0,423.72,396.87,93.66,29,73.59174482364288
0,152,2.0,30.24,30.24,100.0,3,8.2008058877366
0,153,2.0,37.44,37.44,100.0,3,7.489981083928554
0,154,2.0,306.58,306.58,100.0,24,51.26851118286525
0,155,2.0,400.18,390.6,97.61,27,50.20597415908123
0,156,2.0,273.6,273.6,100.0,22,29.638129163768863
0,157,2.0,340.92,340.92,100.0,25,58.81634523315758
0,158,2.0,168.48,152.33,90.41,11,17.22666408894298
0,159,2.0,21.6,21.6,100.0,2,5.68606512717414
0,160,2.0,28.8,28.8,100.0,3,5.990933125845345
0,161,2.0,369.72,352.79,95.42,24,49.968356173307356
0,162,2.0,335.02,333.23,99.47,25,45.28021489394174
0,163,2.0,342.36,337.91,98.7,25,39.855344023646715
0,164,2.0,293.76,291.96,99.39,23,57.67813914954221
0,165,2.0,302.18,281.83,93.27,19,57.362002197822314
0,166,2.0,29.66,29.66,100.0,2,7.899364499107895
0,167,2.0,8.64,8.64,100.0,1,2.6651625042205613
0,168,2.0,294.98,289.91,98.28,22,66.01456317525763
0,169,2.0,494.28,455.21,92.1,32,94.0575555116696
0,170,2.0,231.08,231.08,100.0,20,37.44213180139667
0,171,2.0,302.04,302.04,100.0,25,51.42493018670499
0,172,2.0,417.74,413.08,98.88,27,84.01911343817123
0,173,2.0,21.6,21.6,100.0,2,6.480510694064508
0,174,2.0,20.16,20.16,100.0,2,3.585979387145059
0,175,2.0,398.52,394.89,99.09,26,68.30997059783635
0,176,2.0,285.84,278.64,97.48,24,48.004063632654585
0,177,2.0,342.36,341.38,99.71,29,61.376885302476936
0,178,2.0,283.9,283.9,100.0,21,55.273916817386876
0,179,2.0,23.04,23.04,100.0,2,5.32876038179057
0,180,2.0,8.64,8.64,100.0,1,2.6107931424541726
0,181,2.0,337.44,315.03,93.36,25,66.71242085843865
0,182,2.0,389.98,372.69,95.57,28,83.26614160839362
0,183,2.0,401.86,381.73,94.99,30,82.01946482910827
0,184,2.0,389.4,387.0,99.38,27,65.64323412440433
0,185,2.0,340.42,338.02,99.29,24,56.74030462425937
0,186,2.0,419.9,387.65,92.32,27,69.93134847379751
0,187,2.0,428.4,398.94,93.12,29,81.15015190763752
0,188,2.0,391.68,381.9,97.5,28,85.30335499367258
0,189,2.0,395.42,385.81,97.57,28,89.77916474854969
0,190,2.0,454.54,424.14,93.31,29,88.28599837377753
0,191,2.0,8.64,8.64,100.0,1,2.3169583434412027
0,192,2.0,51.84,51.84,100.0,3,10.954664833174858
0,193,2.0,448.2,415.41,92.68,31,94.30445185822146
0,194,2.0,484.56,408.24,84.25,31,89.57712716870513
0,195,2.0,415.72,391.34,94.14,26,83.96010144778613
0,196,2.0,343.44,338.6,98.59,21,72.8299403995641
0,197,2.0,402.62,348.36,86.52,26,78.72617598287783
0,198,2.0,46.8,46.8,100.0,3,13.303534544843696
0,199,2.0,483.48,427.63,88.45,30,106.05884847223315
0,200,2.0,358.08,342.51,95.65,25,78.17018920303165
0,201,2.0,440.76,428.98,97.33,32,98.6781561548377
0,202,2.0,316.66,316.66,100.0,22,72.55137859008224
0,203,2.0,395.42,356.02,90.04,27,83.09258519847972
0,204,2.0,456.26,390.32,85.55,26,92.05683575939037
0,205,2.0,461.58,406.64,88.1,31,86.12635887878746
0,206,2.0,508.32,415.95,81.83,33,102.00775092561483
0,207,2.0,495.16,423.0,85.43,36,95.72165198788018
0,208,2.0,499.2,425.16,85.17,34,100.59744286284106
0,209,2.0,21.6,21.6,100.0,2,6.457180099675559
0,210,2.0,43.2,43.2,100.0,3,11.697647640021097
0,211,2.0,450.98,429.17,95.16,28,97.4423387989023
0,212,2.0,499.08,428.06,85.77,36,80.42665682687279
0,213,2.0,429.6,405.33,94.35,29,87.93095029280063
0,214,2.0,479.16,426.1,88.93,31,92.1939734090548
0,215,2.0,356.26,353.68,99.28,25,71.54179848891928
0,216,2.0,21.6,21.6,100.0,1,4.03280544505282
0,217,2.0,36.0,36.0,100.0,3,9.067439474634675
0,218,2.0,544.7,474.73,87.15,32,101.73155441882598
0,219,2.0,427.06,360.1,84.32,29,67.77350908534018
0,220,2.0,504.36,438.24,86.89,34,97.74438027474534
0,221,2.0,608.26,475.85,78.23,37,117.47100671011205
0,222,2.0,440.28,383.56,87.12,28,95.28803651494736
0,223,2.0,7.2,7.2,100.0,1,1.4613974352488734
0,224,2.0,432.22,413.48,95.66,32,83.05747052827219
0,225,2.0,404.9,393.83,97.27,29,93.874645744378
0,226,2.0,403.68,389.73,96.54,27,85.11946408740188
0,227,2.0,325.94,316.56,97.12,24,76.05891426486752
