date,hashcode,arrival time,departure time,required energy
20210503,2473968520053471680,40,17,10.08
20210503,705440019454743188,12,15,25.2
20210503,-3807651148422241957,13,14,7.2
20210503,8248346431092248260,13,16,21.6
20210503,-3178076031790810270,13,15,18.0
20210503,6987318350019114177,14,16,3.05
20210503,2291482751783646085,36,17,4.82
20210503,2291482751783646085,22,22,38.38
20210504,-7541479289461229116,0,6,8.64
20210504,-5117977818912866300,5,7,14.4
20210504,-6895670320955208391,6,10,28.8
20210504,5676425991215679769,6,10,5.76
20210504,-8800005105942951559,6,8,16.2
20210504,-1135287161356782367,36,7,7.2
20210504,-6461814495394118895,7,9,14.4
20210504,2585196749829987991,7,12,7.92
20210504,5092175384433619388,37,9,14.4
20210504,2473968520053471680,9,17,12.24
20210504,-152860818020396042,9,11,14.4
20210504,-1990071044599298569,9,11,14.4
20210504,5092175384433619388,44,11,14.4
20210504,8823552088621447940,54,14,6.48
20210504,-3946710094207837487,10,11,7.2
20210504,5448709080137302862,10,15,36.0
20210504,3718741780888569009,10,13,21.6
20210504,-4304432489298355294,11,12,13.18
20210504,-152860818020396042,11,13,14.4
20210504,297337539398252134,42,15,21.6
20210504,705440019454743188,42,15,21.6
20210504,5092175384433619388,43,15,14.4
20210504,8567126691916760858,14,16,14.4
20210504,-3807651148422241957,15,16,7.2
20210504,8248346431092248260,30,16,5.4
20210504,2291482751783646085,36,17,7.2
20210504,2291482751783646085,37,19,14.4
20210505,-7541479289461229116,0,6,8.64
20210505,-5117977818912866300,5,7,14.4
20210505,-333394643682494087,6,9,25.2
20210505,-6895670320955208391,6,10,28.8
20210505,5676425991215679769,6,10,5.76
20210505,-8800005105942951559,6,8,16.2
20210505,-1135287161356782367,36,7,7.2
20210505,6847355682937288167,7,9,14.4
20210505,-6461814495394118895,7,9,14.4
20210505,2585196749829987991,7,12,7.92
20210505,-5032868257875194131,17,10,23.98
20210505,-2105045978067981104,37,15,11.52
20210505,5092175384433619388,37,9,14.4
20210505,-5432639813448727208,37,15,10.8
20210505,-6076827417931922844,8,12,28.8
20210505,-8155779866190922989,38,15,50.4
20210505,2473968520053471680,9,17,11.52
20210505,8823552088621447940,9,14,7.2
20210505,-3946710094207837487,9,10,7.2
20210505,-1990071044599298569,9,11,14.4
20210505,8567126691916760858,9,11,14.4
20210505,5092175384433619388,39,11,14.4
20210505,-3178076031790810270,54,10,3.6
20210505,-7512157004861822094,10,13,21.6
20210505,-7631734720817692176,11,13,18.0
20210505,8248346431092248260,41,13,14.4
20210505,5410612690468526969,12,15,21.6
20210505,-3178076031790810270,12,16,5.76
20210505,-3807651148422241957,15,16,7.2
20210506,-7541479289461229116,0,6,8.64
20210506,-5117977818912866300,5,7,14.4
20210506,-333394643682494087,6,10,32.4
20210506,-6895670320955208391,6,10,28.8
20210506,5676425991215679769,6,10,5.76
20210506,-8800005105942951559,6,8,14.4
20210506,-1135287161356782367,36,7,7.2
20210506,6847355682937288167,7,9,14.4
20210506,-6461814495394118895,7,9,14.4
20210506,2585196749829987991,7,12,7.92
20210506,-2105045978067981104,37,14,10.08
20210506,5092175384433619388,37,9,14.4
20210506,-3178076031790810270,37,11,5.76
20210506,2473968520053471680,9,17,12.24
20210506,8823552088621447940,9,14,7.2
20210506,-3946710094207837487,9,10,7.2
20210506,-6076827417931922844,9,12,21.6
20210506,-1990071044599298569,9,11,14.4
20210506,8567126691916760858,9,11,14.4
20210506,-7512157004861822094,24,12,21.6
20210506,5092175384433619388,39,11,14.4
20210506,-4304432489298355294,58,16,3.24
20210506,4076995527203620649,44,16,2.88
20210506,-3807651148422241957,15,16,7.2
20210507,-7541479289461229116,0,6,8.64
20210507,-5117977818912866300,5,7,14.4
20210507,-333394643682494087,6,9,25.2
20210507,-6895670320955208391,6,10,28.8
20210507,5676425991215679769,6,10,5.76
20210507,-8800005105942951559,6,8,14.4
20210507,-1135287161356782367,36,7,7.2
20210507,-5432639813448727208,36,15,12.24
20210507,-2105045978067981104,7,15,12.24
20210507,-6461814495394118895,7,9,14.4
20210507,2585196749829987991,7,12,7.92
20210507,-7512157004861822094,37,12,32.4
20210507,5092175384433619388,37,9,14.4
20210507,2473968520053471680,9,17,12.24
20210507,8823552088621447940,9,14,7.2
20210507,8567126691916760858,9,11,14.4
20210507,5092175384433619388,39,11,14.4
20210507,-3064678328473548241,10,17,50.4
20210507,-860487063855757773,10,11,10.8
20210507,5410612690468526969,25,13,21.6
20210507,-3946710094207837487,40,11,7.2
20210507,-860487063855757773,41,13,14.4
20210507,6821160338327032298,12,13,7.2
20210507,705440019454743188,12,14,14.4
20210507,5092175384433619388,13,15,14.4
20210507,5092175384433619388,15,16,7.2
20210510,-5117977818912866300,5,7,14.4
20210510,-333394643682494087,6,9,25.2
20210510,5676425991215679769,6,10,5.76
20210510,-8800005105942951559,6,13,10.8
20210510,-1135287161356782367,36,7,7.2
20210510,6847355682937288167,7,9,14.4
20210510,2585196749829987991,7,12,7.92
20210510,8823552088621447940,9,14,7.2
20210510,-3946710094207837487,9,10,7.2
20210510,7899636815313454778,9,11,16.2
20210510,-1990071044599298569,9,11,14.4
20210510,8567126691916760858,9,11,14.4
20210510,5410612690468526969,10,11,10.22
20210510,297337539398252134,40,12,10.8
20210510,5410612690468526969,56,13,14.4
20210510,705440019454743188,12,15,25.2
20210510,-4517257386803469926,42,14,10.8
20210510,-3178076031790810270,43,16,21.6
20210510,8248346431092248260,15,17,14.4
20210510,-4517257386803469926,18,19,10.8
20210511,-5117977818912866300,5,7,14.4
20210511,-333394643682494087,6,9,25.2
20210511,-6895670320955208391,6,10,28.8
20210511,5676425991215679769,6,10,5.76
20210511,-8800005105942951559,6,8,14.4
20210511,-1135287161356782367,36,7,7.2
20210511,-6076827417931922844,7,9,14.4
20210511,6847355682937288167,7,9,14.4
20210511,2585196749829987991,7,12,7.92
20210511,-5432639813448727208,7,10,5.04
20210511,-5032868257875194131,37,9,14.4
20210511,5092175384433619388,37,9,14.4
20210511,8823552088621447940,9,14,7.2
20210511,-3946710094207837487,9,10,7.2
20210511,-6076827417931922844,9,11,14.4
20210511,-1990071044599298569,9,11,14.4
20210511,8567126691916760858,9,10,13.18
20210511,5092175384433619388,39,12,18.0
20210511,2473968520053471680,10,17,10.8
20210511,4876867253410653446,10,18,57.6
20210511,5448709080137302862,40,15,36.0
20210511,-5369408163965479079,26,13,14.4
20210511,3718741780888569009,41,15,28.8
20210511,-7631734720817692176,13,15,14.4
20210511,5092175384433619388,33,16,19.22
20210511,-3807651148422241957,14,15,7.2
20210511,2291482751783646085,25,17,14.4
20210511,2291482751783646085,36,17,7.2
20210512,-5117977818912866300,5,7,14.4
20210512,-333394643682494087,6,9,25.2
20210512,-6895670320955208391,6,10,28.8
20210512,5676425991215679769,6,10,5.76
20210512,-8800005105942951559,6,8,18.0
20210512,-1135287161356782367,36,7,7.2
20210512,-5432639813448727208,36,9,4.68
20210512,2585196749829987991,7,12,7.92
20210512,-2105045978067981104,22,15,11.88
20210512,5092175384433619388,37,10,21.6
20210512,-8155779866190922989,8,9,12.6
20210512,-5032868257875194131,53,10,12.6
20210512,8823552088621447940,9,14,7.2
20210512,-3946710094207837487,9,10,7.2
20210512,297337539398252134,9,12,21.6
20210512,8567126691916760858,9,11,14.4
20210512,2473968520053471680,39,17,11.52
20210512,5092175384433619388,40,13,19.8
20210512,5410612690468526969,12,15,21.6
20210512,705440019454743188,12,14,14.4
20210512,7899636815313454778,43,15,16.2
20210512,950002426118096408,43,15,14.4
20210512,-3807651148422241957,15,16,7.2
20210512,2291482751783646085,25,19,28.8
20210513,-7541479289461229116,0,6,8.64
20210513,-5117977818912866300,5,7,14.4
20210513,-333394643682494087,6,9,25.2
20210513,6847355682937288167,6,8,14.4
20210513,-6895670320955208391,6,10,28.8
20210513,5676425991215679769,6,10,5.76
20210513,-8800005105942951559,6,8,14.4
20210513,-1135287161356782367,36,7,7.2
20210513,-2105045978067981104,7,14,10.8
20210513,-5032868257875194131,22,9,18.0
20210513,-7631734720817692176,9,11,14.4
20210513,2473968520053471680,9,17,12.24
20210513,8823552088621447940,9,14,7.2
20210513,-3946710094207837487,9,10,7.2
20210513,-3790371143371377667,9,12,21.6
20210513,8567126691916760858,9,11,14.4
20210513,705440019454743188,12,15,25.2
20210513,-3790371143371377667,42,15,21.6
20210513,5092175384433619388,13,16,21.6
20210513,8248346431092248260,43,14,7.2
20210513,7921145478050918603,14,16,14.4
20210513,-3807651148422241957,44,15,7.2
20210513,2291482751783646085,50,19,28.22
20210514,-7541479289461229116,0,6,8.64
20210514,-5117977818912866300,5,7,14.4
20210514,-333394643682494087,6,9,25.2
20210514,-6895670320955208391,6,10,28.8
20210514,5676425991215679769,6,10,5.76
20210514,-8800005105942951559,6,8,14.4
20210514,-1135287161356782367,36,7,7.2
20210514,-2105045978067981104,7,15,11.88
20210514,6847355682937288167,7,9,14.4
20210514,2585196749829987991,7,12,7.92
20210514,-5432639813448727208,7,11,6.84
20210514,5092175384433619388,8,10,14.4
20210514,-6682883399122277774,9,11,14.4
20210514,2473968520053471680,9,17,12.24
20210514,8823552088621447940,9,14,7.2
20210514,-3946710094207837487,9,10,7.2
20210514,8567126691916760858,9,11,14.4
20210514,297337539398252134,54,12,16.2
20210514,-6076827417931922844,10,15,36.0
20210514,-7512157004861822094,10,11,12.6
20210514,5092175384433619388,10,12,14.4
20210514,-3064678328473548241,10,17,50.4
20210514,-6682883399122277774,11,11,4.82
20210514,8248346431092248260,12,13,7.2
20210514,2291482751783646085,63,18,36.0
20210514,-1990071044599298569,14,16,14.4
20210514,4076995527203620649,30,17,2.88
20210515,-7541479289461229116,0,6,8.64
20210515,-333394643682494087,6,9,25.2
20210515,2473968520053471680,39,10,0.72
20210515,2473968520053471680,10,11,7.2
20210516,-7541479289461229116,0,6,8.64
20210516,2473968520053471680,10,11,7.2
20210517,-7541479289461229116,0,6,8.64
20210517,-5117977818912866300,5,7,14.4
20210517,-333394643682494087,6,9,25.2
20210517,5676425991215679769,6,10,5.76
20210517,-8800005105942951559,6,14,11.88
20210517,-1135287161356782367,36,7,7.2
20210517,-6461814495394118895,7,9,14.4
20210517,6847355682937288167,7,9,14.4
20210517,2585196749829987991,7,12,7.92
20210517,2473968520053471680,9,17,12.24
20210517,8823552088621447940,9,14,7.2
20210517,-3946710094207837487,9,10,7.2
20210517,8567126691916760858,9,11,14.4
20210517,-6682883399122277774,55,12,9.58
20210517,-1793815564369325227,12,16,28.8
20210517,-3178076031790810270,13,15,18.0
20210517,8248346431092248260,58,14,7.2
20210517,2291482751783646085,49,15,3.02
20210517,-3807651148422241957,15,16,7.2
20210517,2291482751783646085,35,19,28.8
20210517,-4517257386803469926,17,20,21.6
20210518,-649538573264654976,0,2,14.4
20210518,-7541479289461229116,0,6,8.64
20210518,-649538573264654976,2,3,7.2
20210518,-5117977818912866300,5,7,14.4
20210518,-333394643682494087,6,9,25.2
20210518,5676425991215679769,6,10,5.76
20210518,-8800005105942951559,6,8,18.0
20210518,-1135287161356782367,36,7,7.2
20210518,-6461814495394118895,7,9,14.4
20210518,2585196749829987991,7,12,7.92
20210518,-5432639813448727208,7,10,4.32
20210518,-6076827417931922844,7,13,43.2
20210518,3092204447940317629,8,10,14.4
20210518,2473968520053471680,9,17,12.24
20210518,8823552088621447940,9,14,7.2
20210518,-3946710094207837487,9,10,7.2
20210518,297337539398252134,9,11,18.0
20210518,3718741780888569009,39,12,18.0
20210518,5448709080137302862,25,15,36.0
20210518,-152860818020396042,40,12,14.4
20210518,6847355682937288167,12,14,14.4
20210518,297337539398252134,12,13,7.2
20210518,-152860818020396042,42,14,14.4
20210518,5092175384433619388,42,15,18.0
20210518,-3178076031790810270,13,18,7.2
20210518,2291482751783646085,43,15,16.2
20210518,8248346431092248260,14,14,3.6
20210518,8567126691916760858,14,16,14.4
20210518,-3807651148422241957,15,16,7.2
20210518,5092175384433619388,15,17,14.4
20210518,7899636815313454778,45,17,16.2
20210518,2291482751783646085,70,18,16.2
20210519,-7541479289461229116,0,6,8.64
20210519,-5117977818912866300,5,7,14.4
20210519,-8800005105942951559,35,14,12.96
20210519,-333394643682494087,6,9,25.2
20210519,5676425991215679769,6,10,5.76
20210519,-1135287161356782367,36,7,7.2
20210519,-6461814495394118895,7,9,14.4
20210519,2585196749829987991,7,12,7.92
20210519,-7512157004861822094,37,8,7.2
20210519,6515817492110065599,38,12,25.2
20210519,2473968520053471680,9,17,12.24
20210519,8823552088621447940,9,14,7.2
20210519,-3946710094207837487,9,10,7.2
20210519,8567126691916760858,9,11,14.4
20210519,5092175384433619388,39,11,16.2
20210519,297337539398252134,39,12,18.0
20210519,-7512157004861822094,10,12,14.4
20210519,5092175384433619388,56,13,14.4
20210519,4876867253410653446,13,17,28.8
20210519,-6682883399122277774,58,16,16.78
20210519,-3178076031790810270,14,19,7.2
20210519,8248346431092248260,44,15,5.4
20210519,-3807651148422241957,15,16,7.2
20210519,2291482751783646085,46,17,9.0
20210520,-649538573264654976,0,2,14.4
20210520,-7541479289461229116,0,6,8.64
20210520,-649538573264654976,2,3,7.2
20210520,-5117977818912866300,5,7,14.4
20210520,-333394643682494087,6,9,25.2
20210520,5676425991215679769,6,10,5.76
20210520,-8800005105942951559,6,8,18.0
20210520,-1135287161356782367,36,7,7.2
20210520,-6461814495394118895,7,9,14.4
20210520,2585196749829987991,7,12,7.92
20210520,-8800005105942951559,38,11,4.68
20210520,2473968520053471680,9,17,12.24
20210520,8823552088621447940,9,14,7.2
20210520,297337539398252134,9,12,21.6
20210520,8567126691916760858,9,11,14.4
20210520,6987318350019114177,20,11,2.91
20210520,5092175384433619388,24,11,12.6
20210520,7921145478050918603,39,11,14.4
20210520,5092175384433619388,57,14,14.4
20210520,297337539398252134,13,15,14.4
20210520,-3178076031790810270,13,17,5.76
20210520,4076995527203620649,44,16,2.88
20210520,8248346431092248260,44,15,3.6
20210520,-3807651148422241957,15,16,7.2
20210521,-649538573264654976,0,2,14.4
20210521,-7541479289461229116,0,6,8.64
20210521,-649538573264654976,2,3,7.2
20210521,-5117977818912866300,5,7,14.4
20210521,-333394643682494087,6,9,25.2
20210521,6847355682937288167,6,9,21.6
20210521,5676425991215679769,6,10,5.76
20210521,-8800005105942951559,6,8,18.0
20210521,-1135287161356782367,36,7,7.2
20210521,5092175384433619388,36,8,14.4
20210521,-5432639813448727208,51,11,6.12
20210521,-6461814495394118895,7,9,14.4
20210521,2585196749829987991,7,12,7.92
20210521,-5032868257875194131,22,10,23.98
20210521,-7512157004861822094,37,11,25.2
20210521,7921145478050918603,38,11,21.6
20210521,5092175384433619388,53,10,14.4
20210521,2473968520053471680,9,17,12.24
20210521,-3946710094207837487,9,10,7.2
20210521,-7244324980034314251,9,11,20.38
20210521,-940470050353969860,9,11,14.4
20210521,8823552088621447940,10,14,5.76
20210521,-3064678328473548241,10,17,50.4
20210521,8567126691916760858,11,13,14.4
20210521,-3178076031790810270,13,16,4.32
20210521,8248346431092248260,44,15,7.2
20210521,-4517257386803469926,48,20,14.4
20210522,-649538573264654976,0,2,14.4
20210522,-649538573264654976,2,3,7.2
20210523,-649538573264654976,0,2,14.4
20210523,-649538573264654976,2,3,7.2
20210524,-5117977818912866300,5,7,14.4
20210524,-333394643682494087,6,9,25.2
20210524,5676425991215679769,6,10,5.76
20210524,-8800005105942951559,6,14,11.52
20210524,6847355682937288167,36,9,18.0
20210524,-1135287161356782367,36,7,7.2
20210524,-6461814495394118895,7,9,14.4
20210524,2585196749829987991,7,12,7.92
20210524,-7512157004861822094,37,10,21.6
20210524,297337539398252134,37,12,32.4
20210524,-3178076031790810270,8,11,21.6
20210524,8823552088621447940,9,14,7.2
20210524,-3946710094207837487,9,10,7.2
20210524,8567126691916760858,9,11,14.4
20210524,2473968520053471680,39,17,10.8
20210524,5410612690468526969,10,12,14.4
20210524,-333394643682494087,41,12,7.2
20210524,297337539398252134,42,15,18.0
20210524,8248346431092248260,43,15,14.4
20210524,6987318350019114177,14,16,3.43
20210524,-3807651148422241957,44,15,7.2
20210524,-4166763933225601712,20,20,3.6
20210525,-5117977818912866300,5,7,14.4
20210525,-6895670320955208391,6,10,28.8
20210525,5676425991215679769,6,10,5.76
20210525,-8800005105942951559,6,8,18.0
20210525,-1135287161356782367,36,7,7.2
20210525,6847355682937288167,7,9,16.2
20210525,-6461814495394118895,7,9,14.4
20210525,2585196749829987991,7,12,7.92
20210525,-2105045978067981104,22,14,9.72
20210525,-5032868257875194131,22,10,20.38
20210525,8823552088621447940,9,14,7.2
20210525,-3946710094207837487,9,10,7.2
20210525,8567126691916760858,9,10,10.8
20210525,5448709080137302862,10,13,27.58
20210525,5092175384433619388,11,13,14.4
20210525,3718741780888569009,41,14,18.0
20210525,705440019454743188,57,16,27.0
20210525,5092175384433619388,13,15,14.4
20210525,-3178076031790810270,33,15,14.4
20210525,8248346431092248260,44,15,5.4
20210525,-3807651148422241957,15,16,7.2
20210525,8567126691916760858,15,17,14.4
20210525,7899636815313454778,30,17,16.2
20210526,-5117977818912866300,5,7,14.4
20210526,-6895670320955208391,6,10,28.8
20210526,5676425991215679769,6,10,5.76
20210526,-8800005105942951559,6,14,12.24
20210526,-1135287161356782367,36,7,7.2
20210526,-5432639813448727208,51,15,11.88
20210526,-6461814495394118895,7,9,14.4
20210526,2585196749829987991,7,12,7.92
20210526,-7512157004861822094,37,10,18.0
20210526,2473968520053471680,9,17,12.24
20210526,8823552088621447940,9,14,7.2
20210526,8567126691916760858,9,11,14.4
20210526,5410612690468526969,10,13,21.6
20210526,5092175384433619388,10,12,14.4
20210526,-3946710094207837487,11,12,7.2
20210526,705440019454743188,12,15,25.2
20210526,-3178076031790810270,14,18,5.76
20210526,-3807651148422241957,44,15,7.2
20210526,8248346431092248260,44,15,3.6
20210526,2291482751783646085,15,16,7.2
20210526,2291482751783646085,56,18,14.4
20210527,-7541479289461229116,0,6,8.64
20210527,-5117977818912866300,5,7,14.4
20210527,-6895670320955208391,6,10,28.8
20210527,5676425991215679769,6,10,5.76
20210527,-8800005105942951559,6,8,18.0
20210527,-1135287161356782367,36,7,7.2
20210527,6847355682937288167,7,9,14.4
20210527,-6461814495394118895,7,9,14.4
20210527,2585196749829987991,7,12,7.92
20210527,5092175384433619388,8,10,18.58
20210527,-5432639813448727208,8,15,10.08
20210527,-8800005105942951559,38,11,3.6
20210527,2473968520053471680,9,17,12.24
20210527,8823552088621447940,9,14,7.2
20210527,-3946710094207837487,9,10,7.2
20210527,6100942379803521874,9,16,54.0
20210527,8567126691916760858,9,11,14.4
20210527,-2587803007206698271,10,12,14.4
20210527,5410612690468526969,35,13,18.58
20210527,5092175384433619388,55,13,16.2
20210527,705440019454743188,12,15,25.2
20210527,-1793815564369325227,13,16,21.6
20210527,7899636815313454778,13,15,15.62
20210527,-3178076031790810270,13,15,14.4
20210527,6987318350019114177,48,16,4.13
20210527,8248346431092248260,14,15,7.2
20210527,2291482751783646085,44,15,9.58
20210527,-3807651148422241957,15,16,7.2
20210528,-7541479289461229116,0,6,8.64
20210528,-5117977818912866300,5,7,14.4
20210528,-6895670320955208391,6,10,28.8
20210528,-8800005105942951559,6,8,14.4
20210528,-1135287161356782367,36,7,7.2
20210528,-6461814495394118895,7,9,14.4
20210528,2585196749829987991,7,12,7.92
20210528,-7512157004861822094,37,10,18.0
20210528,5092175384433619388,37,9,14.4
20210528,8823552088621447940,9,14,7.2
20210528,705440019454743188,9,12,21.6
20210528,-3946710094207837487,9,13,5.76
20210528,8567126691916760858,9,11,14.4
20210528,5092175384433619388,39,11,14.4
20210528,2473968520053471680,10,17,10.08
20210528,-3064678328473548241,10,17,50.4
20210528,-5432639813448727208,11,13,14.4
20210528,8248346431092248260,13,15,14.4
20210528,5092175384433619388,51,23,14.4
20210529,-7541479289461229116,0,6,8.64
20210529,-3178076031790810270,10,11,7.2
20210530,-7541479289461229116,0,6,8.64
20210531,-7541479289461229116,0,6,8.64
20210531,5676425991215679769,6,10,5.76
20210531,2291482751783646085,65,17,9.58
20210601,-7541479289461229116,0,6,8.64
20210601,-5117977818912866300,5,7,14.4
20210601,-333394643682494087,6,9,25.2
20210601,-6895670320955208391,6,10,28.8
20210601,5676425991215679769,6,10,5.76
20210601,-8800005105942951559,6,13,11.16
20210601,-1135287161356782367,36,7,7.2
20210601,6847355682937288167,7,9,14.4
20210601,-6461814495394118895,7,9,14.4
20210601,8823552088621447940,9,14,7.2
20210601,-333394643682494087,39,11,14.4
20210601,-152860818020396042,39,11,14.4
20210601,3718741780888569009,39,12,21.6
20210601,-3946710094207837487,10,11,7.2
20210601,5448709080137302862,10,15,36.0
20210601,5410612690468526969,10,12,14.4
20210601,5092175384433619388,40,12,14.4
20210601,-333394643682494087,41,14,18.0
20210601,-152860818020396042,41,13,14.4
20210601,705440019454743188,12,15,25.2
20210601,5092175384433619388,42,14,16.2
20210601,-152860818020396042,43,14,7.2
20210601,2473968520053471680,14,17,5.04
20210601,8248346431092248260,15,16,10.8
20210601,7899636815313454778,45,17,16.2
20210601,-3807651148422241957,16,17,7.2
20210601,-3178076031790810270,16,18,14.4
20210601,2291482751783646085,16,19,21.6
20210602,-7541479289461229116,0,6,8.64
20210602,-5117977818912866300,5,7,14.4
20210602,-333394643682494087,6,9,25.2
20210602,-6895670320955208391,6,10,28.8
20210602,5676425991215679769,6,10,5.76
20210602,-8800005105942951559,6,8,14.4
20210602,-1135287161356782367,36,7,7.2
20210602,-6461814495394118895,7,9,14.4
20210602,2585196749829987991,7,12,7.92
20210602,-5432639813448727208,7,9,2.88
20210602,-5032868257875194131,37,10,20.38
20210602,5092175384433619388,8,11,21.6
20210602,-2105045978067981104,23,15,10.44
20210602,2473968520053471680,9,17,12.24
20210602,8823552088621447940,9,14,7.2
20210602,-3946710094207837487,9,10,7.2
20210602,8567126691916760858,9,11,14.4
20210602,-333394643682494087,39,10,7.2
20210602,3092204447940317629,40,12,10.8
20210602,5410612690468526969,40,13,21.6
20210602,705440019454743188,12,15,25.2
20210602,5092175384433619388,27,15,19.8
20210602,4876867253410653446,13,18,36.0
20210602,8248346431092248260,59,15,5.4
20210602,2291482751783646085,16,19,21.6
20210602,-3807651148422241957,46,17,7.2
20210603,-7541479289461229116,0,6,8.64
20210603,-5117977818912866300,5,7,14.4
20210603,-333394643682494087,6,9,25.2
20210603,-6895670320955208391,6,10,28.8
20210603,5676425991215679769,6,10,5.76
20210603,-8800005105942951559,6,15,13.32
20210603,-1135287161356782367,36,7,7.2
20210603,6847355682937288167,7,9,14.4
20210603,-6461814495394118895,7,9,14.4
20210603,2585196749829987991,7,12,7.92
20210603,-5432639813448727208,7,15,11.52
20210603,5092175384433619388,37,9,14.4
20210603,2473968520053471680,9,17,12.24
20210603,8823552088621447940,9,14,7.2
20210603,-3946710094207837487,9,10,7.2
20210603,8567126691916760858,9,11,14.4
20210603,7921145478050918603,39,11,14.4
20210603,5092175384433619388,39,11,14.4
20210603,-860487063855757773,39,11,14.4
20210603,705440019454743188,12,15,25.2
20210603,297337539398252134,27,15,23.4
20210603,5092175384433619388,13,15,18.0
20210603,8248346431092248260,14,14,5.4
20210603,6987318350019114177,14,16,2.95
20210603,-3178076031790810270,27,18,7.2
20210604,-7541479289461229116,0,6,8.64
20210604,-5117977818912866300,5,7,14.4
20210604,-333394643682494087,6,9,25.2
20210604,-6895670320955208391,6,10,28.8
20210604,5676425991215679769,6,10,5.76
20210604,-8800005105942951559,6,8,18.0
20210604,-1135287161356782367,36,7,7.2
20210604,-6461814495394118895,7,9,14.4
20210604,2585196749829987991,7,12,7.92
20210604,-7512157004861822094,37,10,21.6
20210604,5092175384433619388,42,10,21.6
20210604,2473968520053471680,9,17,12.24
20210604,8823552088621447940,9,14,7.2
20210604,-3946710094207837487,9,12,4.32
20210604,8567126691916760858,9,11,14.4
20210604,-3064678328473548241,10,17,50.4
20210604,5092175384433619388,45,12,14.4
20210604,5518152248027461303,11,13,18.0
20210604,705440019454743188,12,15,25.2
20210604,8248346431092248260,58,14,5.4
20210607,-5117977818912866300,5,7,14.4
20210607,5676425991215679769,6,10,5.76
20210607,-8800005105942951559,6,14,11.52
20210607,-1135287161356782367,36,7,7.2
20210607,-6461814495394118895,7,9,14.4
20210607,6847355682937288167,7,9,14.4
20210607,2585196749829987991,7,12,7.92
20210607,-5432639813448727208,7,15,11.52
20210607,-6076827417931922844,8,12,28.8
20210607,8823552088621447940,9,14,7.2
20210607,-3946710094207837487,9,10,7.2
20210607,8567126691916760858,9,11,14.4
20210607,2473968520053471680,39,17,11.52
20210607,5410612690468526969,55,14,28.8
20210607,705440019454743188,12,15,25.2
20210607,-3178076031790810270,43,16,21.6
20210607,297337539398252134,14,16,14.4
20210607,6987318350019114177,14,16,2.91
20210607,2291482751783646085,64,17,20.38
20210607,-5369408163965479079,31,17,5.4
20210608,-649538573264654976,0,2,14.4
20210608,-649538573264654976,2,3,7.2
20210608,-5117977818912866300,5,7,14.4
20210608,5676425991215679769,6,10,5.76
20210608,-8800005105942951559,6,8,14.4
20210608,4876867253410653446,6,12,43.2
20210608,-1135287161356782367,36,7,7.2
20210608,-6461814495394118895,7,9,14.4
20210608,2585196749829987991,7,12,7.92
20210608,-5032868257875194131,37,8,9.58
20210608,5092175384433619388,8,10,14.4
20210608,-3946710094207837487,9,10,7.2
20210608,-1990071044599298569,9,11,14.4
20210608,-152860818020396042,39,11,14.4
20210608,3718741780888569009,39,11,10.8
20210608,7010621018291729332,54,15,7.92
20210608,5448709080137302862,10,15,36.0
20210608,5092175384433619388,10,12,14.4
20210608,-152860818020396042,41,13,14.4
20210608,-1793815564369325227,13,16,21.6
20210608,8875025082859944044,13,15,14.4
20210608,705440019454743188,13,15,18.0
20210608,5092175384433619388,13,15,18.0
20210608,-152860818020396042,43,14,3.6
20210608,8248346431092248260,58,14,5.4
20210608,-5369408163965479079,14,16,14.4
20210608,8567126691916760858,14,16,14.4
20210608,2291482751783646085,25,16,7.2
20210608,-3807651148422241957,47,18,3.6
20210609,-649538573264654976,0,2,14.4
20210609,-649538573264654976,2,3,7.2
20210609,-5117977818912866300,5,7,14.4
20210609,-333394643682494087,35,10,36.0
20210609,5676425991215679769,6,10,5.76
20210609,-8800005105942951559,6,8,14.4
20210609,-1135287161356782367,36,7,7.2
20210609,-5432639813448727208,36,9,3.6
20210609,-6461814495394118895,7,9,14.4
20210609,6847355682937288167,7,9,14.4
20210609,2585196749829987991,7,12,7.92
20210609,5092175384433619388,37,9,14.4
20210609,-6076827417931922844,8,12,28.8
20210609,-2105045978067981104,8,15,10.8
20210609,-6332349786609536923,38,10,14.4
20210609,8823552088621447940,9,14,7.2
20210609,-3946710094207837487,9,10,7.2
20210609,7010621018291729332,9,14,7.92
20210609,8567126691916760858,9,11,14.4
20210609,5092175384433619388,39,12,18.0
20210609,2473968520053471680,10,17,10.8
20210609,4876867253410653446,10,17,50.4
20210609,5410612690468526969,30,12,14.4
20210609,705440019454743188,12,15,25.2
20210609,-3178076031790810270,13,19,8.64
20210609,-2899817053856460603,28,16,25.2
20210609,2291482751783646085,54,16,14.4
20210609,-3807651148422241957,47,18,3.6
20210610,-649538573264654976,0,2,14.4
20210610,-7541479289461229116,0,6,8.64
20210610,-649538573264654976,2,3,7.2
20210610,-5117977818912866300,5,7,14.4
20210610,-333394643682494087,6,9,25.2
20210610,-8800005105942951559,6,8,18.0
20210610,-1135287161356782367,36,7,7.2
20210610,-2105045978067981104,7,14,10.8
20210610,6847355682937288167,7,9,14.4
20210610,2585196749829987991,7,12,7.92
20210610,-3178076031790810270,7,12,7.2
20210610,-5432639813448727208,7,15,11.52
20210610,-6461814495394118895,7,15,12.24
20210610,-6076827417931922844,8,12,28.8
20210610,-7244324980034314251,8,10,20.38
20210610,5092175384433619388,8,10,14.4
