 01/01/2021,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
day 74,13066,13248,13348,13322,13260,13240,13162,13046,13006,12856,12802,12756,12756,12718,12560,12486,12372,12476,12510,12458,12558,12572,12484,12356,12428,12356,12370,12274,12340,12302,12258,12298,12320,12372,12464,12440,12408,12344,12290,12192,12112,12136,12126,12100,12102,12100,12168,12250,12316,12520,12654,12692,12730,12794,12758,12786,12812,12806,12904,13046,13104,13326,13342,13460,13508,13564,13662,13764,13784,13844,13884,13992,14046,14124,14146,14300,14576,14960,15072,15212,15348,15432,15366,15402,15430,15690,15752,15778,15816,15796,15818,15662,15308,15290,15048,14828,14686,14376,13864,13594,13136,12988,12780,12602,12144,11734,11520,11486,11210,11144,10968,11000,10982,10764,10790,10908,11060,11024,10866,10574,10468,10360,10216,10192,10220,10214,10152,10448,9964,9942,9926,9728,9734,9598,9596,9560,9800,9618,9554,9882,9724,9688,9242,9404,9260,9178,9242,9158,9100,8958,9130,9132,9180,9264,9398,9416,9292,9120,9098,9084,9042,8952,8846,8910,9044,8914,9020,9026,9094,9144,9330,9016,8792,8854,8776,9088,8994,8964,8884,8776,8796,8880,8528,8476,8548,8432,8426,8380,8564,8722,8776,8816,9184,9550,9762,9694,9768,9588,9754,10036,10090,10202,10752,11146,11286,11418,11512,11646,11740,11852,11692,11680,12152,12712,13126,13198,13744,13848,14046,14436,14556,14704,15024,15294,15376,15512,15694,16140,16374,16584,16776,16870,17166,17466,17530,17708,17698,17652,17864,18080,18032,18112,18132,18082,18070,18000,18066,18234,18230,18182,18158,18114,18060,17926,17882,17946,17704,17544,17492,17124,17106,17248,17158,16964,16874,16784,16608,16346,16102,16136,16164,16000,15880,15812,15670,15550,15604,15636,15554,15340,15340,15290,15156,15022,14890,14840,14734
day 75,14994,15030,14774,14700,14656,14506,14364,14220,14062,13980,13926,13874,13828,13818,13738,13606,13548,13646,13514,13478,13522,13362,13272,13258,13204,13212,13176,13156,13168,13122,13140,13140,13160,13176,13218,13248,13282,13328,13310,13316,13466,13510,13388,13392,13448,13386,13492,13518,13556,13844,13960,13930,14090,14294,14354,14396,14436,14416,14454,14492,14660,15030,15186,15360,15564,15482,15610,15918,15972,16160,16294,16318,16320,16712,17024,17372,17696,17990,18148,18480,18690,18868,18926,18954,18912,18968,19002,18546,18452,18272,17788,17216,16596,16244,15790,15284,14800,14360,13882,13454,12906,12388,11740,11278,10700,10480,10132,9752,9440,9294,8924,8682,8458,8242,7930,7636,7456,7348,7074,6774,6798,6812,6790,6664,6442,6318,6380,6516,6530,6670,6514,6386,6270,6254,6200,6056,6128,6078,6096,6052,6118,5996,5900,5682,5818,6292,6374,6206,6270,6386,6386,6346,6318,6304,6354,6164,6066,5736,5694,5616,5504,5342,5400,5704,5686,5652,5522,5506,5160,4776,4698,4692,4780,4806,4962,5260,4984,4946,4986,5036,5216,5628,5564,5486,5570,5694,5766,6184,6178,6392,6558,6578,6488,6696,6792,6846,6816,6654,6618,6624,6740,6870,6916,7078,7454,7408,7520,7694,7478,7826,8300,8912,9660,10442,11072,11702,12214,12622,13040,13568,14026,14562,14836,15386,15788,16170,16494,16788,16896,17150,17400,17746,17874,17980,18072,18180,18166,18186,18292,18332,18312,18474,18318,18164,18082,18114,18136,18002,17936,17994,17982,17926,17956,18124,17956,17792,17720,17658,17642,17700,17694,17704,17614,17466,17364,17162,16838,16710,16688,16578,16528,16428,16324,16226,16152,15858,15818,15756,15630,15480,15734,15810,15574,15598,15494,15456,15640
day 76,15640,15818,15964,15900,15856,16016,16256,16180,16084,15998,16126,16630,16604,16464,16358,16404,16472,16390,16330,16294,16284,16230,16192,16166,16122,16108,16144,16116,15966,15888,15892,15850,15848,15796,15766,15754,15834,15994,15904,15838,15850,15896,15906,15952,15964,15996,16024,16032,16070,16206,16278,16294,16390,16494,16538,16562,16592,16688,16774,16886,17088,17256,17468,17494,17924,18056,17872,17856,17886,18114,18154,18230,18412,18796,18738,18906,19042,19198,19250,19330,19292,19320,19370,19460,19546,19704,19744,19626,19428,19106,18768,18414,18084,17776,17228,16782,16580,16324,15950,15682,15060,14652,14542,14114,13566,13060,12784,12528,12508,12334,11992,11804,11934,11626,11462,11264,11066,10818,10810,10802,10766,11022,10668,10434,10176,10000,9878,10000,9802,9616,9704,9496,9436,9720,9548,9244,9304,9188,9260,9146,9126,8816,8600,8614,8568,8672,8404,8332,8230,8088,8038,8132,8150,8086,8282,8346,8312,7954,7920,7880,7988,7884,8020,8132,8030,8042,8242,8372,8198,8208,8170,8202,8518,8534,8358,8306,8382,8396,8546,8534,8590,9038,9240,9210,9522,9722,9890,9914,9896,10032,9972,9930,9232,8522,8586,8788,8914,9178,9620,9720,10102,10406,10782,11182,11656,12012,12404,12882,13122,13358,13546,14096,14432,14842,15016,15264,15776,16318,16518,16566,17106,17740,17780,17890,17966,18116,18414,18696,18760,18978,19010,19176,19316,19506,19454,19470,19518,19570,19548,19536,19478,19468,19468,19402,19392,19322,19376,19202,18952,18924,18872,18542,18352,18318,18308,18308,18306,18332,18296,18104,17952,17884,17772,17692,17726,17584,17386,17154,17016,16938,17048,17142,17078,17038,17030,16922,16844,17030,16914,16738,16640,16612,16600,16478,16622,16814,16754
day 77,16626,16730,16556,16506,16416,16444,16432,16384,16356,16240,16100,16018,16016,16104,16026,15990,15962,15892,15884,15864,15796,15752,15706,15646,15636,15714,15770,15808,15836,15798,15754,15724,15692,15702,15700,15696,15702,15676,15670,15654,15664,15656,15646,15742,15644,15628,15630,15634,15684,15758,15770,15826,15830,15924,15960,15936,15898,15960,15554,15550,15670,16056,16250,16222,16226,16214,16318,16428,16414,16456,16432,16464,16650,17038,17240,17294,17558,17688,17722,17866,18042,18196,18238,18254,18250,18448,18360,18166,18064,17996,17920,17678,17242,17092,16764,16406,16066,15904,15520,15366,15314,15144,14946,14720,14320,14202,13996,13746,13354,12846,12688,12364,12114,11818,11256,10970,10782,10660,10520,10286,10364,10686,10792,10894,10788,10738,10726,10052,9840,9700,9638,9634,9520,9456,9332,9180,9002,8842,8706,8750,8594,8508,8516,8234,8196,7982,8000,7968,7870,7846,7784,7976,7892,7888,7780,7842,7926,7958,7932,8056,8040,7912,7916,8344,8342,8528,8564,8618,8682,8484,8592,8632,8688,8666,8488,8022,8150,8522,8956,9054,9120,9014,8806,8698,8640,8498,8564,8610,8624,8654,8926,9006,9164,9286,9738,9904,9616,9740,10024,10304,10442,10752,10956,10958,11338,11394,11548,11798,11924,12342,12708,13014,13474,14018,14388,14774,15080,15354,15724,15860,16046,16210,16374,16686,16798,17050,17034,17078,17210,17322,17474,17496,17576,17622,17598,17530,17496,17514,17574,17620,17570,17500,17354,17300,17218,17186,17114,17046,16952,16944,16876,16864,16938,16908,16766,16906,16810,16724,16658,16556,16552,16562,16474,16422,16294,16408,16290,16096,15928,15710,15632,15466,15560,15430,15404,15422,15440,15430,15260,15144,15126,15028,14894,14814,14944,15052,15016
day 78,14726,14742,14730,14788,14736,14680,14656,14630,14712,14710,14702,14624,14576,14568,14452,14378,14378,14360,14384,14412,14334,14316,14300,14304,14238,14220,14232,14222,14238,14260,14310,14362,14390,14386,14338,14344,14328,14204,14164,14120,14088,14044,13980,13970,13944,14042,14074,14134,14214,14304,14280,14310,14340,14356,14346,14346,14456,14510,14116,14176,14254,14334,14292,14430,14656,14746,14704,14584,14516,14582,14654,14810,14942,15298,15476,15456,15746,15850,15888,16042,16096,16252,16348,16406,16498,16828,16756,16670,16688,16710,16532,16236,15962,15586,15324,15044,14690,14666,14426,14094,13822,13434,13098,13162,13150,13120,13216,13064,12472,11690,11530,11314,11090,10994,10916,10862,10754,10582,10470,10336,9984,9382,9116,9046,8898,8810,8770,8704,8468,8200,8024,7888,7890,7990,7984,8116,8108,8248,8370,8324,8188,8184,8072,8078,8026,7790,7686,7670,7672,7706,7842,7972,8044,8046,8040,8100,8138,8056,8202,8168,8184,8278,8302,8376,8460,8632,8718,8694,8538,8502,8708,8608,8368,8464,8448,8374,8502,8680,8584,8616,8752,8840,8980,9238,9012,9058,9158,9164,9054,9144,8882,8954,9110,9300,9398,9386,9518,9600,9830,10036,10176,10164,10072,10182,10370,10458,10592,10684,10978,11170,11396,11608,11834,12166,12630,12892,13482,13506,13944,14446,14636,14884,15134,15448,15516,15590,16198,16648,16706,16512,16310,16402,16838,17036,17182,17342,17154,17138,17142,17060,17040,16968,16882,16752,16662,16542,16564,16460,16274,16212,16092,15926,15812,15762,15898,15972,15974,15912,15826,15680,15558,15510,15444,15404,15452,15590,15372,15232,15162,14982,14956,14950,15142,15304,15212,15158,15090,15010,14790,14638,14564,14538,14476,14438,14348,14364,14402
day 79,14238,14416,14380,14116,14078,14106,14262,14710,14752,14464,14302,14158,14110,13824,13680,13586,13500,13394,13238,13178,13100,13020,12924,12862,12830,12816,12788,12704,12670,12668,12668,12624,12608,12614,12572,12550,12550,12548,12598,12552,12496,12492,12494,12414,12426,12426,12430,12438,12426,12458,12482,12614,12822,12918,12958,13062,13096,13016,13008,13106,13334,13072,13054,13200,13232,13216,13192,13168,13118,13088,12568,12402,12336,12356,12332,12302,12194,12182,12280,12350,12390,12454,12404,12264,12276,12418,12224,11850,11854,11824,11628,11462,11202,10994,10720,10534,10138,9576,9166,9060,8736,8040,7806,7682,7778,7684,7462,7062,6468,5474,5460,5128,4670,4598,4696,5164,5106,5064,5036,4968,4862,4750,4936,4908,4846,4654,4782,4990,4982,4798,4540,4394,4370,4468,4648,4686,4752,4616,4564,4522,4638,4616,4684,4718,4568,4318,4144,4124,4132,4256,4254,4366,4388,4380,4158,4138,4332,4208,4224,4214,4184,4158,4228,4178,4178,4182,3888,4052,4152,4206,4188,4054,4084,4226,4232,4192,4210,4446,4458,4420,4422,4526,4608,4496,4512,4678,4654,4316,4386,4456,4438,4450,4690,5156,5466,5844,5906,5690,5572,5392,5476,5506,5772,5922,6454,6660,7074,7440,7580,7768,7822,7516,7420,8016,8158,8624,9288,9416,9830,10312,10838,11354,11676,12220,12602,12878,12984,13104,13366,13496,13650,13760,14078,14336,14322,14452,14604,14692,14708,14586,14632,15024,15002,14868,14850,14734,14750,14854,14676,14520,14374,14306,14318,14288,14254,14220,13960,13730,13690,13710,13450,13274,13188,13098,12982,12954,12890,12784,12776,12714,12620,12668,12698,12640,12578,12508,12442,12384,12372,12332,12238,12126,12064,12032,12080,12018,12000
day 80,11820,11662,11510,11396,11306,11254,11182,11134,11178,11256,11222,11208,11232,11246,11230,11194,11158,11076,11088,11112,11036,11008,10944,10982,11062,11016,10896,10966,11046,11054,10902,10858,10836,10804,10806,10770,10776,10742,10646,10622,10654,10674,10660,10690,10666,10646,10638,10652,10688,10732,10766,10836,10928,10938,10724,10794,10900,10928,11102,11216,11476,11278,11292,11388,11432,11440,11370,11412,11460,11592,11568,11608,11698,12072,12272,12280,12256,12294,12368,12442,12476,12620,12812,12758,12790,12772,12636,12416,12300,12084,11702,11324,10984,10588,10140,9774,9314,9352,8826,8096,7572,7234,7048,6810,6494,6478,6410,6482,6120,5548,5252,5350,5296,5730,5696,5540,5306,5236,5438,5438,5340,5354,5250,5036,4608,4540,4578,4618,4630,4784,4802,4840,4686,4524,4412,4394,4406,4520,4366,4416,4502,4390,4546,4564,4534,4354,4434,4398,4306,4398,4558,4552,4378,4346,4378,4270,4096,3872,3954,4088,4126,3980,4130,4118,4106,3906,3960,4146,4074,4114,4058,4090,4146,4056,4066,4160,4172,4248,4264,4228,4244,4424,4392,4416,4422,4482,4418,4302,4492,4578,4474,4592,4946,5268,5504,5586,5588,5524,5700,5582,5568,5726,5958,6234,6602,6620,6484,6866,6860,7088,7102,7026,7008,7068,7126,7694,8392,9068,9612,10050,10158,10672,11132,11548,11878,12084,12230,12370,12562,13180,13424,13506,13734,13514,13448,13666,13820,13888,14138,14360,14394,14296,14380,14528,14378,14340,14322,14278,14068,14244,14110,13976,14012,14030,13996,13990,13854,13844,13912,13720,13548,13534,13354,13200,13160,13092,13018,12936,12946,12938,12948,12928,12976,12974,13016,12892,12814,12848,12764,12678,12584,12442,12328,12180,12068,11930,11828
day 81,11730,11884,11956,11932,11864,11874,11908,11874,11804,11760,11722,11754,11858,11858,11802,11680,11694,11742,11722,11746,11726,11704,11714,11660,11594,11596,11610,11642,11628,11696,11748,11738,11730,11678,11734,11668,11648,11582,11634,11688,11704,11708,11674,11680,11660,11692,11738,11744,11796,11874,11930,11958,11988,12016,12050,12066,12200,12258,12286,12280,12314,12416,12604,12754,12846,13064,13074,13142,13102,13260,13362,13480,13650,14058,14176,14352,14542,14682,14720,14890,14924,15080,14968,14916,15058,15272,15252,15126,14940,14722,14498,14194,13850,13472,13010,12548,12126,12270,11772,11330,10790,10230,9856,9698,9652,9724,9954,9970,9322,8524,7958,7726,7358,7110,6958,6900,6974,6788,6506,6444,6246,6174,6138,5900,5850,5676,5634,5724,5488,5624,5468,5248,5198,5634,5700,5616,5566,5588,5544,5578,5680,5712,6020,6242,6256,6118,6096,6056,5890,5652,5484,5362,5258,5186,4938,5126,4792,4760,4600,4522,4296,4222,4138,4064,4148,3944,3964,4086,4008,3884,4138,3910,3928,4162,3876,3998,4080,4094,4058,3866,4124,4414,4744,4642,4730,4860,4674,5064,5174,5398,5430,5402,5568,5776,5856,5932,6316,6296,6224,6200,6430,6710,6962,7068,7384,7342,7394,7776,7520,7658,8328,8808,9124,9696,10216,10986,11488,11454,12086,12474,13036,13716,14062,14768,15472,15656,15838,15970,16064,16406,16580,16652,16946,16984,17060,17068,17166,17078,17008,17034,17080,16862,16666,16590,16364,16146,16098,15954,15762,15818,15704,15496,15320,15350,15248,15344,15318,15314,15236,15152,15126,15060,14924,14696,14656,14770,14740,14620,14578,14492,14394,14258,14202,14150,14134,14068,13856,13460,13438,13346,13292,13244,13132,13096,13064,12962,12836
day 82,12610,12514,12354,12268,12174,12118,12064,11982,11858,11858,11854,11820,11822,11942,11976,11942,11988,12040,11970,11966,11976,11962,11934,11960,11964,12002,11972,11986,11998,11960,11966,11998,11996,12002,11936,11914,12042,12116,12102,11986,11926,11896,11888,11898,11934,11852,11870,11866,11884,11814,11804,11796,11728,11772,11676,11720,11804,11720,11638,11612,11656,11674,11746,11836,11876,11886,11950,11898,11944,11944,11926,11986,12142,12530,12594,12746,13080,13226,13232,13426,13402,13308,13432,13730,13878,14000,13946,13806,13826,13766,13452,13084,12760,12484,12108,11526,11198,10932,10558,10120,9798,9532,9368,8996,8608,8266,8060,7702,7536,7752,7720,7850,8006,8036,7700,7424,7102,6904,6734,6598,6390,6364,6602,6516,6408,6062,6056,5808,5514,5550,5416,5282,5404,5748,5744,5644,5582,5704,5654,5568,5532,5472,5214,5194,5052,4810,5014,4658,4262,4158,3866,3882,3862,3826,3690,3596,3462,3292,3564,3538,3192,3054,3062,2908,3206,3298,3508,3686,3554,3912,3978,3630,3626,3456,3334,3440,3558,3476,3502,3884,4008,4048,4122,3980,4096,3870,3914,3784,3690,3868,4258,4442,4630,5040,5554,5632,5302,5366,5138,4870,4922,4984,5334,5814,6278,5970,6322,6578,6566,6694,7118,7844,8532,9206,9780,10174,10666,11062,11476,11818,12166,12634,13108,13450,13722,14066,14536,14904,15038,15512,15738,15878,16318,16674,16702,16590,16688,16784,16910,16928,16892,16580,16476,16604,16612,16524,16564,16606,16604,16668,16698,16770,16774,16990,17082,16976,16996,16908,16860,16806,16718,16744,16902,17208,17204,16978,16720,16672,16428,16214,16130,16046,15930,15834,15788,15782,15722,15404,15100,14966,15032,15022,14916,14806,14726,14644,14754
day 83,14594,14622,14682,14612,14566,14800,15018,14938,14860,14776,14588,14452,14484,14618,14714,14644,14656,14630,14524,14598,14572,14524,14568,14582,14556,14580,14470,14454,14516,14496,14456,14434,14328,14264,14264,14208,14212,14192,14166,14166,14100,14052,14038,14024,14034,14044,14080,14074,14142,14224,14272,14326,14398,14468,14480,14528,14566,14614,14210,14264,14390,14814,15174,15334,15412,15486,15546,15824,15994,16022,15960,16036,16010,16514,16974,17616,18020,18294,18038,18226,18292,18354,18558,18560,18412,18594,18456,18172,17852,17560,17374,17008,16166,15616,15214,14292,13684,13374,12882,12428,11912,11204,10656,10246,10010,9688,9466,9160,8854,8928,8474,8082,7982,7930,7874,7888,7674,7646,7870,7784,7684,7690,7564,7544,7218,7154,7248,7108,7050,7092,6932,6680,6558,6620,6524,6202,6040,5944,5936,5906,5846,5862,5860,5658,5392,5358,5238,5252,5014,4940,4906,4646,4540,4510,4548,4586,4684,5088,4994,5028,4980,4864,4926,5002,4982,5184,5104,5072,4884,4560,4290,4186,4144,4214,4292,4448,4420,4550,4802,4920,4596,5038,5246,5030,4916,4830,4670,4680,4568,4548,4638,4796,5076,5382,5596,5680,5622,5794,5448,5558,5648,5668,5726,5802,5808,6154,6468,6640,7158,7440,8140,8860,9292,10104,10518,11098,11624,11738,12198,12714,12908,13236,13432,13686,13882,14122,14628,15036,15092,15304,15448,15634,15892,16140,16214,16436,16482,16508,16530,16478,16340,16354,16166,16082,16112,16134,16070,15822,15532,15554,15444,15380,15400,15496,15508,15394,15362,15330,15224,15118,14880,14798,14850,14870,14898,14764,14738,14658,14596,14548,14486,14338,14358,14216,14106,13946,13776,13828,13594,13414,13478,13810,13712,13498,13476,13420,13388
day 84,13410,13470,13384,13302,13100,12980,12956,12904,12836,12790,12778,12862,12864,12844,13260,13274,13190,13182,13156,13082,13100,13098,13156,13176,13212,13214,13278,13298,13366,13450,13488,13440,13456,13458,13418,13384,13374,13406,13410,13464,13434,13450,13450,13444,13434,13500,13586,13684,13732,13346,13294,13360,13462,13478,13532,13618,13726,13804,13416,13424,13574,13634,13624,13716,13752,13836,13872,14054,14168,14334,14398,14392,14416,14656,14738,14930,15070,15172,15242,15492,15680,15844,15924,15972,16004,16478,16530,16326,16224,16126,16042,15858,15402,15058,14756,14262,13840,13924,13484,13022,12978,12716,12366,12108,11588,11430,11112,10914,10610,10466,9988,9634,9368,9068,8898,8326,7806,7506,7598,7484,7382,7886,7722,7574,7372,7278,7114,6962,7218,7364,7292,7572,7666,7858,7840,7734,7860,7676,7586,7490,7460,7410,7534,7512,7172,7274,7440,7542,7458,7520,7516,6828,6670,6678,6546,6558,6660,6668,6736,6808,6882,6852,6786,7184,7130,7132,7068,7026,7196,7246,7210,7136,7084,7268,7022,6870,6908,6948,7046,6970,6996,7174,7156,7228,6682,6788,6794,6776,7012,7302,7444,7590,7826,7874,7912,8166,8180,8234,8406,8542,8532,8782,9104,9208,9382,9612,9962,10102,10298,10322,10636,10858,11030,11304,11752,12308,12750,12882,13366,13986,14416,14728,14876,15208,15586,15642,15990,16102,16166,16534,16788,16802,17152,17030,17080,17130,17222,17282,17470,17528,17468,17308,17250,17232,17152,17252,17162,16986,17252,17072,16930,16810,16786,16810,16712,16514,16520,16482,16378,16292,16216,16128,15820,15688,15618,15316,15192,15172,15172,15018,14950,14956,14866,14816,14832,14714,14502,14366,14198,14114,14174,14110,13844,13744,13616,13520,13510
day 85,13446,13342,13234,13164,13146,13150,13026,12988,12908,12814,12722,12718,12772,12660,12660,12624,12614,12628,12542,12562,12570,12588,12620,12600,12494,12408,12410,12348,12300,12316,12242,12098,12148,12124,12282,12160,12160,12156,12102,12092,12088,12034,11984,11992,11964,12002,12006,12072,12098,12266,12458,12500,12936,13130,13178,13228,13304,13344,13394,13552,13668,13920,14134,14352,14516,14646,14706,15022,15136,15128,14914,15068,15152,15368,15524,15518,15700,15822,15974,16274,16350,16396,16532,16540,16420,16548,16680,16596,16494,16276,16060,16002,15702,15854,15512,15504,15238,14506,13770,13338,12914,12676,12436,12346,12022,11560,11190,10622,10116,9812,9544,9140,9116,8854,8580,8280,7828,7436,7058,6802,6502,6276,6028,5808,5592,5462,5310,5554,5690,5472,5296,5220,5148,4838,4708,4514,4430,4316,4386,4904,5002,4740,4788,4784,4794,4884,5026,4944,4962,4844,4622,4502,4472,4418,4334,4270,4324,4664,4684,4882,4928,4912,4846,4854,4928,4958,4738,4918,4744,4708,4676,4734,4684,4650,4388,4638,4556,4592,4670,4780,5008,5008,5136,5310,5340,5330,5404,5514,5618,5606,5740,5882,6048,5972,6052,6270,6112,6024,6092,6184,6322,6392,6494,6588,7184,7656,7870,8044,7664,7616,8000,8574,9120,9638,10246,10878,11394,11790,12768,13236,13568,13952,14228,14770,15352,15684,15898,16240,16356,16390,16532,16684,16824,16908,16976,16988,17054,17080,17018,16932,16962,17058,17066,16998,16908,16876,16730,16788,16734,16752,16704,16642,16628,16790,16938,16878,16786,16740,16702,16698,16490,16426,16328,16256,16280,16318,16262,16170,16134,16128,16122,16142,16004,15876,15792,15676,15686,15416,15396,15382,15298,15252,15218,15092,15032,15046,15060
day 86,15336,15348,15306,15172,15086,14950,14922,14854,14830,14832,14740,14678,14692,14634,14560,14512,14502,14480,14486,14522,14532,14506,14474,14436,14446,14580,14562,14542,14514,14550,14560,14554,14528,14508,14524,14548,14660,14616,14514,14510,14496,14492,14500,14514,14500,14508,14484,14518,14548,14554,14544,14556,14914,15344,15250,15358,15398,15390,15418,15462,15520,15468,15530,15562,15614,15678,15680,15792,15886,15944,15958,15970,16044,16118,16174,16252,16300,16398,16486,16554,16594,16616,16520,16354,16274,15940,15774,15562,15144,14608,14242,13934,13412,12932,12460,11948,11258,10506,9822,9216,8646,8100,7962,7776,7636,7398,7012,6604,6166,5540,5370,5310,5622,5568,5352,5358,5268,5174,5048,4908,4648,4188,4094,3948,3654,3492,3504,3392,3312,3420,3614,3556,3462,3604,3468,3350,3370,3530,3590,3682,3706,3752,3848,3892,3804,3512,3574,3544,3516,3588,3618,3628,3576,3586,3632,3536,3344,3336,3218,3196,3170,3202,3186,3270,3252,3280,3328,3216,3344,3384,3360,3452,3484,3508,3560,3492,3418,3658,3674,3734,3798,3942,4026,3922,3862,3940,4042,4516,4568,4394,4364,4616,4920,5262,5604,5806,5796,5718,5686,5768,5904,6130,6234,6638,6890,6836,6716,6936,6678,6888,7366,7888,8442,9020,9712,10452,10980,11524,12096,12654,13130,13694,14204,14604,14846,14934,15172,15578,15966,16220,16428,16556,16662,16816,16906,16882,16798,16948,16834,16650,16546,16568,16616,16580,16626,16516,16274,16164,16132,16188,16154,16186,16166,16280,16328,16296,16290,16362,16306,16150,16070,16006,15872,15862,15918,16018,15952,15832,15738,15662,15602,15524,15496,15456,15402,15324,15272,15190,15020,14924,14784,14734,14734,14678,14690,14728,14754
day 87,14456,14666,14594,14708,14926,14928,14994,14978,14982,14974,14888,14830,14782,14800,14682,14616,14548,14516,14494,14456,14430,14404,14344,14314,14268,14230,14206,14182,14128,14140,14210,14252,14244,14286,14272,14278,14282,14218,14210,14162,14068,14064,14066,14042,14004,14026,14012,14022,14022,14110,14270,14640,14632,14602,14598,14614,14616,14600,14600,14602,14596,14608,14644,14698,14706,14720,14746,14758,14776,14804,14846,14902,14922,15030,15124,15206,15270,15300,15322,15354,15346,15304,15224,15102,15008,14904,14752,14428,14016,13498,13042,12632,12242,11724,11176,10958,10532,9868,9298,8868,8346,7950,7752,7808,7602,7426,7186,6930,6570,5852,5560,5404,5436,5582,5510,5496,5420,5188,5018,5022,4946,4772,4656,4598,4288,4182,4246,4262,4296,4484,4312,4178,4134,3782,3742,3598,3554,3512,3500,3452,3506,3576,3604,3588,3616,3368,3384,3522,3700,3822,3996,4050,4100,4166,3962,4076,4004,4076,3892,3858,3840,3856,3886,3950,3922,3926,3974,4116,4066,4040,4008,3988,4084,4032,3992,3990,3958,3934,3994,4118,4224,4428,4504,4540,4526,4428,4402,4512,4582,4726,4912,4974,5288,5746,5944,6094,5822,5948,5804,5904,6182,6260,6438,6608,6932,6960,7244,7462,7472,7732,8148,8538,8958,9414,9964,10514,11056,11912,12740,13214,13746,14224,14564,15230,15780,15872,16150,16724,16848,16892,16850,16976,17120,17258,17430,17384,17344,17394,17464,17352,17204,17118,17152,17114,17014,16898,16722,16662,16712,16508,16216,16048,16072,15928,15802,15744,15668,15386,15182,15064,14866,14838,14656,14538,14606,14624,14394,14320,14328,14290,14282,14202,14166,14044,13930,13826,13626,13330,13032,12946,12802,12730,12682,12674,12518,12458,12458
