,day,factor,required,delivery,percents,num_vehicle,carbon_emission(kg)
0,1,-1,20.16,20.16,100.0,2,4.313192398649133
0,2,-1,6.5,6.5,100.0,3,1.3115379524844943
0,3,-1,219.6,198.25,90.28,15,49.128226549891664
0,4,-1,279.44,243.4,87.1,18,56.980789993918364
0,5,-1,183.38,181.13,98.77,12,47.453839622735615
0,6,-1,281.45,204.66,72.72,16,56.76344421375198
0,7,-1,235.8,199.02,84.4,14,51.27239993661642
0,8,-1,267.84,221.25,82.61,16,50.827000678709396
0,9,-1,228.96,209.76,91.61,15,54.330387049723555
0,10,-1,236.74,211.11,89.17,17,55.65971164033032
0,11,-1,259.1,217.04,83.77,17,63.02394313491637
0,12,-1,283.46,243.33,85.84,18,63.19917918711778
0,13,-1,28.2,28.2,100.0,3,8.365847791737773
0,14,-1,75.6,75.6,100.0,4,20.652022095006647
0,15,-1,7.2,7.2,100.0,1,0.9385860092140992
0,16,-1,338.26,242.05,71.56,18,48.90131755752466
0,17,-1,193.68,158.87,82.03,13,32.80958140325751
0,18,-1,185.47,157.3,84.81,14,33.65806073801387
0,19,-1,227.88,200.48,87.98,14,51.59459900681611
0,20,-1,28.63,28.63,100.0,3,8.393686317521286
0,21,-1,54.0,54.0,100.0,3,13.146595963601458
0,22,-1,224.78,211.38,94.04,15,54.05786455332563
0,23,-1,385.06,310.9,80.74,21,62.804277829530264
0,24,-1,175.68,146.09,83.16,11,34.45127406949218
0,25,-1,168.98,132.96,78.68,11,29.919657128335025
0,26,-1,253.08,170.16,67.24,18,44.68499654730957
0,27,-1,3.05,3.05,100.0,1,0.7286016936325005
0,28,-1,302.66,216.57,71.56,20,54.441786627727915
0,29,-1,298.08,234.58,78.7,21,55.30890005398227
0,30,-1,254.52,211.6,83.14,18,53.860354282417134
0,31,-1,216.58,179.57,82.91,17,52.21917927886923
0,32,-1,333.72,204.31,61.22,18,50.69255888607463
0,33,-1,27.17,27.17,100.0,3,7.300942325682571
0,34,-1,273.6,209.46,76.56,17,43.32401805131658
0,35,-1,250.92,196.43,78.28,17,44.145897270597246
0,36,-1,287.5,222.97,77.55,18,47.561371179411914
0,37,-1,221.88,163.43,73.66,15,36.69853310716268
0,38,-1,210.6,149.85,71.15,15,36.895481073272165
0,39,-1,2.59,2.59,100.0,2,0.5720893784073187
0,40,-1,41.76,41.76,100.0,2,9.52335727640894
0,41,-1,348.34,229.97,66.02,21,53.3346612023356
0,42,-1,291.24,234.08,80.37,16,40.85359166684911
0,43,-1,209.3,157.18,75.1,17,30.180186078785397
0,44,-1,250.06,222.67,89.05,16,41.70972131969024
0,45,-1,33.84,33.84,100.0,2,8.438678987535788
0,46,-1,59.04,59.04,100.0,4,11.013434792929296
0,47,-1,222.12,188.91,85.05,16,38.9098449995907
0,48,-1,387.22,243.66,62.93,26,50.91874836966662
0,49,-1,361.8,281.67,77.85,26,59.677707808246666
0,50,-1,273.6,238.46,87.16,17,45.81823073702724
0,51,-1,355.32,282.46,79.49,26,52.11632298767437
0,52,-1,38.98,38.98,100.0,4,9.737885383699012
0,53,-1,34.2,34.2,100.0,1,9.839869172541242
0,54,-1,244.56,188.51,77.08,19,32.26741028844012
0,55,-1,287.14,228.51,79.58,20,43.082934441637384
0,56,-1,270.72,219.48,81.07,17,41.405778163889615
0,57,-1,264.0,191.6,72.58,19,27.579259978522117
0,58,-1,270.72,215.9,79.75,18,41.739815902225814
0,59,-1,51.7,51.7,100.0,6,13.235132678387629
0,60,-1,33.84,33.84,100.0,3,10.683772626612898
0,61,-1,249.12,203.23,81.58,18,53.03749495977109
0,62,-1,254.52,183.11,71.94,19,38.5886067717721
0,63,-1,274.46,227.02,82.72,18,49.95960612229065
0,64,-1,270.84,198.32,73.22,18,34.25799214388495
0,65,-1,274.46,229.0,83.44,19,56.387274400599715
0,66,-1,51.0,51.0,100.0,5,8.406617098562453
0,67,-1,311.73,231.14,74.15,19,42.55099281879818
0,68,-1,358.56,249.32,69.53,25,58.84561879806493
0,69,-1,299.16,237.46,79.38,19,59.787900973519726
0,70,-1,254.64,205.28,80.62,18,50.49732211709589
0,71,-1,346.32,282.32,81.52,22,39.02591424861455
0,72,-1,68.4,68.4,100.0,6,12.724477323634066
0,73,-1,44.64,44.64,100.0,4,10.736686096750587
0,74,-1,217.22,198.69,91.47,18,43.38481961433575
0,75,-1,385.56,272.64,70.71,23,60.898569861185855
0,76,-1,275.4,194.9,70.77,20,48.14159688695564
0,77,-1,247.08,198.91,80.5,16,48.38131448215107
0,78,-1,256.54,220.05,85.78,20,40.29979851925034
0,79,-1,24.41,24.41,100.0,3,5.709581816812945
0,80,-1,57.6,57.6,100.0,3,12.68407764730067
0,81,-1,261.69,191.77,73.28,20,38.87094311848042
0,82,-1,363.53,271.98,74.82,27,55.37069192040787
0,83,-1,306.0,240.84,78.71,21,51.313325754310064
0,84,-1,349.32,241.81,69.22,23,49.95981215981393
0,85,-1,229.32,188.71,82.29,17,37.31460663841555
0,86,-1,44.64,44.64,100.0,3,9.910757791783304
0,87,-1,8.64,8.64,100.0,1,2.335419849629472
0,88,-1,275.76,210.12,76.2,20,37.89197610272478
0,89,-1,277.78,272.98,98.27,20,52.59735608326288
0,90,-1,270.0,227.85,84.39,21,50.1746338589799
0,91,-1,304.68,297.92,97.78,18,52.774636068555296
0,92,-1,343.58,277.17,80.67,22,40.08390647831892
0,93,-1,21.6,21.6,100.0,2,5.948963796775555
0,94,-1,14.4,14.4,100.0,1,1.4436542611560839
0,95,-1,341.28,254.53,74.58,20,40.20819406984991
0,96,-1,318.24,260.87,81.97,18,37.79230113968464
0,97,-1,329.18,265.52,80.66,22,37.477472445987495
0,98,-1,322.82,248.12,76.86,21,32.88913365578862
0,99,-1,383.76,256.89,66.94,24,34.07801784967086
0,100,-1,50.16,50.16,100.0,6,9.011625552662101
0,101,-1,106.42,106.42,100.0,7,15.41786327232725
