max power,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90
Offline Percentage,49.11392857142858,65.72657738095242,78.6770238095238,88.40836309523804,94.4907142857143,97.49288690476192,98.81943452380953,99.26824404761899,99.40654761904754,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375
TOU Percentage,49.11392857142858,65.72660714285718,78.6770238095238,88.40836309523804,94.49077380952383,97.49288690476192,98.8194642857143,99.26824404761899,99.40654761904754,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375
EDF Percentage,49.10943452380951,65.59622023809526,78.38071428571429,87.82300595238097,93.86520833333341,97.04184523809526,98.51434523809527,99.12791666666665,99.35559523809525,99.41726190476187,99.42934523809524,99.42934523809524,99.42934523809524,99.42934523809524,99.42934523809524,99.42934523809524,99.42934523809524,99.42934523809524
ES Percentage,46.82151785714289,60.36059523809521,69.02107142857142,76.6558630952381,83.20961309523808,88.49863095238092,92.4944642857143,95.340744047619,97.16068452380958,98.26758928571425,98.86949404761903,99.18288690476187,99.33497023809521,99.39761904761902,99.42235119047616,99.42803571428567,99.42934523809518,99.42934523809518
