max power,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180
Offline Emission,18.90406420131234,30.214651067939588,39.49556500532634,47.029847354396274,52.042713815763605,54.661679375008795,55.77867744637901,56.108053160439326,56.18077560990605,56.16517281549867,56.150088517830206,56.14594970711708,56.14467040650102,56.144101244621325,56.14389235826708,56.14379377007773,56.143733551090044,56.14370031777062,56.143676858516365,56.143676858516365,56.143676858516365,56.143676858516365,56.143676858516365,56.143676858516365,56.143676858516365,56.143676858516365,56.143676858516365,56.143676858516365,56.143676858516365,56.143676858516365,56.143676858516365,56.143676858516365,56.143676858516365,56.143676858516365,56.143676858516365,56.143676858516365
TOU Emission,18.94860957994776,30.30754629203613,39.666256633768505,47.38300950619883,52.77804117634607,55.776454038005376,57.03701861809429,57.35428455254345,57.31632744994167,57.252676847006526,57.15500290838285,57.10272384584331,57.06006735477946,57.03331469096012,57.011643965892276,56.99797479835586,56.99438638600619,56.994895647116515,56.99385199071821,56.99385199071821,56.99385199071821,56.99385199071821,56.99385199071821,56.99385199071821,56.99385199071821,56.99385199071821,56.99385199071821,56.99385199071821,56.99385199071821,56.99385199071821,56.99385199071821,56.99385199071821,56.99385199071821,56.99385199071821,56.99385199071821,56.99385199071821
EDF Emission,18.915150158654768,30.164186969776193,39.373397321986474,46.89703746294472,52.306033581365476,55.56936562931093,57.25601442571489,58.02760658946782,58.33524718445189,58.427744907587034,58.453479693481434,58.45813578288595,58.458963030083744,58.45905712154335,58.45905712154335,58.45905712154335,58.45905712154335,58.45905712154335,58.45905712154335,58.45905712154335,58.45905712154335,58.45905712154335,58.45905712154335,58.45905712154335,58.45905712154335,58.45905712154335,58.45905712154335,58.45905712154335,58.45905712154335,58.45905712154335,58.45905712154335,58.45905712154335,58.45905712154335,58.45905712154335,58.45905712154335,58.45905712154335
ES Emission,17.818173792063153,27.209990113417707,33.70044286416587,39.55456704394766,44.712304392398295,48.940243099577856,52.17484484230005,54.58984634524042,56.22334202582401,57.266511387364,57.85997911428101,58.18336240758115,58.34620889326551,58.41830628752802,58.4498860442839,58.457400842148154,58.459117807854376,58.45909029046464,58.45905712154331,58.45905712154331,58.45905712154331,58.45905712154331,58.45905712154331,58.45905712154331,58.45905712154331,58.45905712154331,58.45905712154331,58.45905712154331,58.45905712154331,58.45905712154331,58.45905712154331,58.45905712154331,58.45905712154331,58.45905712154331,58.45905712154331,58.45905712154331
