max power,15,30,45,60,75,90,105,120,135,150,165,180
Offline Percentage,78.6770238095238,97.49288690476192,99.40654761904754,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375
TOU Percentage,78.67699404761905,97.49288690476192,99.40657738095231,99.43724852071,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375,99.43389880952375
EDF Percentage,78.38071428571428,97.04184523809526,99.35559523809518,99.42934523809524,99.42934523809518,99.42934523809518,99.42934523809518,99.42934523809518,99.42934523809518,99.42934523809518,99.42934523809518,99.42934523809518
ES Percentage,69.02107142857142,88.49863095238095,97.16068452380958,99.18410104011886,99.42235119047616,99.42934523809518,99.42934523809518,99.42934523809518,99.42934523809518,99.42934523809518,99.42934523809518,99.42934523809518
