,day,factor,required,delivery,percents,num_vehicle,carbon_emission(kg)
0,1,-1,20.16,17.01,84.38,2,3.7229438029893718
0,2,-1,6.5,6.5,100.0,3,1.3115379524844943
0,3,-1,219.6,105.7,48.13,15,25.53274279933692
0,4,-1,279.44,107.08,38.32,18,25.886897347812802
0,5,-1,183.38,80.51,43.9,12,20.656878558046014
0,6,-1,281.45,108.69,38.62,16,31.109917004863423
0,7,-1,235.8,87.84,37.25,14,22.464112454352723
0,8,-1,267.84,83.92,31.33,16,18.99309611781029
0,9,-1,228.96,113.46,49.55,15,30.414218523659674
0,10,-1,236.74,103.74,43.82,17,27.8567462946516
0,11,-1,259.1,105.03,40.54,17,30.84594355794172
0,12,-1,283.46,111.86,39.46,18,30.25563687248589
0,13,-1,28.2,28.2,100.0,3,8.365847791737773
0,14,-1,75.6,61.58,81.46,4,16.350343399772754
0,15,-1,7.2,7.2,100.0,1,0.9385860092140992
0,16,-1,338.26,82.5,24.39,18,16.926504290993
0,17,-1,193.68,81.55,42.11,13,15.589697803346926
0,18,-1,185.47,76.72,41.37,14,15.627026153756248
0,19,-1,227.88,104.42,45.82,14,26.758230651256536
0,20,-1,28.63,28.63,100.0,3,8.393686317521286
0,21,-1,54.0,54.0,100.0,3,13.146595963601458
0,22,-1,224.78,110.51,49.16,15,29.16035464155271
0,23,-1,385.06,122.7,31.87,21,27.168549881806282
0,24,-1,175.68,64.15,36.52,11,14.840366383680307
0,25,-1,168.98,65.86,38.98,11,13.812928502518744
0,26,-1,253.08,65.37,25.83,18,16.821245536947007
0,27,-1,3.05,3.05,100.0,1,0.7286016936325005
0,28,-1,302.66,90.38,29.86,20,22.61297880554769
0,29,-1,298.08,120.23,40.33,21,28.937623695677928
0,30,-1,254.52,104.86,41.2,18,26.572507541602242
0,31,-1,216.58,111.45,51.46,17,31.877770752740116
0,32,-1,333.72,90.65,27.16,18,23.297975504184755
0,33,-1,27.17,27.17,100.0,3,7.300942325682571
0,34,-1,273.6,82.26,30.07,17,16.81631233689551
0,35,-1,250.92,93.59,37.3,17,20.66784004805643
0,36,-1,287.5,85.63,29.78,18,18.131762281171657
0,37,-1,221.88,72.37,32.62,15,15.162279589525449
0,38,-1,210.6,73.19,34.75,15,17.657350274313785
0,39,-1,2.59,2.59,100.0,2,0.5720893784073187
0,40,-1,41.76,41.76,100.0,2,9.52335727640894
0,41,-1,348.34,95.19,27.33,21,22.51541866445647
0,42,-1,291.24,101.68,34.91,16,18.760685402009614
0,43,-1,209.3,80.31,38.37,17,14.00413254854112
0,44,-1,250.06,112.49,44.99,16,21.616322430396412
0,45,-1,33.84,33.84,100.0,2,8.438678987535788
0,46,-1,59.04,59.04,100.0,4,11.013434792929296
0,47,-1,222.12,105.06,47.3,16,20.766204881753293
0,48,-1,387.22,103.39,26.7,26,21.66241922497515
0,49,-1,361.8,134.26,37.11,26,29.101886823492766
0,50,-1,273.6,119.48,43.67,17,22.656747117170294
0,51,-1,355.32,111.76,31.45,26,21.23414904023506
0,52,-1,38.98,38.98,100.0,4,9.737885383699012
0,53,-1,34.2,34.2,100.0,1,9.839869172541242
0,54,-1,244.56,93.27,38.14,19,15.188210937166385
