Supply 08/29/2021,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,3258,3270,3276,3288,3331,3317,3287,3275,3260,3256,3277,3272,3263,3251,3230,3206,3178,3129,3075,3025,2964,2932,2929,2918,2917,2917,2912,2929,2933,2924,2927,2923,2905,2883,2880,2871,2862,2856,2826,2799,2764,2747,2733,2731,2723,2715,2705,2699,2701,2699,2692,2697,2688,2679,2671,2646,2605,2557,2505,2463,2448,2443,2434,2427,2423,2414,2405,2400,2384,2373,2382,2392,2413,2417,2410,2404,2381,2363,2361,2388,2453,2547,2649,2819,3048,3317,3645,3989,4290,4606,4969,5404,5808,6195,6555,6877,7233,7624,7998,8450,8833,9115,9427,9644,9985,10235,10465,10621,10718,10842,10929,11075,11263,11366,11447,11547,11739,11959,12019,12068,12116,12135,12229,12409,12513,12507,12483,12560,12595,12584,12474,12351,12370,12385,12394,12338,12333,12360,12217,12159,12322,12460,12545,12674,12948,13102,13252,13378,13500,13254,13149,12979,12776,12751,12832,13013,13095,13140,13045,12840,12529,12369,12272,12216,12287,12607,12755,12873,12977,12959,12901,12799,12748,12671,12546,12424,12371,12397,12461,12513,12579,12592,12607,12777,12922,12874,12730,12526,12420,12372,12342,12376,12423,12364,12368,12376,12349,12378,12387,12186,12173,12148,12208,12256,12042,11987,11845,11682,11541,11257,10921,10624,10252,9785,9351,8983,8659,8340,8000,7610,7216,6834,6446,6089,5672,5360,5071,4824,4609,4436,4333,4271,4242,4300,4367,4440,4490,4493,4487,4489,4494,4492,4490,4494,4493,4494,4495,4495,4498,4498,4497,4497,4495,4499,4484,4453,4453,4454,4453,4453,4453,4453,4451,4454,4453,4449,4428,4425,4422,4422,4421,4423,4424,4427,4432,4435,4437,4434,4428,4425,4429,4428,4427,4430,4429,4428,4427,4427,
Natural gas,12780,12832,12970,12914,12655,12476,12426,12293,12208,12085,11962,11976,11990,11950,11847,11840,11602,11518,11406,11414,11372,11349,11244,11203,11319,11447,11404,11342,11318,11280,11144,11077,11000,10907,11058,11190,11149,11213,11319,11255,11177,11118,11118,11091,11075,11049,10992,10997,10938,10846,10683,10427,10084,9989,10014,10042,10038,10057,10032,10029,10044,10107,10139,10165,10212,10223,10220,10223,10218,10187,10185,10121,10062,9852,9753,9744,9638,9615,9567,9570,9553,9532,9515,9505,9458,9455,9415,9253,9325,9237,9108,9099,9044,9001,9003,9083,8970,9283,9467,9328,9175,9013,8868,8877,8803,8788,8681,8690,8741,8785,8947,8912,8797,8781,8735,8723,8757,8709,8687,8677,8704,8790,8843,8956,9009,9007,9134,9292,9298,9282,9430,9567,9722,9866,10069,10182,10325,10332,10307,10338,10228,10221,10362,10514,10654,10773,10868,10962,10865,10712,10777,10736,10605,10458,10650,10951,11066,11252,11466,11650,11854,12017,12049,12181,12180,12094,12148,12353,12510,12807,12808,12927,13153,13353,13391,13247,13088,13239,13378,13403,13459,13754,14118,14193,14271,14503,14545,14602,14714,14862,14952,15020,15122,15232,15384,15660,15579,15434,15565,15795,15917,16043,15992,16069,16213,16113,16093,16317,16583,16630,16801,17056,17361,17568,17887,18192,18312,18121,17982,18232,18479,18629,18723,18879,19073,19120,19132,19258,19347,19363,19383,19363,19366,19263,19020,18846,18712,18505,18288,18149,17976,17738,17508,17365,17218,17115,17120,16978,16575,16471,16362,16141,16243,16370,16147,16070,15702,15444,15323,15359,15185,14986,14784,14666,14917,14954,15033,15053,14885,14771,14740,14471,14180,14057,13912,13631,13500,13377,13154,13059,12956,12772,12675,12570,12513,12483,12280,12129
Large hydro,907,914,890,878,870,868,868,871,873,873,873,872,875,835,826,825,828,831,831,831,821,824,820,782,722,714,716,708,722,725,718,722,723,707,426,418,418,431,428,424,421,419,411,414,412,411,411,409,419,399,389,408,440,434,423,426,422,438,436,433,497,561,557,550,547,546,546,546,552,545,554,555,550,529,530,516,516,522,522,522,519,516,515,503,501,490,489,478,176,176,171,171,160,160,-119,-121,-130,-159,-164,-166,-165,-161,-178,-169,-173,-172,-177,-177,-169,-172,-161,-170,-170,-163,-153,-152,-157,-173,-164,-151,-131,-124,-103,-141,-154,-157,-147,-160,-122,-98,-102,-44,-107,-219,-254,-245,-244,-224,-209,-197,-259,-263,-268,-252,-258,-256,-251,-245,-97,92,154,354,465,430,373,379,418,452,482,526,578,660,610,582,552,536,495,494,552,708,804,861,916,894,838,1073,1100,1089,1170,1184,1165,1437,1585,1596,1582,1627,1684,1717,1711,1673,1674,1736,1805,1921,2042,2108,2138,2128,2127,2245,2284,2262,2177,2144,2276,2576,2693,2716,2744,2903,2939,2927,2983,3034,3053,3071,3052,2962,2949,2955,2973,3060,3109,3123,3109,3099,3073,3072,3092,3167,3186,3174,3157,3131,3120,3144,3148,3164,3159,3140,3137,3044,2945,2904,2946,2926,2897,2871,2840,2827,2795,2779,2658,2600,2577,2520,2515,2520,2525,2553,2542,2532,2508,2404,2203,1642,1375,1368,1354,1305,1290,1305,1339,1323,1328,1330,1295,982,966,941,940,924,919,917,921,916,922,877
Imports,9183,8783,8426,8263,8399,8450,8388,8377,8322,8278,8290,8149,7993,7926,7919,7795,7878,7857,7870,7778,7789,7754,7751,7710,7628,7373,7323,7271,7225,7168,7242,7299,7289,7309,7562,7453,7441,7579,7590,7654,7680,7685,7662,7659,7687,7645,7640,7575,7587,7497,7549,7745,7995,8033,8021,8008,8031,7982,8019,8023,8003,7981,8022,8091,8106,8085,8086,8113,8105,8156,8133,8126,8184,8305,8439,8433,8564,8504,8446,8320,8216,8116,7988,7812,7618,7560,7434,7289,7400,7264,7098,6777,6501,6226,6268,6067,5864,6197,6107,5880,5714,5576,5400,5257,4982,4774,4686,4567,4390,4463,4334,4198,4130,4048,4001,3989,3888,3839,3779,3795,3778,3816,3735,3657,3618,3657,3626,3618,3669,3645,3707,3751,3690,3989,4135,4187,4153,4115,4282,4246,4043,3971,3969,3879,3913,4078,4091,4022,3950,4034,4017,3912,3837,3796,3722,3722,3805,3929,4057,4137,4260,4247,4423,4420,4471,4359,4482,4641,4818,4920,5134,5234,5186,5244,5310,5188,5279,5179,4941,5049,5166,5060,4954,4783,4753,4631,4723,4909,5035,5099,5178,5174,5087,4861,4979,4952,4856,4891,4852,5074,5119,5062,5001,4923,4978,5105,5259,5188,4941,4906,5010,5061,5135,5274,5357,5525,5773,6110,6531,6681,6713,6837,6961,7053,7119,7278,7394,7396,7394,7363,7360,7319,7287,7371,7578,7597,7728,8030,8275,8421,8494,8337,8304,8374,8485,8637,8729,8732,8842,8945,8971,9057,8993,8752,8833,8783,8997,9035,9039,8777,8827,8912,8955,8906,8703,8695,8682,8486,8515,8553,8448,8553,8602,8528,8568,8558,8525,8607,8730,8655,8577,8566,8573,8486,8419,8241,8189,7970
Batteries,-149,-37,24,31,-14,-28,-52,-54,-57,-75,-98,-119,-117,-85,-61,-50,-28,-18,-18,-19,-45,-46,-49,-64,-79,-22,-28,-30,-25,-56,-99,-102,-98,-102,-86,-78,-86,-215,-237,-234,-235,-225,-264,-259,-303,-260,-248,-252,-250,-93,-63,-31,23,28,20,5,13,13,13,13,3,-60,-69,-119,-138,-145,-143,-153,-147,-151,-140,-125,-115,-18,-4,-4,-6,-4,-1,2,-2,-18,-20,-21,-28,-151,-164,-195,-171,-165,-210,-247,-289,-312,-255,-288,-326,-788,-877,-900,-923,-909,-935,-944,-952,-985,-992,-986,-948,-1050,-1021,-986,-965,-982,-965,-1002,-999,-1032,-1001,-991,-976,-987,-969,-1042,-1016,-1015,-965,-1066,-1017,-978,-965,-885,-925,-1035,-1067,-1044,-1019,-923,-858,-696,-471,-413,-443,-451,-589,-636,-615,-586,-584,-481,-366,-346,-184,-15,-78,-143,-184,-269,-244,-160,-89,-3,42,319,400,413,351,296,93,-119,-120,-78,-61,-25,165,195,324,561,626,565,534,106,-41,-7,-6,72,135,179,185,198,216,230,254,269,-78,-121,210,281,275,9,-15,176,368,506,522,293,300,379,604,700,737,700,685,763,792,840,846,1054,1089,1120,1141,1146,1177,1197,1292,1330,1358,1377,1369,1286,1266,1278,1262,1227,1206,1184,1037,853,769,674,616,1028,1130,938,826,602,337,533,552,365,381,186,140,170,176,182,173,143,118,109,77,58,57,41,-25,49,121,148,102,0,-45,-44,-60,-16,-68,-28,-18,28,50,29,9,-13,-65,-92,-139,-146,-143,-78
Nuclear,2256,2256,2256,2256,2256,2256,2256,2256,2256,2257,2255,2256,2256,2255,2255,2255,2255,2255,2254,2254,2255,2254,2253,2253,2253,2252,2252,2252,2252,2253,2253,2253,2253,2254,2254,2254,2254,2254,2255,2255,2255,2255,2254,2255,2255,2254,2255,2256,2255,2255,2255,2255,2254,2255,2255,2255,2255,2255,2254,2255,2254,2255,2254,2255,2254,2255,2255,2255,2256,2256,2256,2256,2257,2256,2256,2256,2255,2257,2258,2257,2257,2258,2259,2258,2258,2258,2258,2259,2259,2259,2259,2258,2258,2257,2258,2258,2258,2258,2258,2258,2258,2259,2259,2258,2259,2259,2258,2258,2257,2257,2257,2256,2256,2256,2256,2256,2255,2255,2257,2256,2256,2256,2255,2255,2255,2255,2255,2255,2254,2254,2255,2255,2255,2256,2256,2257,2257,2257,2257,2258,2258,2259,2259,2258,2258,2258,2258,2259,2258,2259,2257,2259,2258,2259,2259,2259,2259,2260,2260,2260,2260,2259,2258,2257,2257,2256,2255,2254,2255,2254,2253,2254,2254,2254,2254,2255,2254,2255,2255,2255,2255,2255,2255,2256,2256,2256,2256,2256,2256,2257,2256,2257,2257,2257,2257,2256,2257,2257,2257,2257,2257,2257,2257,2258,2257,2258,2257,2258,2257,2257,2257,2257,2258,2258,2258,2258,2259,2258,2258,2258,2258,2258,2259,2259,2259,2260,2261,2260,2260,2261,2261,2261,2260,2260,2260,2260,2260,2261,2261,2260,2260,2261,2260,2261,2260,2260,2261,2260,2260,2260,2261,2260,2260,2261,2259,2259,2260,2259,2259,2259,2260,2259,2259,2258,2259,2258,2258,2258,2258,2259,2260,2259,2260,2260,2260,2260,2260,2261,2260,2261,2260,2260,2259,2260,2258,2259,2257,2258
Coal,20,19,19,19,19,19,18,18,19,18,19,19,19,19,20,20,20,20,20,20,20,20,19,19,20,19,19,19,19,19,19,19,19,19,17,17,17,17,17,17,17,18,18,18,18,19,18,17,16,16,16,17,17,17,17,18,17,18,17,18,18,18,18,18,18,19,18,18,19,18,18,19,18,18,18,19,18,18,18,17,16,17,16,15,16,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,18,17,17,17,18,18,18,17,16,15,15,16,18,18,18,18,18,17,17,18,18,17,17,17,17,17,17,17,17,17,18,18,17,17,16,16,16,16,16,16,17,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,17,18,18,18,17,17,18,17,17,17,17,18,17,17,18,18,18,18,18,18,17,18,18,18,17,18,17,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,18,19,18,18,18,18,18,18,18,18,18,18,17,17,17,17,18,17,17,17,17,16,18,18,18,18,18,18,17,17,17,17,17,17,17,17,16,17,17,17,16,18,17,17,17,16,16,16,17,17,18,18,19,19,19,18,18,19,18,20,20,19,20,20,20,20,19,18,19,18,17,18,18
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
