Supply 05/16/2021,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,5229,5170,5088,4970,4890,4874,4918,4929,4955,4956,4975,4973,4974,4938,4879,4806,4806,4821,4821,4812,4798,4791,4779,4772,4772,4774,4768,4774,4767,4799,4838,4888,4901,4921,4912,4905,4904,4923,4945,4974,5002,5011,4996,4948,4920,4892,4877,4879,4864,4859,4812,4813,4817,4818,4811,4821,4840,4843,4824,4808,4838,4887,4907,4919,4924,4869,4860,4885,4941,4926,4946,4985,5055,5154,5294,5462,5645,5902,6170,6452,6797,7198,7622,8037,8491,8921,9244,9494,9522,9617,10001,10551,10778,10745,11132,11659,12043,12587,12799,12717,12755,12888,12908,12528,12492,12306,12423,12341,12343,13035,13234,13199,13238,13416,13460,13515,13544,13407,13377,13348,13409,13447,13625,13590,13733,13773,13909,13884,13961,14015,14120,14336,14585,14321,14421,14700,14255,14152,14412,14826,14850,14999,15068,14930,14894,15220,15427,15566,15716,15799,15830,15886,15898,15890,15930,15884,15899,15901,16048,16063,15960,15942,16011,16023,15973,15908,16096,16433,16439,16308,16461,16639,16570,16519,16478,16552,16543,16532,16652,16866,16900,16966,16955,16794,16619,16489,16634,16818,17115,17177,16914,16822,16877,16901,16900,16959,17105,17198,17283,17086,16694,16554,16281,16286,16570,16800,16843,16702,16498,16373,16220,15645,15464,15358,15225,14906,14522,14049,13700,13223,12763,12278,11839,11281,10857,10394,9852,9440,9048,8698,8411,8173,7920,7701,7530,7363,7285,7222,7105,7011,6953,6926,6878,6861,6837,6835,6867,6873,6864,6832,6786,6753,6760,6676,6613,6575,6594,6575,6545,6495,6461,6413,6403,6410,6373,6411,6484,6517,6607,6633,6645,6654,6641,6585,6619,6620,6646,6679,6658,6647,6647,6626,6587,6551,6551,6564,6566,6610,
Natural gas,6903,6725,6727,6809,6922,6937,6933,6887,6798,6842,6852,6859,6846,6795,6732,6619,6574,6544,6549,6476,6472,6493,6518,6493,6464,6440,6429,6437,6427,6394,6403,6360,6359,6373,6352,6337,6346,6317,6172,6141,6090,6038,6036,6049,6060,6047,6051,6037,6048,6156,6182,6161,6186,6192,6232,6227,6192,6233,6199,6212,6094,6013,5965,5991,5960,6028,6023,6130,6105,6153,6196,6092,6128,6143,6087,5970,5953,5717,5520,5308,5179,5131,4996,4805,4760,4405,4316,3993,4037,4002,3888,3840,3787,3780,3673,3607,3594,3251,3062,3047,2887,2634,2770,3003,3081,3201,3077,3177,3439,3312,3422,3790,3709,3604,3749,3674,3672,3713,3594,3641,3611,3700,3859,3873,3860,3844,3760,3838,3755,3786,3774,3757,3822,3881,3754,3750,3907,3777,3703,3726,3827,3792,3808,3796,3829,3867,3821,3828,3814,3792,3860,3854,3800,3783,3757,3786,3731,3803,3851,3930,3988,3840,3814,3821,3835,3823,3910,3944,4053,3847,3588,3544,3581,3594,3513,3584,3595,3528,3503,3546,3654,3733,3774,3754,3804,3755,3720,3731,3859,3977,4044,3980,3991,4212,4289,4374,4485,4518,4637,4801,4864,4857,4751,4705,4715,4776,4776,4771,4754,4772,4788,4702,4687,4593,4587,4571,4663,4756,4787,4889,5019,5025,5095,5493,5705,5879,6430,6698,6900,7115,7420,7490,7658,7899,7980,8093,8026,8124,8250,8292,8449,8369,8091,8098,8068,8094,8037,8111,8133,8026,7933,7795,7759,7914,7976,7930,7759,7579,7526,7444,7358,7342,7207,7159,7180,6965,6852,6826,6854,6971,6989,6863,6795,6816,6799,6749,6685,6519,6446,6355,6167,6001,5895,5851,5803,5784,5758,5689
Large hydro,1669,1655,1659,1622,1613,1613,1602,1608,1612,1585,1577,1557,1478,1482,1528,1505,1504,1483,1485,1470,1453,1492,1508,1541,1525,1518,1489,1474,1462,1450,1431,1365,1362,1379,1383,1365,1382,1409,1432,1436,1440,1442,1442,1469,1469,1463,1458,1457,1468,1474,1493,1485,1466,1456,1451,1461,1458,1469,1439,1472,1488,1452,1457,1451,1479,1503,1483,1484,1445,1476,1540,1515,1495,1530,1591,1586,1597,1583,1612,1602,1576,1552,1544,1506,1477,1295,1341,1286,1327,1331,1299,1285,1225,1211,1239,1224,1300,1293,1194,1292,1279,1194,1070,1025,1007,966,877,786,748,603,310,231,365,331,329,302,260,326,330,360,378,166,75,96,113,122,92,121,125,132,129,103,43,87,113,55,131,164,167,132,132,117,112,130,143,178,146,60,-7,6,30,68,58,57,39,48,25,8,9,-20,67,75,65,67,67,77,74,25,-8,244,307,313,331,327,333,340,355,370,345,300,290,423,507,556,596,602,574,486,412,345,526,595,592,707,777,748,711,684,591,549,588,682,1048,1050,1016,1051,1040,1047,1134,1164,1164,1372,1456,1376,1402,1526,1515,1524,1499,1556,1687,1794,1776,1758,1803,1835,1813,1867,1900,1992,2005,2016,2025,2025,2035,2031,2018,1993,2009,1988,2024,2098,2134,2140,2129,2102,2034,2073,2106,2117,2164,2166,2157,2193,2094,2052,2084,2078,2075,2024,1982,1945,1938,1929,1940,1932,1882,1847,1728,1711,1737,1764,1766,1768,1777,1770,1780,1757,1744,1741,1755,1761,1755,1757,1752,1739,1740,1747
Imports,5799,6083,6115,6035,5976,5977,5947,5905,5883,5784,5667,5587,5574,5615,5530,5599,5589,5602,5539,5500,5488,5377,5305,5225,5178,5152,5195,5171,5196,5169,5165,5154,5131,5080,5039,5084,5023,5047,5103,5101,5117,5115,5102,5075,5057,5047,5040,5039,5008,4866,4817,4813,4842,4861,4857,4857,4854,4814,4871,4884,4916,5066,5169,5196,5180,5138,5142,5072,5086,5032,4883,4862,4793,4717,4568,4497,4325,4295,4252,4135,3946,3859,3661,3406,3065,3151,3100,3149,3131,3063,2848,2363,2181,2182,1915,1466,1038,729,794,685,727,939,1079,1347,1323,1551,1502,1530,1468,1147,1301,1253,793,818,728,673,806,624,537,464,191,454,280,168,-56,-66,-145,-237,-275,-365,-520,-674,-711,-588,-748,-768,-653,-648,-916,-1212,-1288,-1422,-1457,-1485,-1418,-1798,-1918,-1888,-2035,-2112,-2182,-2478,-2498,-2554,-2526,-2520,-2492,-2303,-2408,-2376,-2680,-2766,-2794,-2717,-2734,-2660,-2740,-2825,-2790,-2929,-2956,-3016,-3047,-3026,-2969,-3116,-3128,-3115,-3027,-3002,-2896,-3056,-3080,-3032,-3059,-2895,-2934,-2665,-2741,-2672,-2809,-2811,-2625,-2711,-2722,-2666,-2722,-2761,-2707,-2488,-2138,-2183,-2321,-2186,-2298,-2336,-2126,-1917,-1819,-1700,-1498,-1074,-867,-485,-332,-90,300,879,1301,1682,2042,2426,2841,3210,3517,3707,3762,3907,4141,4352,4486,4682,4701,4782,4907,5095,5300,5457,5577,5803,5884,5893,6098,6136,6171,6230,6301,6432,6339,6358,6451,6502,6378,6278,6312,6331,6507,6613,6642,6757,6841,6824,6836,6726,6618,6679,6513,6453,6462,6301,6151,6097,5963,5835,5662,5584,5497,5498,5497,5517,5524,5568,5551,5500,5422,5353,5265,5203
Batteries,37,20,28,28,12,-30,-75,-49,-53,-60,-64,-58,-79,-45,9,20,22,1,-6,30,4,34,32,45,20,23,-23,-15,-34,-38,-56,-31,-31,-33,0,-36,-19,-24,-14,-17,-18,-17,-17,-15,-20,-20,-17,-17,-15,47,64,65,41,26,30,25,34,36,23,34,43,22,20,17,28,57,26,27,4,19,61,52,43,46,44,32,27,8,8,8,-9,-128,-149,-132,-162,-122,-160,-200,-192,-232,-228,-220,-236,-232,-221,-206,-199,-150,-168,-57,15,-133,-267,-305,-301,-345,-313,-286,-155,-316,-413,-249,-109,-271,-286,-261,-351,-222,-176,-151,-64,-112,-49,18,35,-18,-81,-1,-71,-77,-71,-124,-259,-98,-38,-233,-36,23,22,-93,-132,-145,-167,-129,-132,-147,-162,-213,-135,-157,-164,-14,11,-1,-37,-22,-52,-153,-176,-190,36,97,99,58,84,12,-107,-184,-193,-153,-203,-193,-74,-55,-67,-30,9,40,-69,-136,-176,-198,-191,-85,75,118,110,-191,-289,-294,-34,-12,-147,-212,-232,-283,-297,-255,-290,-267,-200,-92,-28,-133,-136,-260,-304,-248,-160,-101,-51,-115,-151,-155,-42,4,-24,-41,-18,6,24,117,61,1,86,145,96,166,178,132,101,109,172,140,173,178,228,197,204,130,118,198,243,269,284,281,227,140,138,140,142,138,134,86,120,127,47,23,15,17,32,34,95,116,81,120,201,141,72,58,53,61,86,92,84,61,28,13,-27,-25,-17,-16,-17,-12,-7,-6,-20,-19
Nuclear,2279,2278,2278,2279,2279,2279,2279,2278,2278,2278,2277,2277,2278,2277,2278,2277,2277,2277,2278,2277,2277,2277,2277,2277,2278,2277,2277,2277,2277,2278,2278,2278,2277,2278,2278,2278,2278,2277,2278,2278,2277,2277,2278,2277,2277,2277,2277,2277,2277,2277,2277,2276,2278,2277,2277,2277,2276,2277,2277,2276,2276,2276,2277,2276,2277,2276,2275,2275,2274,2275,2275,2274,2274,2274,2273,2274,2274,2274,2273,2274,2274,2274,2273,2274,2275,2275,2274,2275,2274,2275,2276,2275,2275,2274,2274,2275,2274,2276,2274,2275,2275,2275,2276,2276,2275,2276,2276,2276,2275,2276,2277,2275,2275,2275,2275,2275,2275,2275,2275,2275,2275,2274,2274,2274,2275,2276,2275,2275,2274,2274,2275,2275,2275,2275,2274,2274,2275,2275,2274,2275,2276,2275,2276,2276,2276,2275,2276,2276,2275,2276,2276,2276,2276,2277,2276,2276,2277,2276,2275,2275,2274,2275,2275,2275,2275,2274,2274,2273,2274,2274,2273,2273,2273,2275,2273,2274,2274,2274,2274,2274,2274,2275,2274,2274,2274,2274,2275,2275,2275,2275,2275,2275,2274,2275,2275,2276,2275,2275,2275,2276,2274,2275,2276,2274,2274,2275,2274,2275,2275,2275,2275,2274,2274,2274,2275,2274,2274,2274,2275,2274,2274,2275,2275,2275,2274,2275,2275,2276,2273,2274,2275,2275,2274,2275,2275,2274,2274,2276,2276,2275,2275,2275,2276,2275,2276,2276,2276,2275,2275,2275,2275,2274,2275,2275,2275,2275,2275,2276,2275,2276,2275,2277,2276,2277,2277,2275,2275,2275,2275,2276,2276,2275,2275,2276,2276,2277,2276,2276,2277,2276,2277,2276,2277,2276,2277,2277,2277,2277
Coal,22,22,22,22,22,22,22,22,22,22,22,23,24,24,24,24,25,24,23,24,23,24,24,24,25,24,25,24,24,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,24,24,24,23,24,24,24,25,25,25,25,25,25,25,25,25,24,23,24,23,24,23,23,22,22,22,22,21,22,21,21,20,20,21,21,21,21,21,22,22,22,22,22,22,22,22,22,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,23,22,23,22,22,23,23,22,22,23,22,22,23,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,24,23,22,22,22,21,22,22,21,22,21,22,22,22,23,23,25,24,23,22,22,22,23,23,23,24,23,22,22,22,23,23,23,24,23,22,23,23,23,23,21,21,22,22,23,22,22,21,22,23,22,21,21,20,20,21,21,21,21,21,21,22,22,22,22,22,21,21,20,19,19,19,19,19,19,19,19,20,20,21,21,21,21,22,22,22,21,22,21,21,20,20,21,21,21,23,23,22,21,21,21,21,21,21,21,21,21,21,22,21,21,21,21,21,21,21,21,21,21
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
