Supply 09/18/2021,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,3823,3794,3751,3732,3693,3665,3637,3615,3592,3561,3563,3582,3578,3567,3544,3508,3471,3452,3454,3441,3416,3371,3342,3317,3299,3315,3359,3380,3389,3398,3362,3325,3335,3334,3339,3333,3316,3298,3296,3282,3262,3238,3220,3211,3237,3257,3279,3284,3304,3315,3322,3303,3294,3286,3284,3274,3262,3240,3220,3195,3175,3154,3120,3136,3132,3128,3102,3075,3083,3090,3073,3073,3103,3135,3139,3144,3152,3137,3136,3153,3177,3237,3253,3332,3484,3657,3888,4190,4520,5025,5472,5881,6271,6763,7113,7613,8169,8462,8752,9106,9546,9826,10017,10488,11251,11479,11587,11502,11800,11978,12057,12150,12308,12437,12535,12679,12832,12949,13024,13173,13363,13603,13678,13734,13883,14023,14210,14287,14467,14535,14647,14726,14648,14616,14615,14608,14670,14670,14764,14796,14825,14747,14689,14577,14507,14490,14574,14603,14669,14719,14791,14855,14909,14826,14852,14810,14741,14875,14996,14942,15025,15082,15089,15182,15339,15284,15287,15425,15501,15467,15409,15397,15485,15545,15624,15627,15589,15518,15569,15573,15623,15736,15769,15798,15708,15664,15835,15976,15920,15839,15749,15633,15482,15256,15096,15028,14790,14582,14516,14519,14449,14340,14064,13811,13683,13642,13444,13057,12614,12277,11836,11412,10921,10418,9816,9320,8906,8504,8145,7747,7362,7031,6792,6603,6484,6429,6388,6312,6354,6382,6343,6293,6245,6219,6199,6228,6217,6216,6220,6222,6225,6191,6157,6122,6129,6117,6095,6105,6138,6211,6206,6140,6108,6062,5992,5892,5852,5778,5698,5641,5589,5589,5549,5533,5501,5478,5445,5401,5367,5378,5396,5436,5435,5433,5403,5342,5257,5213,5216,5228,5202,5189,5159,5175,5196,5213,5220,5250,
Natural gas,9575,9636,9498,9367,9239,9207,9158,9094,8969,9011,9009,8932,8831,8773,8719,8628,8561,8494,8474,8384,8269,8181,8116,8020,7942,7910,7868,7776,7636,7582,7594,7595,7548,7567,7575,7491,7391,7347,7274,7291,7236,7253,7286,7253,7222,7151,7163,7152,7140,7102,7131,7122,7101,7094,7103,7122,7106,7149,7184,7238,7241,7295,7258,7241,7275,7338,7365,7487,7510,7533,7562,7612,7577,7397,7397,7369,7396,7467,7489,7569,7530,7391,7335,7284,7220,7132,7137,6946,6770,6655,6695,6725,6608,6401,6214,5926,5796,5603,5294,4838,4507,4282,4168,3722,3522,3741,3842,3838,3748,3769,3379,3273,3251,3358,3355,3323,3278,3369,3315,3345,3417,3620,3762,3805,3730,3702,3633,3713,3858,3997,4004,4076,4032,3952,3658,3380,3263,3339,3347,3372,3389,3425,3358,3311,3274,3222,3402,3429,3437,3469,3457,3459,3421,3502,3487,3502,3504,3379,3353,3427,3341,3402,3357,3335,3322,3287,3319,3311,3416,3514,3558,3452,3313,3191,3182,3388,3533,3609,3502,3523,3638,3649,3827,3914,3754,3687,3757,3933,4195,4315,4417,4577,4696,4836,4945,5142,5213,5205,5179,5165,5277,5351,5414,5608,5725,6053,6089,6151,6201,6206,6243,6536,6921,7256,7603,7724,7926,7522,7242,7413,7632,7654,7727,7842,7990,8090,8114,8140,8139,8164,8278,8299,8258,8096,8229,8228,8260,8297,8148,8118,8003,8017,8035,8065,7970,7961,7886,7788,7853,7837,7772,7692,7674,8089,8249,8324,8170,8244,8291,8275,8164,8136,8091,8085,8312,8413,8516,8489,8384,8338,8283,8183,8061,7975,7916,7854,7972,8184,8078,8084,7988,8053,8016,7830,7631,7540,7506,7483
Large hydro,1440,1404,1448,1434,1444,1413,1419,1444,1409,1400,1402,1401,1380,1323,1289,1265,1263,1264,1261,1262,1262,1269,1291,1296,1326,1174,1154,1159,1151,1147,1147,1148,1151,1146,1148,1150,1154,1121,1111,1104,1106,1106,1103,1108,1103,1099,1100,1104,1102,1105,1107,1108,1106,1099,1103,1102,1105,1107,1113,1109,1108,1123,1111,1107,1108,1153,1161,1163,1167,1162,1163,1165,1187,1238,1258,1253,1253,1252,1255,1265,1262,1241,1235,1257,1268,1235,1266,1274,1225,1191,1067,1051,1134,1185,1201,1230,1197,1114,1110,1113,1173,1122,1214,1137,1038,848,716,719,679,627,632,632,628,601,609,597,589,591,620,618,584,245,189,182,165,119,152,168,191,204,237,240,269,353,381,385,323,311,291,269,268,307,359,444,441,350,305,290,263,226,222,220,170,189,204,213,243,281,235,273,276,297,314,337,324,334,394,325,253,299,388,392,695,600,602,651,690,721,696,700,741,834,916,957,1261,1250,1233,1207,1194,1237,1221,1297,1327,1380,1319,1249,1301,1303,1348,1378,1402,1457,1503,1544,1541,1664,1675,1696,1740,1765,1773,1775,1774,1799,1921,2171,2439,2918,3107,3134,3197,3265,3261,3278,3273,3264,3243,3282,3291,3272,3269,3207,3199,3199,3201,3192,3173,3161,3155,3142,3077,2878,2853,2857,2835,2803,2801,2797,2783,2766,2747,2753,2664,2377,2298,2316,2296,2291,2278,2289,2286,2278,2272,2228,2101,2043,2164,2188,2119,2078,2067,2042,1977,1970,1976,1927,1801,1531,1508,1474,1463,1458,1453,1429,1412,1388,1393,1405
Imports,7765,7542,7547,7582,7623,7596,7577,7491,7535,7477,7447,7428,7463,7463,7465,7438,7439,7418,7392,7478,7557,7577,7575,7611,7596,7806,7898,7912,7968,8021,7994,7982,7972,7892,7850,7853,7869,7937,8011,8037,8045,8018,8022,8029,8022,8067,8029,7981,7949,8027,8043,8040,8052,8084,8065,8024,8038,8032,7991,7989,8035,7986,8098,8154,8160,8148,8167,8132,8106,8130,8156,8161,8157,8492,8627,8695,8729,8688,8653,8583,8588,8674,8704,8614,8522,8492,8402,8255,8196,8059,7887,7567,7220,6820,6581,6316,5998,6021,5882,5933,5788,5743,5708,5494,5301,5339,5254,5288,5089,5096,5041,4877,4742,4640,4496,4413,4323,4134,3976,3811,3625,3773,3774,3744,3636,3465,3132,2999,2926,2859,2664,2525,2401,2309,2272,2063,2068,2077,1972,1972,1990,2005,1994,2045,1994,2286,2367,2358,2445,2427,2441,2417,2450,2520,2474,2548,2573,2441,2489,2565,2567,2576,2577,2541,2435,2615,2556,2591,2734,2793,2793,2831,2609,2738,2721,2878,2932,3017,2915,3147,3301,3289,3303,3286,3142,3289,3249,3254,3400,3400,3443,3299,3336,3195,3201,3300,3413,3457,3508,3701,3911,4066,4255,4413,4564,4387,4490,4823,5108,5542,5921,6173,6372,6640,6801,6896,6976,7246,7544,7699,7834,8141,8297,8331,8408,8388,8402,8438,8385,8450,8653,8696,8729,8830,8917,8856,8900,8861,8954,9002,9062,9218,9274,9146,9132,9092,9077,9040,9001,8982,8982,8940,8869,8733,8722,8726,8809,8847,8859,8841,8891,8897,8915,8873,8645,8196,7914,7669,7678,7713,7700,7714,7752,7775,7831,7753,7603,7478,7492,7391,7284,7239,7259,7308,7443,7507,7475,7348
Batteries,-70,149,156,176,181,157,154,151,136,84,44,16,11,9,51,119,140,121,76,48,47,55,68,60,27,-65,-84,-16,-62,-58,-64,-72,-53,-77,-80,-38,-25,30,-11,-25,-32,-43,-82,-85,-103,-114,-136,-121,-130,-146,-146,-121,-134,-135,-124,-109,-114,-112,-97,-131,-79,-42,-39,-41,-41,-76,-72,-74,-75,-95,-95,-69,-71,-87,-66,-82,-57,-52,-39,-59,-60,-51,-52,-54,-50,-50,-56,-29,-45,-121,-318,-274,-310,-304,-311,-233,-361,-309,-182,-157,-68,-71,-62,-85,-295,-362,-263,-244,-297,-335,-118,-95,-177,-241,-253,-259,-287,-303,-288,-317,-386,-400,-393,-498,-458,-384,-352,-435,-622,-714,-734,-733,-598,-504,-357,-155,-174,-197,-221,-245,-246,-194,-139,-90,13,-174,-277,-249,-345,-283,-319,-297,-314,-280,-251,-236,-176,-155,-226,-253,-229,-211,-182,-119,-79,-112,-28,-109,-192,-226,-232,-127,-250,-186,-136,-323,-344,-279,-150,-289,-361,-460,-533,-546,-524,-489,-527,-615,-668,-626,-538,-492,-426,-376,-331,-305,-224,-78,-17,-74,-117,-73,-35,-15,-36,-92,-30,43,160,271,280,259,282,342,523,533,571,730,790,783,835,802,883,860,789,812,811,774,832,634,384,508,651,577,489,467,408,398,338,312,273,260,248,334,263,348,356,278,162,102,102,144,161,238,188,277,185,136,86,53,35,-12,-43,-29,30,294,277,356,345,248,235,216,163,153,146,114,118,221,190,260,207,135,94,97,77,105,50,68
Nuclear,2258,2258,2258,2258,2258,2259,2258,2258,2259,2259,2259,2260,2259,2259,2259,2260,2260,2261,2260,2260,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2263,2262,2261,2263,2262,2262,2262,2262,2262,2262,2261,2262,2262,2261,2262,2262,2260,2261,2261,2261,2260,2260,2260,2260,2260,2260,2260,2260,2260,2260,2260,2259,2260,2259,2259,2259,2259,2258,2258,2259,2259,2258,2258,2258,2259,2259,2260,2260,2261,2259,2261,2260,2261,2259,2258,2259,2259,2259,2259,2258,2259,2259,2258,2258,2259,2258,2259,2259,2259,2259,2259,2259,2259,2259,2260,2260,2260,2261,2260,2260,2260,2260,2261,2262,2260,2261,2261,2262,2262,2262,2262,2262,2262,2261,2262,2262,2262,2262,2262,2262,2261,2262,2261,2261,2264,2261,2262,2262,2263,2262,2263,2263,2263,2263,2263,2263,2262,2262,2263,2263,2262,2262,2262,2263,2263,2263,2263,2263,2263,2263,2263,2262,2263,2262,2263,2262,2263,2262,2262,2261,2262,2260,2260,2261,2260,2261,2261,2260,2260,2260,2259,2259,2259,2258,2259,2258,2258,2257,2258,2256,2257,2257,2257,2257,2258,2257,2256,2258,2257,2257,2258,2258,2258,2257,2258,2259,2258,2259,2258,2258,2258,2259,2258,2259,2258,2259,2259,2258,2259,2259,2258,2258,2260,2258,2259,2260,2260,2259,2260,2260,2260,2260,2259,2259,2260,2260,2260,2261,2261,2261,2261,2262,2262,2261,2260,2261,2260,2261,2261,2262,2261,2262,2260,2262,2262,2261,2261,2261,2261,2261,2260,2261,2261,2260,2262,2260,2261,2261,2261,2262,2263,2262,2262,2262,2262,2262,2262,2262,2261,2261,2261,2262,2261,2261,2260,2261,2261,2260
Coal,18,19,19,19,19,19,19,19,18,18,18,18,18,19,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,19,20,20,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,17,18,18,18,19,18,19,19,19,18,19,19,19,19,19,18,17,19,19,19,19,19,19,19,19,20,19,20,20,19,19,19,19,19,19,20,19,19,18,19,19,18,18,19,19,19,19,19,19,19,19,20,20,20,19,19,20,20,19,19,19,19,19,19,19,19,19,20,19,19,19,19,19,19,19,18,18,19,18,18,18,18,17,17,17,17,18,18,18,18,18,18,18,18,18,18,17,18,18,18,17,17,17,17,17,17,18,18,18,17,17,18,19,18,18,18,18,18,18,18,17,18,17,17,18,18,18,19,19,19,19,19,19,19,19,19,18,18,19,19,19,19,19,19,20,20,20,19,19,19,19,20,20,20,21,20,20,20,19,19,19,20,19,19,20,19,19,19,18,19,19,19,19,19,19,20,20,20,20,19,19,19,18,18,19,19,20,19,20,19,20,20,19,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
