Supply 09/07/2021,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,4527,4566,4581,4599,4614,4637,4668,4683,4705,4721,4752,4770,4763,4758,4739,4709,4668,4612,4561,4503,4454,4471,4481,4424,4382,4358,4334,4302,4290,4298,4282,4294,4289,4276,4253,4221,4190,4153,4112,4070,4035,4028,4009,3980,3961,3927,3901,3897,3891,3873,3867,3868,3865,3855,3874,3903,3932,3936,3940,3946,3953,3928,3922,3895,3866,3826,3760,3706,3650,3593,3538,3487,3420,3286,3154,3064,2999,2966,2959,2978,3027,3115,3251,3400,3621,3871,4152,4505,4932,5354,5774,6213,6705,7168,7611,8023,8447,8925,9394,9839,10251,10594,10887,11162,11390,11583,11761,11936,12109,12302,12443,12564,12669,12735,12837,12926,13006,13094,13182,13246,13314,13384,13446,13494,13537,13558,13583,13611,13657,13699,13739,13792,13829,13855,13874,13869,13886,13895,13921,13944,13981,14010,14025,14033,14044,14070,14079,14112,14113,14110,14134,14152,14154,14201,14220,14266,14292,14296,14344,14380,14406,14434,14447,14488,14602,14614,14621,14663,14680,14674,14664,14660,14643,14633,14629,14625,14611,14574,14528,14504,14515,14496,14481,14435,14384,14344,14302,14206,14138,14049,13904,13802,13798,13840,13773,13687,13604,13521,13354,13175,13072,12921,12693,12461,12284,12193,11952,11665,11402,11101,10699,10294,9897,9505,9064,8641,8207,7801,7386,6956,6528,6103,5736,5381,5191,4980,4840,4730,4661,4632,4672,4707,4792,4811,4820,4805,4786,4778,4793,4821,4882,4938,5025,5085,5138,5177,5218,5251,5270,5278,5276,5261,5260,5270,5251,5245,5255,5270,5242,5216,5223,5207,5209,5240,5251,5251,5244,5229,5239,5246,5255,5283,5301,5315,5324,5318,5305,5299,5276,5244,5265,5314,5319,5301,5272,5262,5245,5223,
Natural gas,12571,12529,12458,12349,12095,11901,11826,11736,11740,11688,11612,11562,11545,11531,11544,11441,11395,11327,11273,11245,11216,11198,11168,11123,11127,11065,11011,10998,11020,11046,11016,11048,11044,11007,11067,11034,10952,10894,10840,10774,10695,10783,10784,10816,10818,10760,10784,10822,10810,10674,10596,10605,10614,10621,10630,10673,10709,10676,10672,10708,10799,10889,10907,10805,10820,10890,11054,11234,11460,11608,11659,11768,11921,12348,12375,12493,12623,12743,12827,12879,12901,12908,12958,13042,13004,13095,13170,13138,13014,12871,12718,12405,12158,12041,11887,11775,11768,11984,12180,12049,12080,11986,11923,11921,11848,11722,11682,11716,11721,11732,11764,11739,11708,11709,11721,11740,11803,11790,11760,11816,11802,11788,11894,11888,12001,12069,12224,12258,12274,12296,12308,12356,12314,12356,12430,12459,12540,12619,12597,12689,12790,12872,12708,12568,12631,12758,12931,12954,12933,12873,13021,13209,13158,13263,13472,13616,13717,13892,14009,14028,14013,14230,14355,14336,14511,14577,14682,14760,14845,15033,15320,15451,15574,15753,15833,16148,16342,16565,17084,17387,17477,17552,17693,17805,18119,18235,18213,18584,19064,19288,19315,19410,19532,19700,19717,19764,19915,20249,20579,20658,20732,20734,20873,21324,21674,21397,21255,21285,21486,21831,22074,22081,22466,22747,23062,23222,23350,23084,23078,23260,23351,23395,23341,23519,23491,23634,23565,23651,23500,23501,23347,23228,23045,23022,22928,22814,22573,22591,22431,22346,22284,22197,21965,21852,21510,21190,21113,20797,20588,20574,20275,19928,19843,19780,19812,19660,19328,19144,18879,18522,18151,17835,17534,17314,17370,17480,17497,17402,17035,16771,16464,16128,15860,15802,15781,15539,15426,15319,15121,14957,14796,14530,14422,14276,14184,14066,13756,13669
Large hydro,1159,1017,909,886,884,886,872,867,866,865,886,926,869,856,852,861,883,864,861,865,857,848,845,856,857,858,873,857,850,854,856,853,849,852,854,855,867,867,862,865,857,857,857,862,864,858,862,865,866,889,898,893,894,899,896,895,896,889,889,890,892,921,969,966,961,960,955,962,971,985,979,978,979,1121,1242,1143,1149,1139,1116,1117,1114,1098,1098,1097,1097,843,770,773,727,701,696,691,685,688,686,688,679,650,652,652,654,657,656,659,662,667,670,671,678,659,656,662,661,673,669,673,676,676,678,673,673,664,644,642,647,667,663,673,660,664,662,662,653,651,658,653,651,656,662,661,662,659,661,662,667,671,672,674,662,673,679,708,750,751,751,746,714,886,956,1000,1102,1204,1280,1319,1379,1414,1442,1374,1388,1465,1585,1606,1602,1597,1602,1554,1561,1579,1559,1594,1718,1872,2036,2098,2171,2289,2349,2136,2079,2120,2110,2158,2259,2483,2730,2795,2744,2614,2617,2723,2743,2698,2733,2705,2789,3075,3308,3397,3463,3489,3582,3554,3517,3493,3468,3469,3482,3527,3586,3702,3806,3888,3928,3936,3936,3943,3924,3883,3815,3968,3941,3925,3946,3901,3996,4101,4097,4027,4054,4028,3914,3613,3534,3557,3489,3615,3651,3626,3594,3564,3572,3549,3328,3140,3066,3003,2957,2942,2929,2944,2965,2936,2879,2788,2637,2420,2293,2220,2043,2007,1946,1988,1870,1815,1858,1795,1765,1673,1652,1682,1689,1632,1580,1455,1387,1397,1401,1360
Imports,7533,7391,7348,7341,7449,7448,7405,7316,7195,7095,7003,6852,6774,6849,6851,6824,6759,6770,6776,6766,6747,6682,6609,6618,6623,6618,6634,6599,6523,6457,6411,6327,6262,6248,6168,6191,6217,6289,6382,6419,6442,6351,6340,6294,6206,6229,6217,6226,6260,6397,6512,6513,6496,6491,6494,6490,6463,6519,6574,6531,6527,6507,6595,6832,6947,7010,6995,6988,6922,6889,7027,7078,7169,6968,7003,7240,7299,7220,7133,7133,7021,6993,6937,6774,6732,6979,7084,6952,6857,6669,6498,6558,6484,6258,6017,5809,5511,5722,5591,5398,5027,4811,4572,4383,4212,4134,4012,3861,3768,3781,3723,3655,3576,3512,3406,3312,3216,3270,3266,3205,3204,3513,3523,3610,3605,3513,3442,3383,3351,3363,3381,3307,3276,3443,3549,3578,3525,3625,3691,3767,3754,3738,3479,3521,3524,3874,4029,3939,3721,3731,3625,3591,3582,3569,3511,3562,3586,3677,3736,3664,3723,3802,3607,3692,3667,3701,3684,3735,3828,3984,3929,3923,3995,3994,3895,3701,3593,3512,3256,3324,3299,3471,3558,3593,3507,3445,3389,3308,3265,3208,3395,3464,3454,3319,3317,3398,3452,3485,3486,3618,3559,3552,3604,3569,3364,3243,3284,3439,3491,3416,3463,3623,3733,3767,3904,4108,4337,4599,4882,4929,4995,5190,5432,5532,5609,5649,5624,5630,5693,5529,5442,5465,5523,5586,5589,5431,5448,5519,5585,5538,5631,5615,5612,5668,5892,6174,6323,6418,6479,6390,6524,6635,6675,6861,6884,6875,7059,7185,7323,7523,7673,7733,7843,7756,7584,7272,7080,6981,7194,7289,7422,7475,7512,7406,7154,7132,7113,7067,7174,7107,7096,7167,7196,7160,7116,7057,7051,7112
Batteries,-204,-54,-22,-25,-19,-19,-45,-30,-54,-57,-55,-66,-71,-114,-147,-116,-113,-115,-115,-117,-116,-120,-126,-124,-124,-116,-95,-110,-124,-144,-136,-155,-148,-157,-172,-194,-187,-208,-215,-193,-162,-197,-217,-206,-146,-141,-153,-184,-181,-121,-111,-107,-102,-102,-101,-104,-101,-100,-104,-104,-103,-23,2,9,15,16,16,13,10,6,5,6,6,251,318,302,309,408,470,492,584,534,477,468,396,358,257,143,84,75,17,3,-43,-63,-76,-93,-144,-570,-663,-682,-682,-687,-688,-684,-642,-642,-634,-630,-652,-718,-708,-703,-677,-670,-658,-672,-678,-680,-700,-699,-699,-865,-862,-895,-903,-887,-889,-884,-832,-840,-829,-802,-771,-803,-762,-725,-693,-699,-734,-743,-742,-698,-380,-299,-283,-464,-495,-343,-144,-59,3,59,109,92,70,116,184,-76,-130,-49,-61,-125,-19,-32,-35,32,59,157,143,-65,-69,-80,-65,-8,101,231,342,366,277,252,243,10,-46,-44,-38,97,223,254,224,269,347,383,320,27,-30,-19,20,8,-23,13,73,234,270,324,410,425,427,444,469,543,629,746,755,837,858,902,930,994,899,964,996,996,922,1013,969,1015,939,1002,895,935,930,886,845,824,695,860,754,694,655,569,420,717,776,602,611,235,38,110,18,16,7,9,10,0,13,50,-21,-96,-110,-161,-168,-112,-115,-112,-108,-104,-82,-82,-84,-114,-109,-102,-107,-107,-116,-117,-132,-140,-163,-142,-185,-188,-221,-152,-139,-156,-215,-246
Nuclear,2259,2259,2258,2258,2257,2258,2258,2258,2258,2258,2258,2257,2257,2258,2258,2258,2257,2257,2257,2257,2258,2257,2258,2258,2258,2257,2257,2257,2257,2258,2258,2257,2258,2258,2257,2258,2256,2257,2256,2256,2255,2255,2254,2254,2254,2254,2254,2254,2255,2255,2254,2254,2255,2255,2255,2255,2256,2255,2256,2256,2256,2256,2256,2257,2257,2258,2258,2259,2258,2259,2259,2260,2259,2259,2259,2259,2258,2259,2260,2259,2259,2260,2259,2259,2259,2259,2259,2258,2257,2256,2256,2256,2255,2255,2255,2255,2254,2255,2255,2255,2255,2255,2256,2256,2257,2257,2258,2258,2257,2258,2257,2256,2257,2256,2257,2258,2258,2258,2257,2259,2260,2258,2260,2260,2259,2260,2258,2259,2260,2259,2260,2260,2259,2259,2258,2257,2257,2257,2255,2255,2255,2255,2254,2254,2255,2253,2255,2254,2255,2253,2254,2254,2255,2254,2255,2255,2255,2256,2255,2256,2256,2255,2256,2256,2256,2256,2256,2256,2255,2256,2255,2256,2256,2255,2256,2256,2256,2255,2256,2257,2257,2257,2258,2258,2258,2258,2259,2258,2258,2257,2256,2256,2256,2256,2255,2255,2255,2255,2254,2254,2255,2254,2254,2254,2254,2254,2254,2254,2253,2255,2254,2255,2255,2255,2255,2256,2256,2255,2255,2255,2254,2255,2255,2255,2255,2255,2255,2255,2255,2256,2256,2256,2257,2256,2256,2256,2256,2257,2256,2257,2258,2258,2259,2258,2259,2259,2259,2259,2260,2260,2260,2261,2259,2260,2260,2260,2260,2260,2259,2260,2261,2261,2260,2261,2261,2260,2261,2261,2261,2262,2263,2264,2265,2265,2265,2266,2265,2265,2265,2266,2266,2265,2266,2266,2266,2266,2266,2266
Coal,16,17,16,17,16,17,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,16,17,17,17,17,17,16,16,17,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,19,18,18,18,18,18,18,18,18,18,17,17,17,18,17,17,17,17,17,17,17,17,17,17,16,17,16,16,16,16,17,17,17,17,16,16,16,16,16,17,17,17,17,17,16,16,17,17,17,17,17,17,17,18,18,18,18,19,18,18,17,17,18,17,17,17,16,17,16,16,16,16,16,16,16,16,16,16,17,16,16,17,17,17,18,17,18,17,18,18,18,18,18,17,18,18,18,17,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,16,17,17,17,17,17,17,17,17,17,17,17,18,17,16,16,17,17,18,17,17,16,16,17,16,16,17,17,17,17,17,17,16,16,16,16,16,17,17,17,16,17,17,16,16,16,17,17,18,18,17,17,17,17,17,16,17,17,17,17,18,17,17,17,17,17,17,17,17,16,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,17,16,17,17,16,17,17,17,16,16,17,17,17,17,17,17,17,17,16,17,17,18,18
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
