Supply 11/04/2021,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,2011,1987,1974,1976,1979,1981,1991,2002,2014,2018,2025,2038,2050,2080,2130,2167,2214,2292,2373,2447,2509,2570,2656,2720,2773,2838,2885,2923,2972,2985,2984,2966,2929,2894,2850,2816,2803,2796,2809,2811,2768,2751,2765,2790,2826,2851,2878,2887,2888,2919,2967,2997,3015,3027,3039,3055,3066,3071,3085,3088,3081,3078,3099,3147,3178,3207,3190,3157,3111,3046,2982,2951,2943,3005,3024,3043,3076,3099,3140,3177,3193,3200,3220,3235,3233,3235,3274,3367,3501,3656,3827,4061,4357,4656,5085,5534,5988,6485,6940,7458,7970,8485,8950,9369,9823,10342,10889,11358,11781,12106,12413,12628,12885,13169,13442,13586,13713,13760,13824,14086,14216,14265,14308,14346,14325,14305,14224,14274,14263,14335,14521,14607,14599,14538,14457,14532,14545,14515,14587,14651,14652,14645,14655,14614,14789,14907,15073,15177,15250,15311,15320,15230,15215,15302,15360,15291,15238,15298,15285,15313,15305,15249,15251,15237,15112,15217,15322,15204,15153,15201,15157,15161,15124,15060,15029,14911,14744,14657,14588,14536,14566,14689,14613,14411,14220,14169,14097,14057,13962,13852,13689,13575,13504,13238,12879,12520,12106,11626,11140,10593,10217,9780,9266,8760,8371,7937,7429,6931,6522,6164,5871,5632,5524,5475,5454,5430,5401,5412,5407,5361,5341,5337,5315,5282,5267,5253,5241,5238,5218,5187,5152,5111,5095,5078,5070,5057,5058,5055,5026,5023,5001,4930,4891,4837,4810,4808,4779,4798,4829,4824,4828,4830,4848,4863,4898,4945,4959,4967,4959,4950,4912,4869,4852,4849,4818,4800,4729,4749,4776,4789,4806,4820,4867,4916,4917,4933,4934,4888,4850,4795,4745,4709,4656,4570,4532,4496,4501,4488,
Natural gas,10700,10533,10355,10184,10019,10042,10093,9999,9822,9733,9731,9698,9661,9497,9228,9138,9006,8899,8820,8802,8757,8669,8579,8556,8557,8480,8520,8452,8352,8349,8331,8342,8357,8400,8472,8504,8501,8749,8949,8979,8969,8948,8924,8892,8802,8747,8753,8819,8865,8939,8993,9068,9008,9139,9256,9183,9186,9355,9509,9647,9838,10018,10020,10001,10059,10141,10255,10539,10467,10578,10642,10760,10803,10831,10842,10916,10929,10971,11210,11522,11607,11661,11733,11766,11861,12170,12134,12078,12069,11861,11650,11570,11504,11374,10980,10716,10653,10398,10399,10292,9712,9296,9069,8780,8455,8140,7798,7472,7278,7434,7347,7127,6708,6341,5990,5736,5700,5661,5777,6260,6443,6244,6059,6091,6197,6227,6260,6252,6166,6241,6304,6249,6092,6017,5975,6015,6035,6033,6003,5953,5947,5887,5738,5758,5765,5681,5596,5667,5672,5754,5805,5796,5801,5785,5736,5772,5709,5843,5853,5867,5895,5825,5701,5666,5595,5598,5499,5526,5708,5666,5662,5677,5713,5631,5651,5596,5454,5437,5509,5652,5721,5774,5792,5742,5739,5776,5932,5937,5822,5997,6087,6154,6292,6390,6571,6680,6934,7209,7620,7988,8129,8528,8913,9220,9544,9884,10147,10234,10244,10422,10683,11031,11428,11795,11448,11384,11402,11371,11155,11236,11274,11352,11346,11263,11239,11265,11201,11120,10911,10551,10622,10731,10702,10597,10570,10479,10456,10482,10434,10325,10288,10234,10250,10181,10145,10132,10106,10116,10151,10191,10119,10066,10103,10158,10171,10207,10153,10074,10019,10005,9984,9999,9946,9862,9834,9750,9642,9397,9374,9531,9496,9443,9394,9312,9234,9154,9104,9404,9482,9394,9368,9253,9324,9276,9263,9231,9221,9271
Large hydro,866,770,735,723,718,719,713,712,704,710,706,713,706,706,711,711,706,688,681,680,683,680,681,693,678,628,615,632,635,627,617,563,559,579,602,604,601,568,554,548,556,559,549,548,538,543,560,564,562,569,589,587,537,565,594,628,632,632,641,644,658,698,717,721,727,730,722,854,890,919,946,1013,1143,1135,1179,1153,1198,1195,1184,1194,1205,1250,1305,1391,1405,1596,1752,1790,1784,1722,1717,1639,1562,1543,1536,1429,1411,1187,1089,1006,854,839,818,803,794,793,799,791,624,407,384,390,438,478,444,459,490,467,313,132,112,88,105,119,109,104,98,88,58,71,99,146,169,95,49,43,33,62,45,71,102,110,107,124,102,101,109,100,104,110,118,135,153,137,166,170,151,148,130,115,157,176,165,167,176,168,137,139,181,193,190,194,195,207,216,225,227,209,212,216,215,280,322,363,418,372,341,526,572,604,653,684,655,805,941,942,932,925,924,918,901,992,1123,1234,1385,1560,1745,1888,2013,2050,2025,2025,2172,2067,2064,2082,2112,2259,2323,2346,2361,2365,2408,2430,2400,2419,2564,2573,2550,2325,2171,2146,2133,2121,2105,2078,2078,2077,2070,2057,2040,1843,1721,1685,1660,1646,1649,1645,1616,1619,1626,1628,1559,1373,1311,1286,1282,1288,1295,1272,1286,1287,1281,1279,1266,1213,1188,1177,1120,859,883,879,853,821,829,845,852,611,532,531,525,523,524,533,528,519,503,495
Imports,6468,6901,7167,7280,7414,7442,7417,7433,7363,7340,7290,7184,7140,7181,7171,7156,7190,7196,7172,7087,7042,7064,7029,6910,6794,6865,6834,6801,6781,6740,6723,6744,6772,6687,6616,6583,6593,6508,6374,6346,6368,6358,6378,6406,6448,6459,6402,6307,6237,6081,5910,5782,5871,5862,5788,5813,5840,5708,5555,5536,5610,5571,5684,5742,5736,5737,5767,5546,5577,5603,5652,5689,5700,5957,6049,6109,6260,6311,6221,6107,6167,6228,6240,6155,6126,5899,5836,5787,5794,5960,6105,6070,5989,5788,5855,5732,5406,5369,5140,4889,5056,4962,4751,4598,4454,4303,4157,4057,3938,3823,3744,3668,3567,3390,3354,3341,3075,3036,3139,3214,3114,2920,2839,2891,3038,3020,3105,3178,3197,3010,2660,2543,2556,2670,2801,2678,2647,2639,2605,2554,2544,2568,2756,2813,2654,2573,2517,2377,2243,2072,1914,1982,1901,1832,1780,1781,1831,1784,1856,1938,1908,1929,1971,2072,2096,1992,2065,2304,2280,2236,2304,2344,2393,2386,2396,2494,2643,2713,2813,2980,3039,2989,3070,3174,3218,3147,3241,2991,2902,2867,2874,2832,2880,3141,3172,3325,3483,3705,3870,4076,4446,4563,4601,4633,4489,4406,4542,4736,5030,5250,5279,5357,5781,5617,5729,5889,5968,5724,5635,5703,5793,5830,5874,6066,6084,6076,6052,6103,6320,6856,7031,7022,6935,6934,6927,7012,6975,7007,7056,7092,7137,7240,7391,7504,7485,7532,7630,7681,7763,7765,7827,7799,7750,7632,7487,7322,7256,7261,7189,7192,7264,7302,7241,7205,7126,7109,7180,7317,7243,7448,7385,7296,7199,7172,7073,6988,6897,6785,6800,6818,6747,6824,6724,6773,6722,6668,6645,6596
Batteries,-70,-88,-24,-35,-104,-167,-215,-195,-129,-116,-114,-109,-120,-32,28,28,33,27,26,37,10,27,25,24,27,4,-9,5,8,7,7,13,4,8,7,6,-5,-71,-88,-81,-72,-74,-77,-73,-78,-82,-64,-54,-36,42,105,156,170,79,71,93,94,100,96,15,-79,-89,-81,-78,-79,-91,-77,-56,22,15,-17,-24,-33,9,68,134,105,96,69,41,60,65,71,157,154,226,252,290,251,233,207,195,141,139,128,110,98,87,61,38,85,70,49,48,52,8,-72,-77,-71,-66,-100,-90,-39,-21,3,9,15,-30,-139,-252,-366,-167,-170,-323,-443,-464,-512,-576,-538,-562,-584,-619,-616,-588,-590,-607,-627,-615,-622,-643,-637,-639,-660,-653,-687,-632,-667,-654,-655,-641,-610,-589,-569,-601,-594,-569,-569,-661,-679,-676,-642,-571,-510,-492,-402,-445,-466,-533,-552,-538,-568,-582,-546,-435,-440,-329,-167,-128,-174,-237,-270,-327,-293,-121,2,47,-22,-10,26,75,100,236,118,-81,-69,41,131,177,227,268,252,275,287,515,727,738,742,922,924,950,956,816,128,554,732,737,745,977,1090,1105,1124,1124,1081,1071,1085,1073,1061,1020,973,887,865,863,934,941,934,920,904,870,857,836,778,773,745,750,736,646,521,360,178,124,77,67,7,225,299,328,340,302,290,183,28,-47,-60,-57,-41,-36,-42,-39,-35,-40,-38,-63,-74,-71,-70,-68,-66,45,74,76,76,-28,-44,-47,-58,-74,-118,-123
Nuclear,1554,1554,1554,1553,1552,1553,1553,1555,1555,1553,1553,1550,1549,1548,1548,1549,1550,1551,1552,1552,1551,1550,1548,1550,1551,1551,1551,1551,1550,1549,1548,1549,1551,1552,1553,1552,1551,1550,1548,1549,1550,1551,1551,1552,1551,1551,1549,1549,1550,1550,1552,1552,1551,1552,1551,1551,1552,1551,1552,1553,1554,1555,1557,1556,1555,1554,1553,1552,1551,1550,1552,1553,1555,1555,1554,1554,1553,1553,1552,1551,1553,1559,1564,1565,1566,1567,1566,1565,1566,1565,1564,1565,1564,1563,1562,1560,1559,1559,1560,1560,1560,1558,1561,1564,1567,1568,1569,1569,1571,1570,1571,1572,1578,1582,1587,1594,1604,1613,1622,1632,1642,1651,1660,1671,1680,1691,1699,1710,1715,1715,1722,1749,1765,1763,1765,1774,1784,1793,1804,1813,1818,1827,1835,1845,1854,1864,1874,1884,1893,1904,1913,1924,1932,1943,1952,1962,1973,1982,1993,2002,2012,2023,2033,2042,2053,2062,2072,2082,2091,2101,2110,2115,2123,2133,2143,2154,2163,2168,2179,2189,2200,2209,2217,2217,2218,2217,2217,2216,2217,2215,2217,2218,2217,2217,2217,2217,2217,2218,2218,2217,2217,2217,2217,2217,2217,2218,2217,2217,2217,2218,2217,2217,2218,2220,2224,2229,2234,2239,2243,2248,2251,2257,2259,2259,2260,2260,2260,2259,2260,2258,2258,2259,2260,2264,2265,2265,2264,2265,2265,2265,2266,2266,2266,2266,2266,2267,2267,2266,2266,2265,2265,2266,2266,2266,2265,2264,2263,2262,2262,2263,2263,2263,2263,2264,2264,2263,2264,2263,2263,2264,2266,2265,2267,2267,2266,2265,2264,2265,2264,2264,2265,2264,2264,2264,2266,2265,2264,2263
Coal,14,15,15,15,15,15,14,14,14,14,15,15,15,15,15,15,15,15,14,15,15,15,15,15,15,15,15,15,15,15,16,16,18,18,19,17,17,18,18,18,18,18,17,18,18,18,18,18,17,18,17,18,18,18,17,18,18,18,18,18,18,17,16,17,17,17,17,18,18,18,18,18,17,17,17,17,17,18,17,17,18,17,17,16,17,17,18,18,18,19,18,19,19,19,19,18,18,18,18,19,19,18,19,19,18,18,18,19,19,19,19,19,19,19,18,19,19,19,18,19,19,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,21,20,21,20,21,19,20,20,20,20,19,20,20,20,19,19,20,19,19,19,19,18,19,19,20,18,18,18,19,19,19,19,19,19,19,19,20,19,19,18,18,18,18,18,19,18,19,19,20,19,19,19,19,18,19,18,18,18,18,18,18,18,17,18,18,17,17,18,18,18,18,18,17,17,18,18,18,18,18,18,18,17,17,18,19,18,18,18,18,18,18,18,17,17,18,17,18,17,17,17,17,16,17,17,17,17,17,17,17,18,17,17,18,18,19,20,20,20,19,19,19
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
