Supply 04/29/2021,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,5146,5141,5162,5164,5150,5142,5102,5064,5014,4973,4953,4917,4878,4826,4714,4621,4627,4676,4742,4834,4899,4907,4910,4910,4901,4821,4783,4730,4692,4623,4622,4623,4580,4485,4307,4112,3923,3792,3727,3688,3668,3626,3565,3503,3451,3408,3375,3318,3269,3230,3188,3132,3100,3089,3059,3016,2979,2928,2863,2811,2767,2714,2701,2696,2713,2730,2741,2753,2765,2770,2760,2747,2738,2753,2808,2912,3054,3298,3576,3886,4287,4701,5141,5575,6107,6696,7220,7808,8376,8751,9285,9880,10283,10738,11089,11384,11592,12169,12540,12895,13066,13286,13481,13497,13650,13782,13921,13902,13981,14272,14254,14338,14388,14450,14501,14483,14489,14525,14540,14619,14682,14838,14934,14902,14949,15173,15009,15065,15079,15070,15094,15158,15216,15405,15583,15781,15920,15815,15166,15370,15629,15847,15893,15894,15896,15646,15613,15661,15577,15581,15635,15717,15694,15678,15727,15820,15808,15698,15672,15561,15571,15525,15461,15479,15573,15558,15374,15303,15228,15117,15108,15164,15105,15088,15036,15041,15018,14971,14949,14937,15012,14824,14850,14939,14917,14893,14883,14985,14783,14748,14833,14878,14667,14511,14463,14404,14449,14422,14395,14403,14336,14325,14258,14095,13992,13980,13910,13824,13694,13546,13328,13101,12883,12590,12273,11958,11531,11065,10621,10148,9721,9167,8630,8103,7632,7209,6752,6368,5965,5579,5292,5041,4858,4752,4698,4667,4616,4593,4578,4567,4578,4564,4541,4553,4589,4556,4568,4578,4554,4563,4533,4517,4473,4443,4371,4317,4239,4163,4119,4125,4095,4092,4103,4074,4055,4013,3980,3978,3980,3928,3911,3926,3911,3953,3984,4005,3982,3982,3977,3980,4008,4055,4076,4114,4172,4163,4142,4149,
Natural gas,9009,9311,9396,9107,9005,8916,8834,8818,8784,8797,8848,8861,8897,8880,8805,8760,8735,8683,8590,8515,8418,8407,8366,8338,8362,8290,8166,8192,8206,8226,8195,8145,8158,8097,8083,8185,8152,8586,8991,8954,9027,9025,9062,9063,9071,9161,9197,9272,9300,9380,9485,9351,9290,9260,9317,9436,9475,9487,9569,9650,9681,9787,9852,9942,9945,9971,9966,9890,9641,9650,9657,9654,9715,9800,9718,9718,9720,9713,9726,9689,9530,9229,9266,9323,9064,8737,8483,8382,8365,8222,7892,7465,6977,6659,6736,6730,6786,6326,5864,5479,5155,5025,5020,5120,5387,5442,5448,5633,5582,5503,5573,5443,5329,5081,5114,5143,5021,4980,4922,4936,4917,4821,4801,4856,4876,4911,5032,4953,4930,4967,4953,5042,5081,4966,4949,4841,4883,4821,4896,4790,4850,4786,4739,4726,4822,4839,4992,5076,5148,5159,5097,4999,4992,5036,5046,5119,5119,5104,5117,5068,5060,5089,5132,5161,5214,5285,5306,5191,5243,5493,5669,5699,5852,5894,5931,6129,6263,6304,6342,6409,6400,6384,6286,6251,6441,6614,6694,6717,7020,7113,7327,7339,7395,7180,6869,6828,6914,6904,7360,7531,7550,7635,7779,7786,7897,7896,8012,8242,8383,8700,8788,9192,9508,9782,9991,10136,10313,9977,9688,10026,10422,10848,11281,11524,12029,12105,12229,12287,12379,12742,12946,13147,13272,13215,13435,13475,13491,13436,13447,13597,13631,13692,13770,13731,13731,13663,13574,13401,13260,13211,13215,13079,13142,13044,12981,12930,12667,12550,12557,12396,12325,12174,11982,11890,11823,12067,12044,12049,11961,11924,11796,11549,11404,11212,10944,10750,10705,10311,10079,10045,9923,9759,9716,9572,9369,9277,9319,9123
Large hydro,1234,1061,937,926,924,923,921,937,925,916,909,906,911,920,923,923,910,902,896,899,897,901,910,900,902,896,894,905,903,912,916,918,921,920,923,951,909,682,594,578,572,572,585,569,582,595,602,601,632,644,678,706,725,734,713,728,749,746,751,784,843,994,1042,1056,1059,1046,1035,1276,1386,1391,1402,1405,1426,1537,1596,1590,1586,1574,1569,1583,1583,1574,1277,1233,1147,982,909,831,774,775,754,733,805,779,829,831,884,983,1003,926,989,984,936,808,453,474,462,443,437,352,362,359,555,553,552,544,546,533,525,520,521,428,338,336,359,333,344,346,350,353,359,363,404,417,403,411,396,398,400,403,397,425,371,361,385,319,242,241,273,264,285,229,205,218,202,203,199,190,211,191,192,190,185,190,178,179,187,193,187,210,306,242,206,191,192,200,207,216,220,220,261,507,628,592,599,611,706,612,607,605,628,627,661,908,1003,926,896,888,892,899,907,924,1010,1122,1192,1303,1351,1283,1268,1268,1299,1299,1390,1507,1603,1668,1755,1953,2036,2078,2107,2252,2454,2402,2585,2798,2947,3005,2985,2961,2911,2843,2814,2832,2868,2830,2812,2800,2795,2808,2820,2862,2899,2876,2880,2861,2857,2833,2835,2735,2629,2593,2566,2508,2525,2464,2348,2304,2281,2243,2221,2214,2232,2180,2066,1852,1732,1772,1783,1762,1726,1687,1690,1656,1669,1626,1524,1406,1390,1373,1374,1364,1356,1357,1331,1307,1338,1338
Imports,5038,4835,4992,5142,5206,5190,5202,5177,5185,5176,5140,5151,5180,5138,5221,5261,5240,5258,5250,5195,5210,5154,5094,5024,4999,5074,5099,5066,5070,5117,5082,5090,5048,5132,5237,5253,5454,5580,5573,5609,5571,5583,5572,5580,5562,5555,5567,5604,5637,5527,5409,5538,5647,5635,5611,5622,5601,5704,5752,5770,5729,5682,5701,5763,5852,5960,6083,5904,5958,6062,6148,6207,6245,6341,6495,6542,6555,6384,6204,6003,5889,5899,5956,5759,5641,5727,5601,5322,4880,4618,4349,4212,4224,4021,3706,3383,3065,2799,2839,3046,3067,2835,2682,2694,2621,2393,2246,2094,1882,1729,1703,1550,1441,1397,1378,1485,1444,1346,1381,1277,1209,1235,1197,1106,1003,856,860,793,762,776,710,712,526,402,314,184,103,257,940,774,453,445,467,564,375,644,716,682,693,539,564,681,826,841,848,775,770,1063,1091,1399,1507,1603,1607,1773,1834,1910,1927,1995,2062,2134,2171,2390,2318,2203,2301,2467,2551,2588,2581,2561,2550,2398,2118,2230,2312,2359,2304,2325,2392,2425,2279,2271,2352,2256,2293,2542,2492,2658,2783,2651,2645,2710,2712,2741,2672,2834,2840,2731,2833,2751,2913,2837,2826,2814,2944,3148,3539,4060,4606,4974,5078,5119,5096,5383,5379,5492,5647,5923,6254,6194,6299,6432,6567,6633,6509,6503,6534,6583,6623,6581,6571,6453,6286,6285,6278,6298,6323,6403,6479,6555,6686,6698,6695,6702,6594,6669,6914,7156,7229,7309,7292,7329,7385,7302,7195,6861,6874,6670,6598,6507,6516,6661,6682,6646,6761,6710,6746,7155,7303,7192,7121,7054,6941,6892,6831,6843,6716,6871
Batteries,-1,-31,-48,-47,-47,-47,-82,-70,-67,-83,-83,-91,-144,-90,-73,-61,-73,-95,-97,-105,-126,-89,-63,-71,-111,-41,15,-2,16,0,1,1,0,0,5,33,-4,-36,-37,-44,-70,-76,-51,-64,-64,-80,-99,-116,-112,-33,27,29,36,82,115,118,166,113,91,99,149,168,156,152,141,114,89,149,95,60,54,54,25,67,71,60,37,29,15,1,-9,-5,1,-58,-46,-28,-28,-45,-50,-43,-17,-7,26,-30,-72,-102,-101,-50,18,-122,-44,-54,-124,-110,-38,-48,-91,-54,3,-83,-86,-49,12,11,-94,-155,-71,-68,-39,-50,-73,-76,-64,2,4,-97,-68,-14,-51,-64,-18,-101,-40,-59,-75,-67,-104,-59,-47,-64,-25,-109,-90,-124,-81,-96,-78,-135,-60,18,23,-32,-42,-21,-43,-39,-30,-46,8,-65,-48,-60,-11,-130,-197,-181,-22,90,84,11,-125,-216,-93,12,-100,-240,-276,-234,-188,-170,-170,-92,7,-82,-168,-191,-144,-194,-178,-157,-177,-188,-146,-69,-85,-71,-34,-44,-123,-77,16,15,72,17,13,-88,-96,10,6,64,71,76,25,30,50,39,-14,-16,-27,19,127,164,176,138,155,148,168,161,168,168,137,130,131,149,187,162,176,190,173,178,164,162,204,184,159,151,147,132,106,52,60,50,29,92,129,134,229,157,49,7,-9,-20,-71,-17,27,127,161,116,70,65,40,13,12,-14,13,-15,-56,-24,-67,-57,-58,-48,-70,-43,-32,-37,-67,-79
Nuclear,2152,2152,2152,2152,2151,2152,2152,2153,2153,2152,2152,2153,2152,2153,2153,2153,2153,2153,2152,2151,2150,2151,2151,2150,2150,2151,2154,2157,2160,2164,2167,2170,2175,2177,2179,2182,2184,2188,2190,2193,2196,2199,2202,2205,2208,2211,2213,2217,2219,2222,2225,2227,2229,2230,2231,2232,2233,2233,2234,2234,2234,2234,2236,2236,2236,2236,2237,2237,2236,2237,2238,2239,2239,2240,2240,2241,2241,2242,2242,2241,2243,2242,2243,2242,2243,2243,2243,2243,2243,2243,2242,2242,2242,2242,2240,2239,2239,2239,2240,2244,2247,2250,2252,2257,2258,2261,2263,2266,2269,2270,2271,2274,2274,2274,2276,2276,2275,2276,2276,2276,2276,2276,2277,2276,2275,2274,2275,2275,2273,2274,2274,2273,2274,2274,2274,2274,2274,2274,2273,2273,2272,2273,2273,2273,2273,2273,2272,2273,2272,2274,2273,2273,2273,2273,2274,2274,2274,2275,2275,2274,2274,2274,2275,2274,2274,2274,2273,2273,2273,2274,2274,2275,2275,2276,2276,2276,2276,2275,2275,2274,2276,2274,2274,2274,2274,2273,2273,2273,2273,2273,2273,2272,2273,2273,2273,2273,2273,2274,2273,2274,2272,2273,2273,2273,2274,2273,2273,2273,2272,2273,2272,2272,2271,2272,2272,2273,2273,2271,2272,2272,2272,2273,2273,2273,2272,2272,2273,2273,2274,2274,2274,2274,2273,2273,2272,2273,2273,2272,2273,2272,2271,2271,2271,2271,2271,2272,2271,2271,2271,2271,2271,2270,2270,2272,2271,2271,2271,2271,2271,2272,2272,2272,2272,2273,2273,2273,2274,2275,2276,2277,2278,2278,2277,2278,2278,2277,2278,2277,2277,2276,2276,2277,2277,2276,2275,2274,2274,2272
Coal,19,19,19,19,20,20,20,19,18,18,19,20,20,20,22,22,22,23,21,22,22,21,21,21,21,21,21,22,22,21,21,22,22,22,22,22,22,22,22,22,21,22,22,22,21,21,21,21,21,21,21,22,22,22,22,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,21,21,21,22,21,21,21,21,19,20,20,20,20,21,21,21,21,21,21,20,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,21,21,21,21,21,22,22,22,22,21,19,20,20,20,20,20,20,21,21,20,20,20,20,21,20,20,20,21,20,20,20,20,21,20,20,20,19,20,20,20,20,21,22,20,22,21,21,21,21,22,22,21,21,21,22,22,22,22,21,20,20,20,19,19,19,19,19,19,20,19,20,19,20,19,19,19,19,19,19,19,19,19,19,18,19,19,19,19,20,20,20,19,20,20,20,20,20,19,19,19,19,19,19,19,20,20,19,19,19,19,19,19,19,19,20,20,19,19,20,19,20,19,19,18,20,20,21,20,21,21,21,21,21,21,20,21,21,20,20,20,20,20,20,19,19,19,19,19,20,19,20,19,20,19,19,19,19,19,19,19,20,20,20,19,20,19,19,20,20,20,20,20,20,20,20,19,20,20,19,19,19,20
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
