INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2021-03-02T07:00:00-00:00,2021-03-02T08:00:00-00:00,1,2021-03-01,24,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2669.57,DAM,1
2021-03-01T10:00:00-00:00,2021-03-01T11:00:00-00:00,1,2021-03-01,3,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2630.31,DAM,1
2021-03-01T21:00:00-00:00,2021-03-01T22:00:00-00:00,1,2021-03-01,14,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2239.6,DAM,1
2021-03-01T09:00:00-00:00,2021-03-01T10:00:00-00:00,1,2021-03-01,2,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2593.62,DAM,1
2021-03-01T18:00:00-00:00,2021-03-01T19:00:00-00:00,1,2021-03-01,11,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2349.62,DAM,1
2021-03-01T23:00:00-00:00,2021-03-02T00:00:00-00:00,1,2021-03-01,16,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2531.73,DAM,1
2021-03-02T06:00:00-00:00,2021-03-02T07:00:00-00:00,1,2021-03-01,23,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2764.26,DAM,1
2021-03-01T16:00:00-00:00,2021-03-01T17:00:00-00:00,1,2021-03-01,9,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2823.52,DAM,1
2021-03-01T17:00:00-00:00,2021-03-01T18:00:00-00:00,1,2021-03-01,10,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2547.51,DAM,1
2021-03-01T19:00:00-00:00,2021-03-01T20:00:00-00:00,1,2021-03-01,12,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2241.23,DAM,1
2021-03-01T12:00:00-00:00,2021-03-01T13:00:00-00:00,1,2021-03-01,5,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3013.36,DAM,1
2021-03-02T05:00:00-00:00,2021-03-02T06:00:00-00:00,1,2021-03-01,22,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2953.36,DAM,1
2021-03-01T08:00:00-00:00,2021-03-01T09:00:00-00:00,1,2021-03-01,1,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2593.76,DAM,1
2021-03-01T13:00:00-00:00,2021-03-01T14:00:00-00:00,1,2021-03-01,6,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3369.9,DAM,1
2021-03-02T03:00:00-00:00,2021-03-02T04:00:00-00:00,1,2021-03-01,20,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1249.9,DAM,2
2021-03-01T13:00:00-00:00,2021-03-01T14:00:00-00:00,1,2021-03-01,6,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1044.51,DAM,2
2021-03-01T16:00:00-00:00,2021-03-01T17:00:00-00:00,1,2021-03-01,9,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1218,DAM,2
2021-03-01T21:00:00-00:00,2021-03-01T22:00:00-00:00,1,2021-03-01,14,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1112.76,DAM,2
2021-03-02T06:00:00-00:00,2021-03-02T07:00:00-00:00,1,2021-03-01,23,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1044.54,DAM,2
2021-03-01T08:00:00-00:00,2021-03-01T09:00:00-00:00,1,2021-03-01,1,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,923.95,DAM,2
2021-03-01T12:00:00-00:00,2021-03-01T13:00:00-00:00,1,2021-03-01,5,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,951.27,DAM,2
2021-03-01T18:00:00-00:00,2021-03-01T19:00:00-00:00,1,2021-03-01,11,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1152.68,DAM,2
2021-03-01T14:00:00-00:00,2021-03-01T15:00:00-00:00,1,2021-03-01,7,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1178.14,DAM,2
2021-03-01T17:00:00-00:00,2021-03-01T18:00:00-00:00,1,2021-03-01,10,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1186.15,DAM,2
2021-03-02T04:00:00-00:00,2021-03-02T05:00:00-00:00,1,2021-03-01,21,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1210.74,DAM,2
2021-03-02T05:00:00-00:00,2021-03-02T06:00:00-00:00,1,2021-03-01,22,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1137.22,DAM,2
2021-03-01T22:00:00-00:00,2021-03-01T23:00:00-00:00,1,2021-03-01,15,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1110.06,DAM,2
2021-03-01T23:00:00-00:00,2021-03-02T00:00:00-00:00,1,2021-03-01,16,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1116.65,DAM,2
2021-03-01T19:00:00-00:00,2021-03-01T20:00:00-00:00,1,2021-03-01,12,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1133.16,DAM,2
2021-03-01T20:00:00-00:00,2021-03-01T21:00:00-00:00,1,2021-03-01,13,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1121.09,DAM,2
2021-03-02T07:00:00-00:00,2021-03-02T08:00:00-00:00,1,2021-03-01,24,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,966.98,DAM,2
2021-03-01T09:00:00-00:00,2021-03-01T10:00:00-00:00,1,2021-03-01,2,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,897.63,DAM,2
2021-03-01T15:00:00-00:00,2021-03-01T16:00:00-00:00,1,2021-03-01,8,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1227.38,DAM,2
2021-03-01T11:00:00-00:00,2021-03-01T12:00:00-00:00,1,2021-03-01,4,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,904.67,DAM,2
2021-03-02T01:00:00-00:00,2021-03-02T02:00:00-00:00,1,2021-03-01,18,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1182.4,DAM,2
2021-03-02T02:00:00-00:00,2021-03-02T03:00:00-00:00,1,2021-03-01,19,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1253.89,DAM,2
2021-03-01T10:00:00-00:00,2021-03-01T11:00:00-00:00,1,2021-03-01,3,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,891.31,DAM,2
2021-03-02T00:00:00-00:00,2021-03-02T01:00:00-00:00,1,2021-03-01,17,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1139.99,DAM,2
2021-03-02T00:00:00-00:00,2021-03-02T01:00:00-00:00,1,2021-03-01,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,22563.63,DAM,3
2021-03-01T08:00:00-00:00,2021-03-01T09:00:00-00:00,1,2021-03-01,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,19699.6,DAM,3
2021-03-01T10:00:00-00:00,2021-03-01T11:00:00-00:00,1,2021-03-01,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,19007.23,DAM,3
2021-03-01T15:00:00-00:00,2021-03-01T16:00:00-00:00,1,2021-03-01,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,24002.31,DAM,3
2021-03-02T01:00:00-00:00,2021-03-02T02:00:00-00:00,1,2021-03-01,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,24819.76,DAM,3
2021-03-01T18:00:00-00:00,2021-03-01T19:00:00-00:00,1,2021-03-01,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,20074.68,DAM,3
2021-03-01T14:00:00-00:00,2021-03-01T15:00:00-00:00,1,2021-03-01,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,23583.36,DAM,3
2021-03-02T07:00:00-00:00,2021-03-02T08:00:00-00:00,1,2021-03-01,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,21726.27,DAM,3
2021-03-01T21:00:00-00:00,2021-03-01T22:00:00-00:00,1,2021-03-01,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,19420.13,DAM,3
2021-03-01T23:00:00-00:00,2021-03-02T00:00:00-00:00,1,2021-03-01,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,21071.19,DAM,3
2021-03-02T04:00:00-00:00,2021-03-02T05:00:00-00:00,1,2021-03-01,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,25761.87,DAM,3
2021-03-01T09:00:00-00:00,2021-03-01T10:00:00-00:00,1,2021-03-01,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,19270.35,DAM,3
2021-03-01T13:00:00-00:00,2021-03-01T14:00:00-00:00,1,2021-03-01,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,21428.8,DAM,3
2021-03-01T16:00:00-00:00,2021-03-01T17:00:00-00:00,1,2021-03-01,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,22708.33,DAM,3
2021-03-01T19:00:00-00:00,2021-03-01T20:00:00-00:00,1,2021-03-01,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,19486.77,DAM,3
2021-03-01T22:00:00-00:00,2021-03-01T23:00:00-00:00,1,2021-03-01,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,19950.65,DAM,3
2021-03-02T02:00:00-00:00,2021-03-02T03:00:00-00:00,1,2021-03-01,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,26719.92,DAM,3
2021-03-02T03:00:00-00:00,2021-03-02T04:00:00-00:00,1,2021-03-01,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,26595.35,DAM,3
2021-03-02T05:00:00-00:00,2021-03-02T06:00:00-00:00,1,2021-03-01,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,24664.47,DAM,3
2021-03-01T11:00:00-00:00,2021-03-01T12:00:00-00:00,1,2021-03-01,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,19096.27,DAM,3
2021-03-01T12:00:00-00:00,2021-03-01T13:00:00-00:00,1,2021-03-01,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,19818.74,DAM,3
2021-03-01T17:00:00-00:00,2021-03-01T18:00:00-00:00,1,2021-03-01,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,21242.66,DAM,3
2021-03-01T20:00:00-00:00,2021-03-01T21:00:00-00:00,1,2021-03-01,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,19271.71,DAM,3
2021-03-02T06:00:00-00:00,2021-03-02T07:00:00-00:00,1,2021-03-01,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,23109.44,DAM,3
2021-03-01T12:00:00-00:00,2021-03-01T13:00:00-00:00,1,2021-03-01,5,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1942.1,DAM,4
2021-03-01T14:00:00-00:00,2021-03-01T15:00:00-00:00,1,2021-03-01,7,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2253.66,DAM,4
2021-03-02T02:00:00-00:00,2021-03-02T03:00:00-00:00,1,2021-03-01,19,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2096.42,DAM,4
2021-03-02T04:00:00-00:00,2021-03-02T05:00:00-00:00,1,2021-03-01,21,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1979.79,DAM,4
2021-03-02T05:00:00-00:00,2021-03-02T06:00:00-00:00,1,2021-03-01,22,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1873.12,DAM,4
2021-03-01T17:00:00-00:00,2021-03-01T18:00:00-00:00,1,2021-03-01,10,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2111.84,DAM,4
2021-03-01T20:00:00-00:00,2021-03-01T21:00:00-00:00,1,2021-03-01,13,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1927.03,DAM,4
2021-03-01T10:00:00-00:00,2021-03-01T11:00:00-00:00,1,2021-03-01,3,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1750.66,DAM,4
2021-03-01T11:00:00-00:00,2021-03-01T12:00:00-00:00,1,2021-03-01,4,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1808.07,DAM,4
2021-03-01T13:00:00-00:00,2021-03-01T14:00:00-00:00,1,2021-03-01,6,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2130.44,DAM,4
2021-03-01T15:00:00-00:00,2021-03-01T16:00:00-00:00,1,2021-03-01,8,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2237.82,DAM,4
2021-03-01T16:00:00-00:00,2021-03-01T17:00:00-00:00,1,2021-03-01,9,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2175.8,DAM,4
2021-03-01T08:00:00-00:00,2021-03-01T09:00:00-00:00,1,2021-03-01,1,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1717.32,DAM,4
2021-03-01T22:00:00-00:00,2021-03-01T23:00:00-00:00,1,2021-03-01,15,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1871.61,DAM,4
2021-03-02T01:00:00-00:00,2021-03-02T02:00:00-00:00,1,2021-03-01,18,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2032.43,DAM,4
2021-03-02T06:00:00-00:00,2021-03-02T07:00:00-00:00,1,2021-03-01,23,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1781.45,DAM,4
2021-03-02T07:00:00-00:00,2021-03-02T08:00:00-00:00,1,2021-03-01,24,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1737.6,DAM,4
2021-03-01T18:00:00-00:00,2021-03-01T19:00:00-00:00,1,2021-03-01,11,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2044.74,DAM,4
2021-03-02T00:00:00-00:00,2021-03-02T01:00:00-00:00,1,2021-03-01,17,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1943.5,DAM,4
2021-03-01T19:00:00-00:00,2021-03-01T20:00:00-00:00,1,2021-03-01,12,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1978.14,DAM,4
2021-03-01T23:00:00-00:00,2021-03-02T00:00:00-00:00,1,2021-03-01,16,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1870.25,DAM,4
2021-03-02T03:00:00-00:00,2021-03-02T04:00:00-00:00,1,2021-03-01,20,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2065.46,DAM,4
2021-03-01T09:00:00-00:00,2021-03-01T10:00:00-00:00,1,2021-03-01,2,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1721.79,DAM,4
2021-03-01T21:00:00-00:00,2021-03-01T22:00:00-00:00,1,2021-03-01,14,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1892.26,DAM,4
2021-03-01T20:00:00-00:00,2021-03-01T21:00:00-00:00,1,2021-03-01,13,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,1.64,DAM,5
2021-03-01T15:00:00-00:00,2021-03-01T16:00:00-00:00,1,2021-03-01,8,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,1.73,DAM,5
2021-03-02T07:00:00-00:00,2021-03-02T08:00:00-00:00,1,2021-03-01,24,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,1.29,DAM,5
2021-03-02T06:00:00-00:00,2021-03-02T07:00:00-00:00,1,2021-03-01,23,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,1.37,DAM,5
2021-03-01T14:00:00-00:00,2021-03-01T15:00:00-00:00,1,2021-03-01,7,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,1.11,DAM,5
2021-03-01T11:00:00-00:00,2021-03-01T12:00:00-00:00,1,2021-03-01,4,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,1.49,DAM,5
2021-03-01T13:00:00-00:00,2021-03-01T14:00:00-00:00,1,2021-03-01,6,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,1.33,DAM,5
2021-03-01T17:00:00-00:00,2021-03-01T18:00:00-00:00,1,2021-03-01,10,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,0.71,DAM,5
2021-03-01T19:00:00-00:00,2021-03-01T20:00:00-00:00,1,2021-03-01,12,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,1.63,DAM,5
2021-03-02T05:00:00-00:00,2021-03-02T06:00:00-00:00,1,2021-03-01,22,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,1.41,DAM,5
2021-03-01T08:00:00-00:00,2021-03-01T09:00:00-00:00,1,2021-03-01,1,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,1.65,DAM,5
2021-03-02T03:00:00-00:00,2021-03-02T04:00:00-00:00,1,2021-03-01,20,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,1.2,DAM,5
2021-03-02T04:00:00-00:00,2021-03-02T05:00:00-00:00,1,2021-03-01,21,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,0.99,DAM,5
2021-03-02T00:00:00-00:00,2021-03-02T01:00:00-00:00,1,2021-03-01,17,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,1.3,DAM,5
2021-03-02T01:00:00-00:00,2021-03-02T02:00:00-00:00,1,2021-03-01,18,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,1.4,DAM,5
2021-03-01T16:00:00-00:00,2021-03-01T17:00:00-00:00,1,2021-03-01,9,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,0.74,DAM,5
2021-03-01T18:00:00-00:00,2021-03-01T19:00:00-00:00,1,2021-03-01,11,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,1,DAM,5
2021-03-01T22:00:00-00:00,2021-03-01T23:00:00-00:00,1,2021-03-01,15,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,1.58,DAM,5
2021-03-01T12:00:00-00:00,2021-03-01T13:00:00-00:00,1,2021-03-01,5,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,1.25,DAM,5
2021-03-01T09:00:00-00:00,2021-03-01T10:00:00-00:00,1,2021-03-01,2,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,1.64,DAM,5
2021-03-01T23:00:00-00:00,2021-03-02T00:00:00-00:00,1,2021-03-01,16,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,2,DAM,5
2021-03-02T02:00:00-00:00,2021-03-02T03:00:00-00:00,1,2021-03-01,19,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,0.96,DAM,5
2021-03-01T10:00:00-00:00,2021-03-01T11:00:00-00:00,1,2021-03-01,3,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,1.76,DAM,5
2021-03-01T21:00:00-00:00,2021-03-01T22:00:00-00:00,1,2021-03-01,14,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,1.29,DAM,5
2021-03-01T23:00:00-00:00,2021-03-02T00:00:00-00:00,1,2021-03-01,16,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3474.71,DAM,6
2021-03-01T12:00:00-00:00,2021-03-01T13:00:00-00:00,1,2021-03-01,5,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3481.58,DAM,6
2021-03-01T09:00:00-00:00,2021-03-01T10:00:00-00:00,1,2021-03-01,2,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3399.43,DAM,6
2021-03-01T11:00:00-00:00,2021-03-01T12:00:00-00:00,1,2021-03-01,4,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3408.62,DAM,6
2021-03-01T14:00:00-00:00,2021-03-01T15:00:00-00:00,1,2021-03-01,7,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3759.22,DAM,6
2021-03-01T21:00:00-00:00,2021-03-01T22:00:00-00:00,1,2021-03-01,14,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3464.39,DAM,6
2021-03-01T22:00:00-00:00,2021-03-01T23:00:00-00:00,1,2021-03-01,15,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3454,DAM,6
2021-03-02T02:00:00-00:00,2021-03-02T03:00:00-00:00,1,2021-03-01,19,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4005.84,DAM,6
2021-03-02T04:00:00-00:00,2021-03-02T05:00:00-00:00,1,2021-03-01,21,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3908.46,DAM,6
2021-03-02T03:00:00-00:00,2021-03-02T04:00:00-00:00,1,2021-03-01,20,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3993.23,DAM,6
2021-03-02T06:00:00-00:00,2021-03-02T07:00:00-00:00,1,2021-03-01,23,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3625.05,DAM,6
2021-03-01T15:00:00-00:00,2021-03-01T16:00:00-00:00,1,2021-03-01,8,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3755.29,DAM,6
2021-03-01T20:00:00-00:00,2021-03-01T21:00:00-00:00,1,2021-03-01,13,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3488,DAM,6
2021-03-02T07:00:00-00:00,2021-03-02T08:00:00-00:00,1,2021-03-01,24,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3491.86,DAM,6
2021-03-01T19:00:00-00:00,2021-03-01T20:00:00-00:00,1,2021-03-01,12,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3513.75,DAM,6
2021-03-02T00:00:00-00:00,2021-03-02T01:00:00-00:00,1,2021-03-01,17,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3573.4,DAM,6
