INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2021-11-02T04:00:00-00:00,2021-11-02T05:00:00-00:00,1,2021-11-01,22,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1714.89,DAM,2
2021-11-02T02:00:00-00:00,2021-11-02T03:00:00-00:00,1,2021-11-01,20,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1865.36,DAM,2
2021-11-02T03:00:00-00:00,2021-11-02T04:00:00-00:00,1,2021-11-01,21,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1814.77,DAM,2
2021-11-02T00:00:00-00:00,2021-11-02T01:00:00-00:00,1,2021-11-01,18,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1812.87,DAM,2
2021-11-01T15:00:00-00:00,2021-11-01T16:00:00-00:00,1,2021-11-01,9,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1728.11,DAM,2
2021-11-01T07:00:00-00:00,2021-11-01T08:00:00-00:00,1,2021-11-01,1,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1344.24,DAM,2
2021-11-02T06:00:00-00:00,2021-11-02T07:00:00-00:00,1,2021-11-01,24,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1474.79,DAM,2
2021-11-01T09:00:00-00:00,2021-11-01T10:00:00-00:00,1,2021-11-01,3,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1273.39,DAM,2
2021-11-01T08:00:00-00:00,2021-11-01T09:00:00-00:00,1,2021-11-01,2,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,210.34,DAM,3
2021-11-01T23:00:00-00:00,2021-11-02T00:00:00-00:00,1,2021-11-01,17,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,298.09,DAM,3
2021-11-02T05:00:00-00:00,2021-11-02T06:00:00-00:00,1,2021-11-01,23,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,268.51,DAM,3
2021-11-01T19:00:00-00:00,2021-11-01T20:00:00-00:00,1,2021-11-01,13,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,287.29,DAM,3
2021-11-01T18:00:00-00:00,2021-11-01T19:00:00-00:00,1,2021-11-01,12,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,287.01,DAM,3
2021-11-02T01:00:00-00:00,2021-11-02T02:00:00-00:00,1,2021-11-01,19,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,304.73,DAM,3
2021-11-01T11:00:00-00:00,2021-11-01T12:00:00-00:00,1,2021-11-01,5,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,210.28,DAM,3
2021-11-01T09:00:00-00:00,2021-11-01T10:00:00-00:00,1,2021-11-01,3,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,206.86,DAM,3
2021-11-01T07:00:00-00:00,2021-11-01T08:00:00-00:00,1,2021-11-01,1,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,216.88,DAM,3
2021-11-01T16:00:00-00:00,2021-11-01T17:00:00-00:00,1,2021-11-01,10,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,281.95,DAM,3
2021-11-01T21:00:00-00:00,2021-11-01T22:00:00-00:00,1,2021-11-01,15,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,292.19,DAM,3
2021-11-01T20:00:00-00:00,2021-11-01T21:00:00-00:00,1,2021-11-01,14,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,290.23,DAM,3
2021-11-01T17:00:00-00:00,2021-11-01T18:00:00-00:00,1,2021-11-01,11,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,286.06,DAM,3
2021-11-01T15:00:00-00:00,2021-11-01T16:00:00-00:00,1,2021-11-01,9,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,275.18,DAM,3
2021-11-01T10:00:00-00:00,2021-11-01T11:00:00-00:00,1,2021-11-01,4,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,206.04,DAM,3
2021-11-02T04:00:00-00:00,2021-11-02T05:00:00-00:00,1,2021-11-01,22,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,286.12,DAM,3
2021-11-02T00:00:00-00:00,2021-11-02T01:00:00-00:00,1,2021-11-01,18,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,310.26,DAM,3
2021-11-01T12:00:00-00:00,2021-11-01T13:00:00-00:00,1,2021-11-01,6,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,221.21,DAM,3
2021-11-02T06:00:00-00:00,2021-11-02T07:00:00-00:00,1,2021-11-01,24,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,251.7,DAM,3
2021-11-02T03:00:00-00:00,2021-11-02T04:00:00-00:00,1,2021-11-01,21,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,296.67,DAM,3
2021-11-02T02:00:00-00:00,2021-11-02T03:00:00-00:00,1,2021-11-01,20,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,303.01,DAM,3
2021-11-01T14:00:00-00:00,2021-11-01T15:00:00-00:00,1,2021-11-01,8,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,263.17,DAM,3
2021-11-01T13:00:00-00:00,2021-11-01T14:00:00-00:00,1,2021-11-01,7,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,244.38,DAM,3
2021-11-01T22:00:00-00:00,2021-11-01T23:00:00-00:00,1,2021-11-01,16,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,293.24,DAM,3
2021-11-01T10:00:00-00:00,2021-11-01T11:00:00-00:00,1,2021-11-01,4,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,72.9,DAM,4
2021-11-02T03:00:00-00:00,2021-11-02T04:00:00-00:00,1,2021-11-01,21,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,105.51,DAM,4
2021-11-01T22:00:00-00:00,2021-11-01T23:00:00-00:00,1,2021-11-01,16,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,106.48,DAM,4
2021-11-01T07:00:00-00:00,2021-11-01T08:00:00-00:00,1,2021-11-01,1,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,76.72,DAM,4
2021-11-01T15:00:00-00:00,2021-11-01T16:00:00-00:00,1,2021-11-01,9,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,105.23,DAM,4
2021-11-02T02:00:00-00:00,2021-11-02T03:00:00-00:00,1,2021-11-01,20,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,112.05,DAM,4
2021-11-02T05:00:00-00:00,2021-11-02T06:00:00-00:00,1,2021-11-01,23,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,90.38,DAM,4
2021-11-01T21:00:00-00:00,2021-11-01T22:00:00-00:00,1,2021-11-01,15,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,106.7,DAM,4
2021-11-01T09:00:00-00:00,2021-11-01T10:00:00-00:00,1,2021-11-01,3,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,73.04,DAM,4
2021-11-01T23:00:00-00:00,2021-11-02T00:00:00-00:00,1,2021-11-01,17,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,106,DAM,4
2021-11-01T18:00:00-00:00,2021-11-01T19:00:00-00:00,1,2021-11-01,12,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,107.76,DAM,4
2021-11-02T01:00:00-00:00,2021-11-02T02:00:00-00:00,1,2021-11-01,19,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,113.21,DAM,4
2021-11-01T11:00:00-00:00,2021-11-01T12:00:00-00:00,1,2021-11-01,5,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,75,DAM,4
2021-11-01T13:00:00-00:00,2021-11-01T14:00:00-00:00,1,2021-11-01,7,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,93.17,DAM,4
2021-11-01T14:00:00-00:00,2021-11-01T15:00:00-00:00,1,2021-11-01,8,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,102.46,DAM,4
2021-11-01T19:00:00-00:00,2021-11-01T20:00:00-00:00,1,2021-11-01,13,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,107.84,DAM,4
2021-11-02T00:00:00-00:00,2021-11-02T01:00:00-00:00,1,2021-11-01,18,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,107.97,DAM,4
2021-11-01T12:00:00-00:00,2021-11-01T13:00:00-00:00,1,2021-11-01,6,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,80.81,DAM,4
2021-11-01T16:00:00-00:00,2021-11-01T17:00:00-00:00,1,2021-11-01,10,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,107.25,DAM,4
2021-11-01T17:00:00-00:00,2021-11-01T18:00:00-00:00,1,2021-11-01,11,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,107.28,DAM,4
2021-11-01T20:00:00-00:00,2021-11-01T21:00:00-00:00,1,2021-11-01,14,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,107.05,DAM,4
2021-11-02T04:00:00-00:00,2021-11-02T05:00:00-00:00,1,2021-11-01,22,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,97.4,DAM,4
2021-11-01T08:00:00-00:00,2021-11-01T09:00:00-00:00,1,2021-11-01,2,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,74.34,DAM,4
2021-11-02T06:00:00-00:00,2021-11-02T07:00:00-00:00,1,2021-11-01,24,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,84.61,DAM,4
2021-11-01T11:00:00-00:00,2021-11-01T12:00:00-00:00,1,2021-11-01,5,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,87.38,DAM,5
2021-11-01T15:00:00-00:00,2021-11-01T16:00:00-00:00,1,2021-11-01,9,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,120.86,DAM,5
2021-11-01T13:00:00-00:00,2021-11-01T14:00:00-00:00,1,2021-11-01,7,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,106.52,DAM,5
2021-11-02T03:00:00-00:00,2021-11-02T04:00:00-00:00,1,2021-11-01,21,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,128.28,DAM,5
2021-11-02T04:00:00-00:00,2021-11-02T05:00:00-00:00,1,2021-11-01,22,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,117.28,DAM,5
2021-11-01T16:00:00-00:00,2021-11-01T17:00:00-00:00,1,2021-11-01,10,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,124.14,DAM,5
2021-11-01T19:00:00-00:00,2021-11-01T20:00:00-00:00,1,2021-11-01,13,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,125.6,DAM,5
2021-11-01T07:00:00-00:00,2021-11-01T08:00:00-00:00,1,2021-11-01,1,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,90.11,DAM,5
2021-11-01T17:00:00-00:00,2021-11-01T18:00:00-00:00,1,2021-11-01,11,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,124.55,DAM,5
2021-11-01T23:00:00-00:00,2021-11-02T00:00:00-00:00,1,2021-11-01,17,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,128.63,DAM,5
2021-11-01T10:00:00-00:00,2021-11-01T11:00:00-00:00,1,2021-11-01,4,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,84.5,DAM,5
2021-11-01T18:00:00-00:00,2021-11-01T19:00:00-00:00,1,2021-11-01,12,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,124.97,DAM,5
2021-11-01T20:00:00-00:00,2021-11-01T21:00:00-00:00,1,2021-11-01,14,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,125.61,DAM,5
2021-11-02T01:00:00-00:00,2021-11-02T02:00:00-00:00,1,2021-11-01,19,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,139.27,DAM,5
2021-11-02T05:00:00-00:00,2021-11-02T06:00:00-00:00,1,2021-11-01,23,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,106.77,DAM,5
2021-11-01T09:00:00-00:00,2021-11-01T10:00:00-00:00,1,2021-11-01,3,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,84.75,DAM,5
2021-11-01T14:00:00-00:00,2021-11-01T15:00:00-00:00,1,2021-11-01,8,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,117.38,DAM,5
2021-11-01T21:00:00-00:00,2021-11-01T22:00:00-00:00,1,2021-11-01,15,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,126.19,DAM,5
2021-11-02T00:00:00-00:00,2021-11-02T01:00:00-00:00,1,2021-11-01,18,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,132.63,DAM,5
2021-11-02T02:00:00-00:00,2021-11-02T03:00:00-00:00,1,2021-11-01,20,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,135.89,DAM,5
2021-11-02T06:00:00-00:00,2021-11-02T07:00:00-00:00,1,2021-11-01,24,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,98.09,DAM,5
2021-11-01T22:00:00-00:00,2021-11-01T23:00:00-00:00,1,2021-11-01,16,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,126.2,DAM,5
2021-11-01T08:00:00-00:00,2021-11-01T09:00:00-00:00,1,2021-11-01,2,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,86.67,DAM,5
2021-11-01T12:00:00-00:00,2021-11-01T13:00:00-00:00,1,2021-11-01,6,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,93.87,DAM,5
2021-11-01T10:00:00-00:00,2021-11-01T11:00:00-00:00,1,2021-11-01,4,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,854.1,DAM,6
2021-11-01T09:00:00-00:00,2021-11-01T10:00:00-00:00,1,2021-11-01,3,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,854.58,DAM,6
2021-11-01T12:00:00-00:00,2021-11-01T13:00:00-00:00,1,2021-11-01,6,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,951.49,DAM,6
2021-11-01T21:00:00-00:00,2021-11-01T22:00:00-00:00,1,2021-11-01,15,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1161.49,DAM,6
2021-11-02T00:00:00-00:00,2021-11-02T01:00:00-00:00,1,2021-11-01,18,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1191.68,DAM,6
2021-11-02T02:00:00-00:00,2021-11-02T03:00:00-00:00,1,2021-11-01,20,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1247.64,DAM,6
2021-11-01T13:00:00-00:00,2021-11-01T14:00:00-00:00,1,2021-11-01,7,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1072.49,DAM,6
2021-11-02T05:00:00-00:00,2021-11-02T06:00:00-00:00,1,2021-11-01,23,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1067.38,DAM,6
2021-11-01T14:00:00-00:00,2021-11-01T15:00:00-00:00,1,2021-11-01,8,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1156.57,DAM,6
2021-11-01T20:00:00-00:00,2021-11-01T21:00:00-00:00,1,2021-11-01,14,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1169.75,DAM,6
2021-11-02T01:00:00-00:00,2021-11-02T02:00:00-00:00,1,2021-11-01,19,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1241.03,DAM,6
2021-11-01T17:00:00-00:00,2021-11-01T18:00:00-00:00,1,2021-11-01,11,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1183.06,DAM,6
2021-11-01T15:00:00-00:00,2021-11-01T16:00:00-00:00,1,2021-11-01,9,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1170.67,DAM,6
2021-11-01T16:00:00-00:00,2021-11-01T17:00:00-00:00,1,2021-11-01,10,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1182.2,DAM,6
2021-11-01T18:00:00-00:00,2021-11-01T19:00:00-00:00,1,2021-11-01,12,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1185.64,DAM,6
2021-11-01T07:00:00-00:00,2021-11-01T08:00:00-00:00,1,2021-11-01,1,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,908.21,DAM,6
2021-11-02T04:00:00-00:00,2021-11-02T05:00:00-00:00,1,2021-11-01,22,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1154.62,DAM,6
