INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2021-05-02T02:00:00-00:00,2021-05-02T03:00:00-00:00,1,2021-05-01,20,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1927.18,DAM,2
2021-05-02T05:00:00-00:00,2021-05-02T06:00:00-00:00,1,2021-05-01,23,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1660.52,DAM,2
2021-05-01T17:00:00-00:00,2021-05-01T18:00:00-00:00,1,2021-05-01,11,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1519.64,DAM,2
2021-05-01T22:00:00-00:00,2021-05-01T23:00:00-00:00,1,2021-05-01,16,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1855.93,DAM,2
2021-05-02T03:00:00-00:00,2021-05-02T04:00:00-00:00,1,2021-05-01,21,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1901.45,DAM,2
2021-05-01T15:00:00-00:00,2021-05-01T16:00:00-00:00,1,2021-05-01,9,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1408.92,DAM,2
2021-05-01T07:00:00-00:00,2021-05-01T08:00:00-00:00,1,2021-05-01,1,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1480.33,DAM,2
2021-05-01T08:00:00-00:00,2021-05-01T09:00:00-00:00,1,2021-05-01,2,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1396.6,DAM,2
2021-05-01T19:00:00-00:00,2021-05-01T20:00:00-00:00,1,2021-05-01,13,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1606.77,DAM,2
2021-05-01T13:00:00-00:00,2021-05-01T14:00:00-00:00,1,2021-05-01,7,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,216.74,DAM,3
2021-05-01T10:00:00-00:00,2021-05-01T11:00:00-00:00,1,2021-05-01,4,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,224.59,DAM,3
2021-05-01T12:00:00-00:00,2021-05-01T13:00:00-00:00,1,2021-05-01,6,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,220.7,DAM,3
2021-05-02T05:00:00-00:00,2021-05-02T06:00:00-00:00,1,2021-05-01,23,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,264.04,DAM,3
2021-05-01T22:00:00-00:00,2021-05-01T23:00:00-00:00,1,2021-05-01,16,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,291.11,DAM,3
2021-05-01T16:00:00-00:00,2021-05-01T17:00:00-00:00,1,2021-05-01,10,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,242.05,DAM,3
2021-05-01T18:00:00-00:00,2021-05-01T19:00:00-00:00,1,2021-05-01,12,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,256.03,DAM,3
2021-05-01T21:00:00-00:00,2021-05-01T22:00:00-00:00,1,2021-05-01,15,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,280.87,DAM,3
2021-05-02T00:00:00-00:00,2021-05-02T01:00:00-00:00,1,2021-05-01,18,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,301.63,DAM,3
2021-05-01T11:00:00-00:00,2021-05-01T12:00:00-00:00,1,2021-05-01,5,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,222.19,DAM,3
2021-05-01T17:00:00-00:00,2021-05-01T18:00:00-00:00,1,2021-05-01,11,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,249.36,DAM,3
2021-05-01T14:00:00-00:00,2021-05-01T15:00:00-00:00,1,2021-05-01,8,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,222.49,DAM,3
2021-05-01T19:00:00-00:00,2021-05-01T20:00:00-00:00,1,2021-05-01,13,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,264.33,DAM,3
2021-05-02T02:00:00-00:00,2021-05-02T03:00:00-00:00,1,2021-05-01,20,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,293.53,DAM,3
2021-05-02T03:00:00-00:00,2021-05-02T04:00:00-00:00,1,2021-05-01,21,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,291.71,DAM,3
2021-05-01T20:00:00-00:00,2021-05-01T21:00:00-00:00,1,2021-05-01,14,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,271.83,DAM,3
2021-05-02T04:00:00-00:00,2021-05-02T05:00:00-00:00,1,2021-05-01,22,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,280.51,DAM,3
2021-05-01T08:00:00-00:00,2021-05-01T09:00:00-00:00,1,2021-05-01,2,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,239.38,DAM,3
2021-05-01T23:00:00-00:00,2021-05-02T00:00:00-00:00,1,2021-05-01,17,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,301.78,DAM,3
2021-05-02T01:00:00-00:00,2021-05-02T02:00:00-00:00,1,2021-05-01,19,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,301.13,DAM,3
2021-05-02T06:00:00-00:00,2021-05-02T07:00:00-00:00,1,2021-05-01,24,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,246.56,DAM,3
2021-05-01T07:00:00-00:00,2021-05-01T08:00:00-00:00,1,2021-05-01,1,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,252.34,DAM,3
2021-05-01T09:00:00-00:00,2021-05-01T10:00:00-00:00,1,2021-05-01,3,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,229.52,DAM,3
2021-05-01T15:00:00-00:00,2021-05-01T16:00:00-00:00,1,2021-05-01,9,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,234.13,DAM,3
2021-05-01T16:00:00-00:00,2021-05-01T17:00:00-00:00,1,2021-05-01,10,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,93.05,DAM,4
2021-05-01T08:00:00-00:00,2021-05-01T09:00:00-00:00,1,2021-05-01,2,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,82.25,DAM,4
2021-05-01T13:00:00-00:00,2021-05-01T14:00:00-00:00,1,2021-05-01,7,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,77.08,DAM,4
2021-05-01T21:00:00-00:00,2021-05-01T22:00:00-00:00,1,2021-05-01,15,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,115.15,DAM,4
2021-05-02T03:00:00-00:00,2021-05-02T04:00:00-00:00,1,2021-05-01,21,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,112.56,DAM,4
2021-05-01T10:00:00-00:00,2021-05-01T11:00:00-00:00,1,2021-05-01,4,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,76.52,DAM,4
2021-05-01T14:00:00-00:00,2021-05-01T15:00:00-00:00,1,2021-05-01,8,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,81.3,DAM,4
2021-05-01T07:00:00-00:00,2021-05-01T08:00:00-00:00,1,2021-05-01,1,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,86.99,DAM,4
2021-05-01T09:00:00-00:00,2021-05-01T10:00:00-00:00,1,2021-05-01,3,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,79.1,DAM,4
2021-05-01T17:00:00-00:00,2021-05-01T18:00:00-00:00,1,2021-05-01,11,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,96.79,DAM,4
2021-05-02T00:00:00-00:00,2021-05-02T01:00:00-00:00,1,2021-05-01,18,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,128.38,DAM,4
2021-05-01T11:00:00-00:00,2021-05-01T12:00:00-00:00,1,2021-05-01,5,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,76.1,DAM,4
2021-05-01T12:00:00-00:00,2021-05-01T13:00:00-00:00,1,2021-05-01,6,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,76.98,DAM,4
2021-05-01T15:00:00-00:00,2021-05-01T16:00:00-00:00,1,2021-05-01,9,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,88.38,DAM,4
2021-05-01T19:00:00-00:00,2021-05-01T20:00:00-00:00,1,2021-05-01,13,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,104.49,DAM,4
2021-05-02T01:00:00-00:00,2021-05-02T02:00:00-00:00,1,2021-05-01,19,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,124.56,DAM,4
2021-05-01T23:00:00-00:00,2021-05-02T00:00:00-00:00,1,2021-05-01,17,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,126.9,DAM,4
2021-05-02T02:00:00-00:00,2021-05-02T03:00:00-00:00,1,2021-05-01,20,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,116.75,DAM,4
2021-05-01T20:00:00-00:00,2021-05-01T21:00:00-00:00,1,2021-05-01,14,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,109.09,DAM,4
2021-05-02T04:00:00-00:00,2021-05-02T05:00:00-00:00,1,2021-05-01,22,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,106.06,DAM,4
2021-05-02T06:00:00-00:00,2021-05-02T07:00:00-00:00,1,2021-05-01,24,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,88.11,DAM,4
2021-05-01T18:00:00-00:00,2021-05-01T19:00:00-00:00,1,2021-05-01,12,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,100.39,DAM,4
2021-05-02T05:00:00-00:00,2021-05-02T06:00:00-00:00,1,2021-05-01,23,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,96.55,DAM,4
2021-05-01T22:00:00-00:00,2021-05-01T23:00:00-00:00,1,2021-05-01,16,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,121.52,DAM,4
2021-05-01T10:00:00-00:00,2021-05-01T11:00:00-00:00,1,2021-05-01,4,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,90.62,DAM,5
2021-05-01T19:00:00-00:00,2021-05-01T20:00:00-00:00,1,2021-05-01,13,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,127.82,DAM,5
2021-05-02T03:00:00-00:00,2021-05-02T04:00:00-00:00,1,2021-05-01,21,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,151.76,DAM,5
2021-05-02T05:00:00-00:00,2021-05-02T06:00:00-00:00,1,2021-05-01,23,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,127.03,DAM,5
2021-05-01T08:00:00-00:00,2021-05-01T09:00:00-00:00,1,2021-05-01,2,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,98.17,DAM,5
2021-05-01T11:00:00-00:00,2021-05-01T12:00:00-00:00,1,2021-05-01,5,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,89.49,DAM,5
2021-05-01T16:00:00-00:00,2021-05-01T17:00:00-00:00,1,2021-05-01,10,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,110.15,DAM,5
2021-05-01T20:00:00-00:00,2021-05-01T21:00:00-00:00,1,2021-05-01,14,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,133.67,DAM,5
2021-05-01T21:00:00-00:00,2021-05-01T22:00:00-00:00,1,2021-05-01,15,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,141.6,DAM,5
2021-05-01T13:00:00-00:00,2021-05-01T14:00:00-00:00,1,2021-05-01,7,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,88.91,DAM,5
2021-05-01T23:00:00-00:00,2021-05-02T00:00:00-00:00,1,2021-05-01,17,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,159.18,DAM,5
2021-05-01T18:00:00-00:00,2021-05-01T19:00:00-00:00,1,2021-05-01,12,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,121.95,DAM,5
2021-05-02T02:00:00-00:00,2021-05-02T03:00:00-00:00,1,2021-05-01,20,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,153.37,DAM,5
2021-05-01T07:00:00-00:00,2021-05-01T08:00:00-00:00,1,2021-05-01,1,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,105.36,DAM,5
2021-05-01T14:00:00-00:00,2021-05-01T15:00:00-00:00,1,2021-05-01,8,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,93.2,DAM,5
2021-05-02T04:00:00-00:00,2021-05-02T05:00:00-00:00,1,2021-05-01,22,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,142.2,DAM,5
2021-05-01T17:00:00-00:00,2021-05-01T18:00:00-00:00,1,2021-05-01,11,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,116.54,DAM,5
2021-05-01T12:00:00-00:00,2021-05-01T13:00:00-00:00,1,2021-05-01,6,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,90.3,DAM,5
2021-05-01T22:00:00-00:00,2021-05-01T23:00:00-00:00,1,2021-05-01,16,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,150.01,DAM,5
2021-05-02T00:00:00-00:00,2021-05-02T01:00:00-00:00,1,2021-05-01,18,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,163.72,DAM,5
2021-05-02T06:00:00-00:00,2021-05-02T07:00:00-00:00,1,2021-05-01,24,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,113.2,DAM,5
2021-05-01T09:00:00-00:00,2021-05-01T10:00:00-00:00,1,2021-05-01,3,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,93.3,DAM,5
2021-05-01T15:00:00-00:00,2021-05-01T16:00:00-00:00,1,2021-05-01,9,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,102.16,DAM,5
2021-05-02T01:00:00-00:00,2021-05-02T02:00:00-00:00,1,2021-05-01,19,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,160.43,DAM,5
2021-05-01T08:00:00-00:00,2021-05-01T09:00:00-00:00,1,2021-05-01,2,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,921.75,DAM,6
2021-05-01T20:00:00-00:00,2021-05-01T21:00:00-00:00,1,2021-05-01,14,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1108.1,DAM,6
2021-05-01T10:00:00-00:00,2021-05-01T11:00:00-00:00,1,2021-05-01,4,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,860.33,DAM,6
2021-05-01T09:00:00-00:00,2021-05-01T10:00:00-00:00,1,2021-05-01,3,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,884.58,DAM,6
2021-05-02T02:00:00-00:00,2021-05-02T03:00:00-00:00,1,2021-05-01,20,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1290.38,DAM,6
2021-05-01T07:00:00-00:00,2021-05-01T08:00:00-00:00,1,2021-05-01,1,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,978.17,DAM,6
2021-05-02T06:00:00-00:00,2021-05-02T07:00:00-00:00,1,2021-05-01,24,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1020.19,DAM,6
2021-05-02T00:00:00-00:00,2021-05-02T01:00:00-00:00,1,2021-05-01,18,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1362.97,DAM,6
2021-05-02T05:00:00-00:00,2021-05-02T06:00:00-00:00,1,2021-05-01,23,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1118.73,DAM,6
2021-05-02T01:00:00-00:00,2021-05-02T02:00:00-00:00,1,2021-05-01,19,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1343.48,DAM,6
2021-05-01T23:00:00-00:00,2021-05-02T00:00:00-00:00,1,2021-05-01,17,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1339.79,DAM,6
2021-05-01T22:00:00-00:00,2021-05-01T23:00:00-00:00,1,2021-05-01,16,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1247.57,DAM,6
2021-05-01T14:00:00-00:00,2021-05-01T15:00:00-00:00,1,2021-05-01,8,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,883.04,DAM,6
2021-05-02T03:00:00-00:00,2021-05-02T04:00:00-00:00,1,2021-05-01,21,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1272.82,DAM,6
2021-05-01T21:00:00-00:00,2021-05-01T22:00:00-00:00,1,2021-05-01,15,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1167.66,DAM,6
2021-05-01T11:00:00-00:00,2021-05-01T12:00:00-00:00,1,2021-05-01,5,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,852.54,DAM,6
2021-05-01T12:00:00-00:00,2021-05-01T13:00:00-00:00,1,2021-05-01,6,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,858.77,DAM,6
