 05/19/2021,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,0:00
Imports,3441,3361,3330,3261,3261,3269,3235,3226,3212,3162,3133,3086,3065,2982,3004,2920,2856,2829,2810,2773,2757,2758,2740,2714,2708,2727,2730,2744,2734,2718,2697,2691,2699,2690,2662,2650,2638,2667,2689,2693,2684,2594,2653,2680,2721,2711,2716,2796,2834,2834,2713,2706,2679,2680,2680,2708,2743,2805,2820,2823,2874,2932,2924,2952,2982,2979,2956,2950,2953,2950,2924,2862,2848,2888,2954,2960,2914,2855,2731,2613,2531,2459,2350,2232,2190,2029,1941,1745,1629,1530,1391,1326,1271,1108,967,830,758,714,879,875,853,840,832,851,921,854,800,744,659,524,482,431,438,544,544,523,561,423,139,28,-47,-92,-122,-165,-199,-268,-359,-427,-411,-450,-479,-511,-652,-762,-852,-871,-887,-882,-908,-914,-938,-965,-1022,-1074,-1096,-1056,-1048,-1022,-1030,-1077,-1110,-1103,-1109,-1107,-1122,-1110,-1104,-1089,-1025,-1006,-1057,-1128,-1152,-1107,-1134,-1176,-1178,-1157,-1151,-1137,-1130,-1108,-1097,-1050,-980,-955,-985,-999,-1015,-972,-904,-971,-1079,-1040,-957,-888,-948,-916,-917,-850,-708,-828,-763,-761,-854,-834,-899,-763,-707,-601,-533,-499,-523,-408,-368,-472,-370,-210,-52,-60,62,197,240,326,480,527,622,752,985,1231,1383,1562,1646,1796,1859,2037,2134,2201,2345,2480,2638,2784,2918,2923,2905,2978,3068,3096,3157,3213,3279,3293,3359,3371,3409,3389,3401,3440,3460,3505,3529,3554,3531,3460,3343,3311,3316,3354,3360,3361,3385,3382,3452,3474,3459,3389,3236,3142,3231,3349,3298,3330,3409,3258,3179,3136,3036,2972,2941,2889,2844,2828,2767,2706,2625,2548,2533,2496,2479
Natural gas,2653,2641,2674,2706,2705,2678,2671,2676,2668,2646,2623,2607,2620,2597,2566,2613,2628,2625,2637,2639,2614,2611,2604,2620,2621,2602,2602,2565,2572,2565,2567,2550,2523,2519,2530,2519,2514,2483,2472,2487,2484,2532,2517,2532,2528,2546,2523,2503,2490,2517,2559,2617,2602,2621,2646,2657,2652,2646,2641,2676,2665,2671,2746,2773,2781,2762,2743,2754,2778,2812,2800,2782,2769,2740,2731,2665,2663,2666,2635,2648,2596,2514,2435,2387,2354,2335,2380,2311,2183,2103,2014,1980,1981,1943,1959,1972,1929,1838,1850,1931,1934,1881,1808,1809,1953,1959,1958,1976,2009,1984,1912,1941,1902,2038,2105,2055,2053,2112,2145,2123,2117,2103,2195,2211,2205,2103,2111,2096,2120,2093,2085,2091,2110,2149,2134,2131,2127,2145,2157,2144,2128,2137,2141,2091,2102,2162,2116,2006,2011,2020,2023,2026,2050,2064,2064,2044,2027,2054,1965,2006,2024,1971,1913,1901,1925,1937,1948,2021,2057,2034,2001,1983,1998,1996,1991,1983,1990,2013,2057,2098,2099,2139,2196,2190,2301,2353,2362,2335,2387,2366,2328,2334,2306,2373,2432,2466,2615,2557,2583,2697,2800,2832,2838,2856,2958,2978,3007,2959,3020,2928,2892,2933,2870,2846,2902,3002,3018,3076,3032,2986,3035,3094,3195,3301,3678,3815,3894,4064,4149,4204,4269,4247,4278,4341,4378,4385,4410,4467,4527,4535,4547,4556,4540,4576,4556,4606,4639,4630,4624,4589,4570,4544,4564,4561,4575,4549,4512,4455,4464,4455,4407,4371,4351,4354,4366,4259,4109,4136,4074,4037,4047,3942,3712,3706,3694,3661,3671,3612,3574,3580,3580,3554,3535,3522,3495,3454,3391,3343,3269
Biogas,102,102,102,101,101,100,100,100,100,100,101,100,100,100,100,100,99,99,99,99,99,100,100,100,100,100,99,99,100,99,99,99,99,100,102,102,102,102,102,102,102,101,101,102,102,102,101,102,101,101,101,101,101,101,101,101,102,102,102,102,102,102,102,103,103,103,103,103,103,103,103,102,102,102,102,101,101,102,102,102,102,102,102,103,103,96,92,91,89,91,94,95,95,96,97,98,99,100,100,100,100,101,101,101,102,101,101,101,101,100,100,100,99,100,101,100,100,100,99,99,99,99,100,100,101,100,100,99,99,99,99,99,99,99,100,99,99,99,99,99,99,100,99,100,100,100,100,99,99,100,100,102,102,102,101,99,98,97,98,99,99,99,99,99,100,101,100,100,100,101,101,102,102,102,102,102,103,103,104,104,104,105,106,106,105,105,103,104,103,103,103,103,102,102,103,103,104,102,102,102,102,102,102,102,102,102,102,102,101,103,102,102,102,102,102,102,101,101,100,101,101,102,101,101,101,103,102,102,104,103,104,105,104,104,104,103,103,103,104,104,104,104,103,104,103,103,103,103,102,102,102,102,102,102,102,102,102,101,101,101,102,103,104,104,104,105,103,104,105,104,104,105,104,103,103,104,103,102,103,103,103,104,104,105,106,106,106,106,106
Biomass,145,145,144,145,145,145,146,146,145,144,144,144,145,145,146,145,143,144,144,144,143,143,144,145,145,145,144,144,144,145,145,145,144,144,145,145,144,144,145,145,145,145,144,144,144,144,145,145,145,145,145,144,144,144,144,145,146,146,145,146,145,146,146,147,146,147,147,146,146,147,148,145,144,145,145,146,146,146,146,146,146,145,146,146,146,146,146,147,148,149,149,151,150,153,154,155,157,158,158,159,159,159,159,159,158,158,159,158,157,158,158,157,155,157,157,155,155,162,175,180,181,180,182,184,184,183,184,182,180,178,179,178,176,167,158,150,149,149,149,151,152,154,156,156,155,156,157,155,156,156,156,155,154,166,177,178,178,178,178,178,178,177,178,177,177,177,177,177,178,177,178,169,158,154,155,154,154,155,155,157,156,157,157,159,159,157,157,158,159,159,160,159,160,160,160,160,162,161,161,160,160,161,160,160,161,160,160,161,160,160,159,161,161,160,159,158,157,156,155,156,156,156,156,156,157,160,158,159,163,161,161,160,160,160,160,160,160,160,161,160,161,161,160,159,160,159,159,158,158,158,158,158,157,157,158,158,159,158,158,158,157,158,158,159,159,159,156,155,155,155,154,153,152,149,150,150,150,149,148,148,147,148,149,149,150,150,149,149,149
Geothermal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,8,8,8,9,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Coal,9,9,9,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,8,8,8,9,8,9,9,9,9,9,9,9,9,9,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,9,9,10,10,9,10,9,9,9,9,9,9,9,9,10,9,9,9,9,9,10,9,10,11,10,10,10,9,9,9,9,8,8,8,8,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,9,9,10,9,9,9,10,9,11,10,10,10,10,10,11,11,11,12,11,10,8,9,8,8,8,8,8,8,8,8,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
