 08/13/2021,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Imports,3517,3348,3166,3029,2919,2906,2897,2875,2860,2859,2874,2933,2905,2837,2742,2715,2758,2813,2794,2815,2841,2815,2802,2818,2792,2712,2672,2653,2647,2606,2612,2613,2651,2635,2627,2656,2663,2646,2659,2658,2626,2627,2616,2626,2639,2645,2624,2628,2626,2626,2642,2618,2637,2647,2655,2613,2603,2603,2578,2595,2592,2599,2631,2668,2688,2694,2687,2693,2700,2686,2687,2685,2668,2673,2673,2702,2678,2684,2692,2672,2627,2604,2572,2527,2524,2570,2605,2574,2523,2530,2517,2464,2453,2392,2263,2195,2100,2089,2189,2090,2000,1894,1823,1779,1749,1660,1454,1376,1315,1314,1398,1395,1406,1375,1371,1370,1294,1284,1232,1246,1226,1243,1306,1308,1295,1272,1235,1212,1237,1238,1238,1234,1220,1257,1304,1256,1243,1189,1199,1123,1075,1038,1000,982,918,796,720,614,567,582,570,548,517,442,420,426,457,453,474,403,363,422,452,511,587,547,532,529,559,550,585,591,587,589,585,525,525,522,454,447,433,427,479,509,458,496,508,457,462,485,509,543,538,468,620,560,546,545,524,546,530,583,562,567,633,729,839,929,999,1015,1083,1050,1004,970,968,1038,1130,1185,1335,1429,1491,1588,1687,1735,1781,1879,1916,1970,2056,2116,2216,2283,2349,2360,2379,2367,2369,2374,2406,2452,2401,2443,2585,2639,2703,2746,2742,2765,2748,2739,2747,2741,2692,2705,2823,2855,2903,2921,2921,2900,2909,2897,2946,2958,2985,2980,3082,3143,3214,3249,3270,3319,3298,3331,3420,3490,3483,3462,3530,3479,3363,3382,3369,3346,3300,3322,3361,3427,3365
Natural gas,5633,5694,5743,5756,5718,5677,5619,5645,5602,5524,5444,5346,5303,5368,5522,5493,5405,5357,5323,5265,5204,5169,5129,5096,5082,5090,4994,4938,4845,4798,4750,4722,4654,4586,4556,4514,4503,4519,4633,4645,4604,4602,4560,4534,4501,4464,4441,4438,4465,4477,4501,4497,4467,4455,4427,4481,4499,4492,4512,4550,4559,4548,4536,4557,4581,4583,4585,4608,4665,4720,4746,4808,4859,4848,4839,4788,4814,4829,4803,4803,4798,4759,4733,4733,4702,4635,4660,4698,4698,4624,4560,4523,4640,4592,4617,4591,4570,4672,4952,4923,4912,4880,4741,4647,4668,4760,4829,4819,4829,4802,4718,4688,4676,4687,4628,4625,4616,4607,4618,4636,4623,4655,4666,4637,4650,4685,4703,4745,4780,4808,4852,4927,4998,5031,5100,5194,5208,5291,5294,5317,5363,5391,5413,5410,5521,5565,5350,5454,5533,5510,5569,5603,5666,5728,5779,5806,5848,5891,5955,6005,6050,6053,6079,6191,6216,6296,6401,6505,6560,6601,6577,6547,6561,6592,6653,6712,6801,6875,6980,7049,7151,7234,7398,7404,7411,7403,7455,7565,7585,7663,7744,7756,7809,7800,7685,7777,7764,7766,7769,7769,7782,7788,7823,7917,7889,7919,7758,7706,7725,7762,7858,7908,8055,8124,8184,8322,8467,8511,8483,8541,8600,8818,8910,8986,9070,9064,9157,9189,9165,9147,9000,8963,8925,8988,8988,8974,8915,8890,8842,8745,8725,8663,8488,8442,8411,8344,8303,8288,8284,8262,8237,8213,8207,8175,8073,7935,7930,7943,7943,7947,7805,7686,7682,7672,7609,7578,7396,7275,7154,7081,7013,6911,6820,6694,6542,6425,6354,6294,6263,6159,6074,5985,5940,5864,5778,5693,5606,5502,5487
Biogas,110,111,111,111,111,110,110,110,110,110,110,111,111,112,112,112,112,112,112,113,113,113,113,113,113,113,113,112,112,111,111,111,111,110,110,110,111,111,111,111,111,111,111,110,111,111,110,110,110,111,111,110,110,110,110,111,111,110,110,109,109,109,109,110,109,109,109,109,107,107,107,107,107,106,106,106,106,106,106,106,106,106,107,108,108,108,109,110,110,110,110,110,110,110,110,110,111,111,111,110,110,111,111,112,112,113,113,113,114,113,113,113,114,114,114,114,114,114,114,114,114,114,114,114,113,113,113,113,113,114,113,113,113,112,112,111,111,111,111,111,111,111,110,110,110,110,110,110,110,109,109,109,109,109,109,108,108,108,109,109,109,109,109,110,110,109,107,105,105,105,105,105,105,105,105,105,105,105,105,105,105,106,107,108,108,108,108,109,109,109,109,109,109,109,108,107,108,108,108,108,109,108,108,108,108,109,110,110,110,110,110,110,110,110,110,110,111,111,111,112,112,113,113,113,113,113,113,113,113,113,112,112,112,112,112,112,112,112,112,111,111,111,112,111,111,111,112,111,112,112,112,112,113,112,112,111,111,111,111,110,111,111,111,110,110,110,109,109,110,111,111,111,111,111,111,111,112,111,110,110,109,109,110,110,111,111,111,111,111
Biomass,143,144,145,144,143,143,144,144,143,142,143,143,144,144,145,145,143,146,146,146,146,145,145,144,144,145,146,145,145,144,143,142,142,142,142,141,141,140,134,132,131,131,130,131,131,131,131,131,131,131,131,132,131,132,131,132,132,132,132,132,132,130,130,130,130,130,130,129,130,130,130,130,130,130,131,131,131,130,130,131,130,130,131,130,130,132,132,132,132,133,132,133,132,133,134,134,134,134,134,133,134,134,135,135,136,137,137,138,137,138,137,139,140,139,139,140,140,139,138,138,138,138,139,138,136,137,137,137,137,136,138,137,137,135,134,134,135,134,134,135,135,135,135,133,133,134,134,135,135,134,135,134,135,135,134,135,135,134,134,134,135,135,136,136,136,136,134,135,136,136,136,136,136,137,137,137,138,138,139,138,137,135,136,137,139,139,138,138,138,138,139,139,139,139,140,140,140,141,141,141,140,140,140,140,138,138,139,138,138,138,138,138,137,138,138,138,138,138,137,140,141,141,140,140,140,141,140,140,139,140,140,140,139,140,140,140,141,141,140,139,139,139,138,138,137,137,137,136,135,135,136,137,139,139,139,139,137,137,137,137,138,137,137,137,137,135,133,132,131,130,131,131,131,131,132,132,132,132,133,131,131,131,130,130,131,131,131,131,131
Geothermal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Coal,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,14,14,15,15,15,15,14,14,14,13,14,13,13,13,13,13,14,13,13,13,13,13,14,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,15,15,14,14,14,14,15,15,15,14,15,15,15,15,14,15,15,15,14,14,14,13,14,13,13,13,14,15,14,15,15,15,13,14,14,13,14,14,14,14,14,15,14,15,15,15,14,15,15,15,15,15,15,15,14,15,14,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,15,14,14,14,14,15,16,15,15,15,15,15,15,15,15,14,15,14,14,14,14,14,14,13,14,15,15,15,15,14,14,14,14,15,15,14,15,14,15,15,15,15,15,15,15,15,14,14,15,15,15,14,15,15,15,16,15,15,15,15,15,15,14,15,16,15,16,16,15,14,14,14,15,15,15,15,15,15,15,15,14,14,14,15,14,14,14,14,15,15,15,15,15,15,15,15,16,15,15,14,14,14,14,14,14,14,12,12,13,13,9,8,9,10,10,10,11,12,12,12,11,10,10,9,9,9,9,8,10,12
