 08/16/2021,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Imports,3122,3114,3195,3185,3203,3239,3245,3238,3220,3217,3179,3133,3141,3141,3196,3208,3232,3203,3218,3212,3214,3210,3182,3190,3167,3156,3207,3141,3131,3092,3109,3134,3146,3170,3182,3201,3187,3129,3134,3132,3141,3141,3124,3142,3155,3148,3120,3124,3110,3115,3139,3173,3173,3192,3179,3212,3262,3289,3283,3251,3239,3209,3102,3115,3098,3061,3049,3058,3117,3273,3293,3308,3350,3313,3414,3502,3574,3611,3604,3587,3599,3601,3621,3663,3671,3702,3854,3867,3850,3812,3814,3831,3830,3825,3865,3868,3853,3855,3904,3796,3699,3634,3545,3446,3393,3300,3193,3210,3171,3156,3164,3098,3021,3010,3024,2983,2981,2959,2937,2948,2938,2870,2784,2745,2781,2622,2554,2566,2450,2422,2368,2370,2384,2402,2395,2354,2304,2278,2185,2166,2122,2109,2072,2082,2075,2057,2137,2189,2179,2176,2150,2140,2096,2065,2095,2067,2029,2061,2118,2125,2106,2133,2166,2119,2118,2098,2128,2131,2145,2103,2152,2178,2206,2202,2255,2241,2177,2177,2109,2132,2167,2207,2351,2379,2407,2449,2491,2500,2519,2515,2469,2438,2421,2419,2459,2509,2630,2623,2622,2573,2571,2621,2636,2671,2678,2663,2671,2838,2853,2852,2861,2880,2879,2896,2899,2897,2916,2923,3007,3052,3127,3203,3255,3261,3318,3403,3425,3410,3455,3499,3621,3614,3644,3715,3724,3724,3666,3691,3677,3692,3610,3672,3785,3767,3767,3854,3861,3864,3926,3977,4010,3922,3900,3843,3775,3765,3781,3872,3868,3925,3922,3897,3870,3831,3766,3544,3416,3299,3261,3304,3320,3399,3420,3427,3389,3349,3324,3294,3359,3345,3280,3253,3217,3184,3192,3211,3212,3205,3219
Natural gas,5757,5719,5691,5685,5617,5513,5469,5413,5367,5266,5222,5208,5130,5100,5217,5197,5134,5102,5022,4997,4962,4935,4920,4856,4837,4819,4796,4824,4781,4739,4684,4634,4616,4594,4585,4558,4560,4604,4555,4501,4469,4439,4444,4436,4438,4449,4452,4469,4495,4514,4547,4545,4541,4546,4563,4565,4572,4582,4603,4637,4679,4688,4617,4584,4679,4669,4655,4680,4698,4721,4837,4861,4871,4915,4902,4780,4804,4809,4811,4820,4827,4842,4810,4811,4855,4879,5065,5095,5129,5191,5248,5294,5248,5250,5242,5193,5105,5064,5255,5348,5294,5301,5365,5445,5392,5290,5236,5203,5281,5217,5351,5398,5369,5399,5359,5355,5308,5275,5299,5311,5333,5280,5162,5162,5212,5111,5003,5040,5044,5051,5061,5123,5242,5303,5276,5308,5346,5364,5468,5505,5563,5619,5676,5714,5831,5858,5855,5875,5901,5988,6051,6090,6151,6108,6093,6210,6286,6324,6343,6413,6509,6670,6670,6788,6832,6908,6946,6956,7035,7096,6972,6877,6914,6922,6939,7004,7120,7196,7287,7299,7342,7338,7280,7272,7320,7320,7369,7425,7507,7570,7720,7860,7963,8059,7829,7725,7685,7784,7825,7869,7873,7893,7937,7946,8021,8083,8222,8156,8179,8246,8323,8393,8574,8673,8771,8795,8832,8946,8983,8949,9023,9034,9028,9131,9259,9223,9243,9356,9320,9287,9132,9075,9094,9035,8974,8989,8942,8911,8931,8816,8797,8743,8559,8543,8518,8422,8413,8394,8239,8142,8126,8179,8183,8204,8351,8241,8051,7768,7570,7463,7464,7402,7370,7328,7313,7392,7422,7393,7302,7170,7031,6889,6799,6749,6668,6622,6542,6513,6514,6460,6428,6366,6275,6195,6088,5988,5881,5803,5718
Biogas,97,97,98,99,99,99,100,100,100,100,100,100,100,100,101,101,102,102,102,102,102,103,103,103,103,103,103,103,103,102,102,102,102,100,99,100,100,101,102,102,102,102,102,102,102,102,102,102,102,102,101,101,101,101,101,101,101,101,101,101,101,101,101,100,101,101,100,101,101,101,101,101,101,101,101,100,99,99,99,99,99,99,99,99,99,99,98,98,98,98,98,98,98,99,99,99,98,98,99,98,99,99,99,99,99,99,99,99,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,99,99,100,100,99,100,99,99,99,100,100,100,100,100,100,100,100,100,100,99,99,100,100,100,100,100,101,101,101,101,101,100,100,100,100,99,99,99,99,99,99,99,100,98,96,97,99,99,99,99,99,99,99,99,99,99,100,99,99,100,100,100,100,100,99,99,99,99,99,99,99,100,100,100,100,98,99,99,99,99,100,100,101,100,100,101,101,101,102,101,101,101,102,101,102,102,101,102,101,101,102,101,102,102,102,102,102,102,102,102,102,102,102,102,102,103,103,102,102,102,101,101,100,100,100,101,101,101,101,101,101,100,99,99,99,99,99,99,100,100,100,100,100,99,99,99,99,99,99,99,98,98,99
Biomass,132,132,132,133,133,133,134,135,136,135,135,135,134,134,135,135,134,134,134,135,135,135,135,135,136,136,136,136,135,135,134,134,134,134,134,134,134,134,133,133,133,133,133,133,133,133,133,133,133,133,132,131,133,134,134,134,134,134,134,135,135,134,134,133,132,132,131,131,132,131,131,132,131,131,132,123,123,123,124,123,123,123,124,124,124,124,124,124,124,126,127,128,130,131,133,135,136,137,138,138,138,137,138,138,138,137,137,137,138,140,140,140,140,140,140,142,143,143,143,143,142,142,144,145,145,146,146,145,144,144,144,145,144,143,143,144,144,144,144,144,144,144,144,144,144,144,143,141,140,137,133,132,131,131,131,131,131,131,132,134,138,142,145,147,148,146,147,146,147,146,147,145,145,145,145,145,145,146,146,145,146,145,145,147,146,147,147,145,144,144,143,142,142,142,143,143,142,143,144,144,144,144,144,144,144,143,143,145,145,145,144,144,145,145,144,144,144,144,146,145,145,145,145,145,146,145,145,145,146,146,145,145,145,145,145,144,145,145,144,144,143,142,143,143,142,142,142,142,142,144,144,144,144,144,143,142,141,141,140,140,140,141,141,142,142,141,140,138,136,135,135,136,136,137,137,137,137,137,137,135,135,135,135,135,134,135,134,135,134
Geothermal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Coal,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,11,12,12,12,12,12,12,12,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,12,12,13,12,12,12,12,12,12,12,12,11,12,12,13,13,12,12,13,13,12,13,13,12,13,13,13,12,13,12,12,12,12,12,13,13,13,13,13,13,12,12,12,12,12,12,12,13,13,13,12,12,12,12,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,12,12,12,12,13,13,13,14,13,13,13,12,12,13,13,12,12,12,13,12,13,13,13,13,13,13,13,13,13,13,13,13,15,13,12,12,12,12,12,12,12,12,11,12,11,12,12,12,12,13,13,13,13,12,13,12,12,13,13,12,12,12,13,13,13,13,13,13,13,13,12,12,12,12,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12
