 08/09/2021,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Imports,3355,3274,3202,3109,3107,3136,3150,3198,3199,3228,3246,3240,3238,3212,3197,3186,3163,3190,3193,3194,3210,3187,3139,3178,3120,3086,3053,3028,3026,3025,3015,3006,2971,2981,2986,2945,2944,2946,2978,2964,2963,2995,3003,3020,3014,3015,3016,3014,3009,3032,3123,3119,3111,3118,3102,3083,3088,3087,3092,3069,3123,3116,3104,3124,3146,3149,3128,3099,3073,3081,3101,3097,3091,3123,3228,3281,3286,3311,3287,3244,3218,3155,3126,3094,3045,2970,3049,2965,2881,2906,2776,2684,2632,2561,2473,2375,2082,2137,2158,2166,2062,1979,1884,1822,1690,1639,1637,1645,1608,1514,1511,1434,1361,1322,1335,1388,1437,1423,1431,1421,1442,1427,1452,1461,1499,1479,1459,1455,1430,1422,1401,1412,1415,1421,1499,1480,1484,1572,1550,1528,1525,1509,1446,1443,1455,1451,1468,1475,1466,1430,1375,1327,1343,1344,1383,1382,1433,1432,1364,1334,1383,1331,1378,1382,1366,1341,1328,1483,1512,1502,1526,1631,1648,1633,1703,1717,1699,1706,1719,1742,1726,1729,1744,1773,1787,1765,1766,1748,1721,1706,1711,1677,1718,1753,1775,1816,1883,1932,1962,1974,1979,2005,2043,2012,2006,2106,2091,2174,2213,2184,2288,2270,2192,2231,2290,2346,2333,2443,2639,2829,2954,3043,3041,3070,3026,2999,3014,3115,3159,3229,3302,3400,3407,3492,3555,3589,3658,3581,3597,3595,3604,3601,3591,3667,3713,3898,3938,3946,3973,3980,4034,3998,3977,3816,3716,3626,3600,3653,3690,3698,3687,3727,3706,3637,3673,3718,3675,3750,3793,3761,3851,3852,3916,3814,3804,3781,3680,3562,3355,3281,3269,3261,3250,3272,3308,3356,3384,3390,3380
Natural gas,4873,4938,5099,5100,5025,4969,4922,4873,4854,4828,4778,4776,4809,4811,4761,4719,4714,4645,4614,4611,4659,4624,4577,4572,4573,4631,4668,4634,4604,4596,4582,4571,4570,4555,4537,4567,4561,4535,4530,4521,4508,4493,4484,4463,4454,4437,4422,4424,4423,4408,4482,4535,4529,4516,4520,4534,4552,4569,4602,4647,4618,4594,4529,4501,4539,4605,4658,4632,4664,4678,4695,4760,4769,4769,4845,4894,4948,4970,4997,5012,5046,5028,4989,4975,4945,5001,5093,5083,5044,5112,5112,5008,4923,4811,4730,4694,4563,4617,4746,4815,4873,4908,4905,4849,4651,4597,4548,4528,4531,4614,4708,4716,4710,4695,4655,4622,4590,4594,4564,4569,4615,4605,4557,4516,4486,4503,4523,4508,4575,4593,4576,4562,4550,4580,4731,4795,4755,4821,4887,4951,4924,4916,4865,4875,4912,4968,5081,5093,5140,5220,5269,5320,5339,5330,5370,5367,5394,5453,5457,5470,5466,5419,5364,5414,5481,5516,5491,5526,5642,5770,5818,5844,5891,5908,5945,6039,6255,6291,6334,6399,6435,6455,6405,6414,6428,6458,6580,6639,6688,6727,6770,6785,6774,6784,6692,6721,6730,6776,6793,6891,7042,7117,7174,7229,7255,7272,7265,7255,7333,7523,7624,7769,7911,7898,7930,7980,8075,8064,7759,7756,7816,7879,8054,8230,8326,8371,8504,8535,8555,8556,8568,8519,8566,8596,8582,8581,8630,8709,8693,8655,8597,8587,8675,8543,8455,8267,8175,8202,8013,7894,7869,7827,7761,7776,7761,7662,7606,7616,7617,7628,7525,7462,7434,7201,7055,7037,6956,6850,6841,6781,6709,6660,6456,6345,6278,6282,6280,6250,6276,6282,6252,6231,6175,6086,6024,5895,5839,5805,5750
Biogas,103,103,103,103,103,103,103,103,104,104,104,104,104,104,104,104,105,105,105,105,105,105,105,105,105,105,106,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,104,104,104,104,104,104,104,104,104,104,105,105,106,105,105,105,105,105,105,105,104,104,104,104,104,104,104,104,105,105,105,105,105,105,105,105,105,105,105,105,106,106,106,105,104,104,104,104,104,104,105,105,105,105,105,104,105,105,105,105,105,105,106,106,105,104,104,104,105,104,104,104,104,104,104,104,104,104,104,104,103,104,104,104,103,103,103,104,104,104,104,104,104,104,104,103,104,104,104,104,104,105,105,106,106,106,106,105,105,106,106,106,106,106,105,105,104,105,105,105,105,105,105,105,105,105,105,105,105,106,106,105,106,106,107,107,107,107,107,107,107,107,107,108,107,108,109,108,108,109,109,108,107,108,108,109,109,109,109,109,109,110,109,110,110,110,110,111,111,110,110,111,110,110,110,110,110,110,110,110,110,110,109,109,109,109,108,108,108,107,107,107,107,107,107,107,106,106,106,106,106,105,106,106,105,105,104,104,104,104,104,104,104,105,105,105,104,104,104,105,105,106
Biomass,128,129,129,128,129,122,115,116,114,114,114,114,115,115,116,116,117,116,116,116,117,116,116,116,117,117,119,121,121,116,115,116,117,120,124,125,127,129,131,132,132,133,134,134,135,135,135,135,135,135,135,136,135,135,135,135,136,135,136,135,135,135,135,136,136,136,137,136,136,136,135,136,136,138,138,138,137,138,138,137,138,138,138,138,138,138,137,134,136,137,137,137,138,137,138,139,139,140,139,138,139,139,138,139,138,138,139,139,140,139,139,138,136,136,136,136,137,137,138,138,138,137,136,133,131,132,132,132,133,134,134,134,130,127,127,127,128,127,127,127,127,127,127,127,127,127,127,127,127,128,127,127,128,128,128,128,128,128,129,129,129,129,130,129,129,127,128,129,129,130,132,132,132,132,131,131,132,134,134,133,134,132,133,132,133,134,135,137,137,135,136,137,137,137,138,138,139,139,139,139,140,140,140,140,139,139,139,138,138,139,139,139,139,139,139,140,140,141,140,139,139,140,141,140,140,140,141,141,141,141,141,141,141,142,142,142,141,141,141,140,140,140,140,140,140,140,138,140,140,139,138,139,139,139,139,138,137,138,137,138,137,138,138,137,136,135,134,136,135,135,135,134,134,133,132,132,133,133,133,133,133,128,122,120,119,120,120,123,126
Geothermal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Coal,15,15,15,15,15,15,15,15,15,15,16,15,15,15,15,15,15,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,15,16,16,15,16,16,16,16,16,16,16,16,16,17,16,16,16,16,16,16,16,16,15,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,11,11,11,12,12,11,11,11,12,12,11,11,12,13,12,11,11,11,12,12,12,13,12,12,12,12,11,11,11,11,11,12,12,12,12,12,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,12,12,12,11,11,12,12,12,11,11,10,11,11,11,11,11,11,11,10,11,10,10,10,10,11,10,11,11,10,11,10,11,11,10,10,11,11,11,11,10,10,10,10,10,10,11,10,10,10,11,10,11,11,11,11,11,11,11,11,10,10,10,11,10,10,10,12,12,12,13,12,12,13,13,12,12,12,12,12,12,12,12,12,12,12,12,13,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,14,13,14,14,13,13,13,14,14,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
