 08/06/2021,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Imports,3936,3852,3824,3804,3775,3787,3836,3831,3840,3844,3857,3813,3851,3938,4000,3983,3977,4041,4069,4079,4124,4112,4121,4122,4164,4215,4176,4151,4154,4222,4242,4289,4296,4310,4294,4302,4290,4312,4357,4329,4377,4400,4411,4371,4368,4393,4431,4512,4546,4562,4584,4569,4637,4702,4712,4716,4695,4700,4696,4669,4639,4593,4593,4582,4568,4579,4620,4642,4564,4579,4570,4611,4633,4642,4640,4685,4665,4663,4585,4497,4397,4308,4226,4188,4122,4072,4206,4096,4035,3794,3666,3550,3387,3280,3107,2946,2689,2587,2631,2524,2449,2423,2338,2236,2201,2128,2086,2061,2013,2035,2134,2148,2138,2138,2132,2071,2018,1979,1987,1972,1958,1953,2019,2018,1981,2007,1960,1932,1891,1886,1872,1870,1866,1820,1829,1832,1850,1822,1756,1643,1766,1734,1762,1699,1634,1702,1817,1789,1742,1888,1853,1821,1692,1737,1743,1775,1846,1881,1958,1982,1981,2005,2016,2024,2039,2051,2102,2099,2112,2092,2122,2149,2198,2164,2072,2112,1976,1816,1792,1413,1859,1883,1842,1819,1822,1877,1913,1899,1892,1868,1953,1944,1950,1911,1959,1975,1933,1923,1881,1874,1902,1930,1991,2044,2000,1983,2052,2074,2134,2097,2096,2103,2062,2073,2100,2098,2137,2166,2271,2368,2425,2400,2419,2440,2452,2449,2511,2561,2610,2684,2719,2793,2829,2948,3152,3205,3216,3271,3304,3352,3421,3386,3413,3426,3484,3466,3495,3520,3572,3599,3627,3674,3693,3658,3708,3717,3707,3790,3796,3870,3925,3950,3978,3918,3635,3617,3684,3738,3761,3779,3822,3909,4010,4093,4101,4133,4156,4037,3884,3818,3771,3756,3755,3764,3771,3790,3826,3812,3739
Natural gas,4748,4815,4841,4821,4788,4743,4769,4786,4661,4741,4821,4725,4666,4636,4750,4778,4721,4655,4607,4540,4578,4538,4457,4348,4303,4260,3997,3922,3871,3765,3681,3604,3545,3548,3538,3531,3544,3520,3591,3605,3555,3529,3515,3507,3483,3473,3469,3476,3488,3501,3473,3465,3472,3608,3617,3625,3678,3681,3704,3748,3769,3824,3899,3923,3941,3922,3903,3893,3820,3798,3831,3838,3857,3872,3905,3877,3884,3880,3901,3903,3872,3852,3815,3748,3760,3769,3910,3921,3876,3693,3591,3551,3492,3500,3538,3557,3574,3627,3806,3899,3841,3854,3952,3944,3900,3898,3896,3873,3888,3870,3853,3832,3854,3840,3844,3872,3893,3912,3907,3900,3905,3901,3882,3902,3902,3902,3903,3905,3952,3988,4008,3969,3973,4038,4133,4169,4148,4118,4129,4075,4104,4134,4124,4190,4239,4264,4452,4541,4408,4390,4415,4407,4324,4270,4317,4332,4340,4366,4427,4447,4450,4435,4404,4438,4487,4538,4568,4634,4672,4723,4697,4680,4735,4869,4921,4972,5059,5203,5352,5362,5068,5179,5249,5246,5241,5274,5328,5363,5391,5461,5419,5442,5445,5542,5540,5599,5680,5713,5758,5813,5811,5844,5852,5877,5987,6030,5854,5761,5789,5897,6001,6045,6157,6233,6320,6381,6435,6487,6497,6561,6694,6831,6867,6883,7056,7290,7446,7457,7505,7568,7595,7636,7663,7600,7550,7567,7546,7511,7520,7389,7301,7386,7372,7274,7326,7298,7240,7168,7052,6919,6837,6743,6677,6713,6667,6633,6588,6467,6403,6297,6202,6138,6112,6109,6259,6211,6148,6106,6060,5958,5843,5707,5567,5457,5427,5345,5258,5299,5342,5287,5211,5142,5087,5045,4974,4937,4901,4922,4930
Biogas,106,107,107,106,106,106,106,106,106,106,106,106,107,107,108,107,107,107,108,108,109,109,108,109,110,110,110,111,111,111,110,111,110,111,111,111,111,111,111,111,111,111,112,112,112,112,112,112,112,112,112,112,111,111,111,110,110,110,111,110,110,109,109,108,108,108,108,108,108,108,108,108,108,108,109,109,109,108,109,109,110,109,109,109,109,109,109,109,108,108,106,107,108,108,109,109,109,108,105,102,101,101,101,101,101,100,100,101,102,105,109,109,109,108,109,108,108,108,108,107,108,108,108,108,108,108,107,108,108,108,108,108,108,107,108,107,108,107,107,107,107,108,107,107,108,107,107,107,107,107,107,107,107,107,107,107,107,107,108,108,108,108,108,108,108,108,108,107,106,105,105,107,107,107,107,107,107,107,107,107,107,107,108,108,108,108,108,108,108,108,108,108,109,109,110,111,111,111,111,110,111,110,110,110,110,110,110,109,109,109,109,108,108,107,106,106,107,107,109,111,111,110,110,110,110,110,111,111,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,109,109,109,109,109,109,108,108,108,108,108,108,108,108,108,107,107,108,108,108,108,108,108,108,107,107,106,106,105,105,106,106,107,108,108,108,107,106,106,106,105,106,108,108,109,109
Biomass,134,135,135,134,134,134,134,134,134,134,133,133,132,132,132,131,130,130,131,133,133,133,134,134,133,135,135,135,134,134,133,134,134,135,134,134,135,134,136,136,136,136,137,137,137,137,137,136,136,136,137,137,136,136,136,136,136,136,135,136,135,134,134,133,134,133,133,134,134,134,133,133,134,135,136,136,137,137,137,137,137,137,137,138,137,138,139,139,139,140,140,142,143,144,144,147,149,150,150,149,149,149,149,148,148,149,149,150,150,150,149,149,150,150,150,150,151,140,133,133,136,142,143,144,144,144,140,139,138,138,139,140,140,135,134,133,134,133,133,134,135,134,135,135,136,135,135,135,135,135,135,135,135,135,136,136,139,141,146,150,150,150,151,151,151,149,150,149,150,150,149,149,147,147,149,147,149,148,149,149,150,150,150,151,151,152,152,152,152,152,153,153,144,144,146,147,152,155,155,155,155,155,155,155,154,155,155,153,153,153,151,150,150,149,149,147,145,139,135,135,137,141,146,147,147,148,150,150,149,150,149,150,149,149,148,149,149,149,148,148,147,148,149,141,141,142,142,141,141,141,141,141,141,141,140,140,141,141,140,140,141,141,143,144,143,142,140,138,135,131,131,131,130,130,131,133,134,134,135,133,132,133,133,134,132,134,136,136,136
Geothermal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,8,8,8,8,8,9,9,9,9
Coal,15,15,15,15,14,14,14,14,14,14,15,15,15,15,15,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,14,15,15,15,15,15,15,15,16,16,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,16,16,16,16,16,16,17,16,16,17,17,16,15,15,15,14,13,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,15,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,14,15,15,16,15,15,15,15,15,16,16,16,16,15,15,14,14,14,14,14,14,14,14,14,13,14,14,14,15,15,15,14,14,14,14,14,14,14,15,15,14,14,14,14,14,14,14,15,15,14,15,16,16,16,16,16,16,17,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,15,16,16,15,15,15,15,15,15,15,15,15,14,14,15,15,15,15,15,15,14,15,15,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,13,13,13,13,13,13,13,14,14,14,14,15,14,14,14,14,14,14,14,14,15,15,15,15,15,15,16
